,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km
1986-04-01,6.441,7.063,7.193,7.7010000000000005,8.77,10.02,10.732000000000001,11.437999999999999,12.105,13.257,14.200999999999999,15.272,15.786,15.279000000000002,15.437999999999999,14.285,14.446,14.649000000000001,11.725,9.999,9.961,10.559000000000001,10.585,9.187999999999999,5.556,2.71,2.346,2.52,2.801,3.0189999999999997,3.338,3.5589999999999997,3.71,3.721,2.5340000000000003,2.151
1986-05-01,-9999.0,6.278,6.391,6.303,6.86,7.624,8.419,9.357000000000001,10.38,11.629000000000001,12.365,12.905,13.305,13.763,13.512,13.460999999999999,12.622,12.249,11.661,10.074,9.542,8.861,7.816,8.005,5.644,4.09,3.537,3.1439999999999997,3.158,3.373,3.6319999999999997,3.5589999999999997,3.677,3.58,3.833,4.529
1986-06-01,5.308,6.3020000000000005,6.002000000000001,7.186,8.552999999999999,9.579,10.007,10.186,10.899000000000001,12.009,12.245,12.792,12.484000000000002,12.242,12.300999999999998,12.113,11.017000000000001,9.644,9.799,8.67,8.537,7.622999999999999,6.96,7.4479999999999995,5.532,3.805,3.318,3.109,3.205,3.14,3.592,3.2310000000000003,3.19,4.184,4.505,3.883
1986-07-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1986-08-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1986-09-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1986-10-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1986-11-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1986-12-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1987-01-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1987-02-01,-9999.0,-9999.0,5.968999999999999,6.087999999999999,6.313,6.867999999999999,8.115,9.091000000000001,10.502,12.235999999999999,13.295,14.394,15.593,16.672,16.516,18.118,16.686,14.207,12.184000000000001,11.895999999999999,10.552999999999999,9.235,7.747000000000001,7.699,4.878,2.551,1.8559999999999999,1.87,2.09,2.498,2.8280000000000003,2.753,2.7439999999999998,2.12,1.982,2.6710000000000003
1987-03-01,5.563,6.057,6.183,7.327999999999999,7.452999999999999,7.678,9.1,10.12,11.359000000000002,12.33,13.625,14.913,15.939,16.34,16.402,16.745,16.267,13.929,13.247,12.502,10.989,9.9,9.953,8.699,5.494,3.1,3.156,2.582,2.4619999999999997,2.8310000000000004,3.015,2.927,3.194,3.1210000000000004,2.989,2.753
1987-04-01,-9999.0,5.671,6.255,6.1739999999999995,6.422999999999999,7.365,7.831,8.958,9.635,10.572000000000001,11.475,12.853,14.046,15.082,15.944,16.462,16.551,15.647,13.919,12.135,11.029000000000002,8.71,8.2,7.894,5.485,3.0380000000000003,2.144,2.351,2.653,2.91,3.2689999999999997,3.505,3.738,4.0089999999999995,3.5069999999999997,3.985
1987-05-01,6.294,6.7860000000000005,7.688,8.386000000000001,8.952,9.9,10.467,11.254000000000001,11.662,12.432,13.083,13.075999999999999,14.134,14.513,15.283,16.062,15.192,14.196,13.100999999999999,11.535,10.622,11.407,10.950999999999999,9.804,6.961,3.654,3.015,3.1519999999999997,3.3160000000000003,3.3810000000000002,3.25,3.667,4.093,3.645,3.227,4.378
1987-06-01,4.748,5.571000000000001,6.257999999999999,6.845,7.789,8.885,9.398,10.857999999999999,11.305,12.005,12.465,12.722999999999999,13.03,12.91,12.681,12.194,11.04,10.325999999999999,9.605,8.917,8.185,8.857999999999999,9.115,8.97,6.602,3.363,2.9389999999999996,2.9389999999999996,2.9960000000000004,3.304,3.597,3.714,3.7060000000000004,3.525,3.056,3.1
1987-07-01,3.944,4.548,5.282,5.968999999999999,6.767,7.817,9.015,9.785,10.515999999999998,11.603,12.415999999999999,13.049000000000001,12.993,12.854000000000001,12.84,12.807,11.818,11.025,10.215,9.326,8.538,7.579,7.671,7.2139999999999995,6.148,2.884,2.233,2.498,2.804,2.8789999999999996,3.074,3.135,3.3960000000000004,3.505,3.3480000000000003,2.878
1987-08-01,3.931,4.28,4.611000000000001,5.138999999999999,6.296,7.414,8.141,9.244,10.705,11.652000000000001,12.607000000000001,12.943,13.065,13.115,12.96,12.097000000000001,11.9,10.979000000000001,9.669,8.443,6.992999999999999,5.6579999999999995,5.697,5.207000000000001,4.471,3.167,2.799,2.464,2.66,2.783,2.98,3.052,3.302,3.2260000000000004,3.338,3.429
1987-09-01,4.248,4.2669999999999995,4.3069999999999995,5.2829999999999995,5.684,6.689,7.521,8.245,9.243,10.116,10.681,11.469000000000001,12.455,12.547,12.036,12.048,11.442,10.568,9.186,7.705,6.13,4.357,3.758,3.32,2.66,2.07,1.923,2.023,2.035,2.272,2.653,2.765,2.8760000000000003,3.0389999999999997,3.056,3.202
1987-10-01,-9999.0,4.736000000000001,4.345,4.783,5.6370000000000005,6.544,7.474,8.392000000000001,9.547,10.238999999999999,11.432,11.81,12.265999999999998,12.189,12.047,11.97,11.501,10.762,9.806000000000001,8.543,6.5920000000000005,4.2589999999999995,3.6710000000000003,3.928,3.139,1.74,1.67,1.8090000000000002,2.021,2.259,2.67,2.772,3.596,3.2430000000000003,3.139,3.0010000000000003
1987-11-01,-9999.0,4.031000000000001,3.8819999999999997,4.966,6.1160000000000005,6.8420000000000005,8.214,9.242,10.647,11.874,12.789000000000001,13.357000000000001,12.722999999999999,12.494000000000002,12.530999999999999,12.472000000000001,10.839,8.279,7.364,6.825,6.025,5.1080000000000005,5.218,4.726,3.64,1.91,1.849,2.013,2.325,2.589,2.804,2.943,2.9160000000000004,2.4730000000000003,1.839,3.16
1987-12-01,-9999.0,-9999.0,3.196,3.576,3.687,4.109,4.952,5.968999999999999,6.599,7.965,9.516,11.116,13.07,13.708,13.790999999999999,13.004000000000001,12.491,12.454,11.850999999999999,8.596,6.433,5.602,5.361000000000001,4.874,2.964,1.7269999999999999,1.682,1.6019999999999999,1.798,2.221,2.501,2.6719999999999997,3.076,3.344,3.2439999999999998,2.79
1988-01-01,-9999.0,3.1839999999999997,3.428,3.7939999999999996,4.386,5.672999999999999,6.489,7.7620000000000005,9.521,10.972999999999999,12.247,13.245999999999999,14.302,14.245,13.6,13.989,12.192,12.440999999999999,10.554,9.184,9.308,8.815,8.13,7.968999999999999,5.1160000000000005,2.452,2.7439999999999998,2.003,1.993,2.344,2.787,3.177,3.355,3.167,2.9760000000000004,2.667
1988-02-01,4.52,5.525,5.962000000000001,6.193,6.53,7.686,8.875,9.613999999999999,11.177,11.883,12.821,13.703,15.618,15.854000000000001,14.985,14.773,14.573,14.035,12.745,14.49,12.975,12.648,10.454,8.87,5.121,2.494,2.013,2.1180000000000003,2.5069999999999997,2.75,2.766,2.699,2.53,2.858,3.307,2.546
1988-03-01,4.638999999999999,5.494,6.4,7.3389999999999995,8.014,8.55,8.68,9.365,9.414,11.387,12.093,13.919,15.088,15.32,15.276,15.234000000000002,12.805,12.912,13.952,11.732999999999999,11.253,12.126,12.65,10.424000000000001,5.922999999999999,2.906,2.293,2.465,2.7489999999999997,3.012,3.2889999999999997,3.72,3.515,3.176,2.955,3.0260000000000002
1988-04-01,3.884,4.282,4.623,5.629,7.9239999999999995,7.369,8.532,8.82,9.92,10.758,12.208,13.648,14.482000000000001,15.174000000000001,15.64,14.809000000000001,14.033,11.579,10.749,8.775,8.76,8.074,9.485,9.658999999999999,6.132999999999999,2.625,2.5810000000000004,2.7319999999999998,2.804,3.0260000000000002,3.286,3.446,3.9,3.575,3.457,3.364
1988-05-01,4.544,5.06,6.143,7.301,7.502999999999999,8.343,9.245,10.106,11.712,12.505999999999998,12.925,13.749,14.139000000000001,14.86,15.032,14.282,12.79,11.62,12.15,11.350999999999999,10.860999999999999,10.368,10.357999999999999,7.129,6.005,3.0660000000000003,2.867,3.0069999999999997,3.0639999999999996,3.15,3.29,3.637,4.01,4.263999999999999,3.9360000000000004,3.702
1988-06-01,-9999.0,3.858,-9999.0,5.6129999999999995,-9999.0,6.5520000000000005,7.79,10.347999999999999,10.571,11.468,11.508,11.640999999999998,12.357999999999999,13.987,14.450999999999999,14.097999999999999,13.174000000000001,11.644,10.4,8.551,8.599,8.726,9.815,9.342,7.023,4.334,3.162,3.6719999999999997,3.978,4.302,4.457,4.46,4.72,4.994,4.814,4.02
1988-07-01,-9999.0,8.416,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.892999999999999,-9999.0,12.017999999999999,11.844000000000001,12.954,12.968,12.927,11.013,11.559000000000001,10.57,9.222999999999999,7.5329999999999995,8.292,7.353,7.914,9.014,6.851,3.7939999999999996,3.2960000000000003,2.7430000000000003,3.517,3.7260000000000004,3.472,3.946,3.872,4.323,4.446000000000001,4.5680000000000005
1988-08-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.51,6.92,8.475,9.43,10.459000000000001,11.644,12.309000000000001,12.460999999999999,12.474,13.835,12.946,12.414000000000001,10.597000000000001,9.914,8.339,8.189,7.499,5.867999999999999,5.29,3.925,2.521,2.426,3.034,3.181,3.221,3.7710000000000004,3.909,4.129,4.176,4.306,4.484
1988-09-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.61,12.173,11.718,11.379000000000001,12.192,12.864,11.493,10.687000000000001,10.061,9.06,8.078,6.406000000000001,4.977,2.966,1.806,1.895,1.8230000000000002,1.8159999999999998,2.074,2.06,2.439,2.479,2.782,2.6069999999999998,3.105
1988-10-01,-9999.0,-9999.0,-9999.0,-9999.0,3.67,-9999.0,-9999.0,6.406000000000001,7.502999999999999,8.611,8.638,-9999.0,10.649000000000001,11.402000000000001,11.727,11.83,11.805,11.45,10.302,7.702000000000001,6.1770000000000005,6.061,6.437,5.0089999999999995,3.946,2.593,3.137,1.785,1.796,2.0709999999999997,2.3680000000000003,2.543,2.721,3.117,4.04,4.498
1988-11-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.825,4.46,5.063,4.83,-9999.0,7.306,9.17,10.459000000000001,11.845999999999998,10.832,10.729000000000001,12.552999999999999,10.658,7.023,9.566,9.057,5.297000000000001,6.176,4.348,2.517,1.575,1.7830000000000001,1.79,1.874,2.2430000000000003,2.8689999999999998,3.346,3.673,3.9739999999999998,4.025,2.281
1988-12-01,-9999.0,-9999.0,4.189,6.107,6.768,7.877000000000001,8.378,9.2,10.559000000000001,12.107999999999999,13.437000000000001,14.84,15.173,15.561,15.602,14.415999999999999,11.333,10.755,11.069,9.988,7.791,6.269,5.747999999999999,4.641,3.253,2.1630000000000003,1.935,2.162,2.346,2.5540000000000003,2.9330000000000003,3.173,3.471,3.862,3.627,3.523
1989-01-01,-9999.0,-9999.0,3.364,3.9539999999999997,4.917,5.518,6.284,7.422000000000001,8.726,9.565,11.042,12.467,14.061,15.107000000000001,15.55,15.087,14.055,13.09,10.584000000000001,8.206,8.67,7.727,6.292999999999999,5.553,3.861,1.984,1.6059999999999999,1.702,2.042,1.933,2.28,2.613,2.946,3.415,3.495,2.946
1989-02-01,-9999.0,5.121,5.769,6.665,7.563,8.111,8.767999999999999,9.624,10.998,12.077,14.003,15.35,15.895999999999999,17.047,17.589000000000002,17.033,16.141,13.552999999999999,10.957,10.982999999999999,11.200999999999999,7.949,7.0360000000000005,6.193,3.98,2.318,2.2969999999999997,2.447,2.591,2.8810000000000002,3.1069999999999998,3.352,3.6630000000000003,3.657,3.698,2.82
1989-03-01,-9999.0,5.405,5.656000000000001,6.124,6.725,8.134,8.69,9.562999999999999,10.467,11.888,12.81,14.110999999999999,15.307,16.256,16.569000000000003,15.498,13.57,12.610999999999999,10.729000000000001,9.845,8.592,8.665,8.469,6.499,4.885,3.365,3.0610000000000004,2.877,3.0189999999999997,3.608,3.5860000000000003,3.778,3.891,3.878,3.702,2.764
1989-04-01,-9999.0,5.877000000000001,6.6579999999999995,7.21,7.246,8.067,9.154,10.585999999999999,11.308,12.776,14.084000000000001,15.02,15.767999999999999,16.11,16.2,15.145999999999999,13.937000000000001,12.895999999999999,11.418,9.843,10.458,10.443,9.618,9.999,7.468999999999999,3.438,2.7710000000000004,2.9019999999999997,3.1919999999999997,3.708,4.32,4.7860000000000005,5.372000000000001,4.515,3.89,1.444
1989-05-01,6.272,7.074,8.452,8.738999999999999,8.77,9.226,10.089,10.617,12.229000000000001,13.022,13.244000000000002,13.517999999999999,14.914000000000001,15.744000000000002,13.806,13.445,12.83,11.854000000000001,10.617,8.003,8.211,7.553999999999999,7.055,6.945,4.492,2.985,2.6460000000000004,2.7910000000000004,2.8689999999999998,3.093,3.4730000000000003,3.888,4.2010000000000005,4.494,5.156000000000001,4.837
1989-06-01,6.756,7.035,6.8260000000000005,7.252000000000001,8.353,9.372,10.068,10.573,11.575999999999999,12.417,12.488,12.362,12.467,12.175,11.732000000000001,11.556,10.595999999999998,9.18,8.475,7.193,6.938,6.602,7.007999999999999,6.89,5.345,2.8339999999999996,2.779,3.0589999999999997,3.1010000000000004,3.61,3.995,4.146,4.122,4.48,4.772,5.38
1989-07-01,5.606,6.385,5.968999999999999,6.528,6.962999999999999,7.757999999999999,9.193,10.128,10.67,11.902999999999999,12.878,13.165999999999999,13.107000000000001,12.936,12.887,12.533,11.182,10.067,8.65,7.005,6.4479999999999995,5.746,5.925,5.989,4.725,3.136,2.903,2.7039999999999997,2.9419999999999997,3.245,3.221,3.552,4.365,3.8680000000000003,4.099,4.0569999999999995
1989-08-01,-9999.0,-9999.0,6.154,6.63,6.996,6.899,7.568,8.017000000000001,10.119,10.562000000000001,11.22,11.857999999999999,11.592,12.24,12.142999999999999,11.765999999999998,11.349,10.379000000000001,9.213,7.667000000000001,6.784,5.644,5.042,4.447,3.563,2.515,2.535,2.5639999999999996,2.6910000000000003,2.9560000000000004,3.158,3.281,3.7119999999999997,3.662,3.8989999999999996,4.436
1989-09-01,-9999.0,-9999.0,5.8229999999999995,6.7139999999999995,7.632999999999999,7.747999999999999,7.502999999999999,8.187999999999999,9.006,9.541,10.41,10.823,11.425999999999998,11.793,11.632,11.345999999999998,11.307,10.878,9.204,7.768,6.877000000000001,5.662000000000001,4.6930000000000005,3.7680000000000002,2.985,2.7230000000000003,2.21,2.5810000000000004,2.5380000000000003,2.748,2.764,2.7880000000000003,3.235,3.573,3.727,3.174
1989-10-01,-9999.0,-9999.0,4.543,5.354,6.037000000000001,7.011,7.346,8.792,9.332,9.718,10.309000000000001,10.92,11.232999999999999,11.735999999999999,12.008,11.732000000000001,11.102,10.032,8.84,7.645,6.153,4.373,3.997,3.04,2.505,1.973,1.715,1.746,2.037,2.25,2.359,2.464,2.815,2.966,3.1,2.702
1989-11-01,-9999.0,-9999.0,-9999.0,5.617000000000001,5.0169999999999995,4.9,5.449,6.447,7.492000000000001,8.543,9.568,11.089,11.770999999999999,12.117,12.366,11.982999999999999,10.959000000000001,9.753,8.916,8.029,5.723,5.191,4.501,3.843,3.111,2.602,2.436,2.301,2.073,2.385,2.455,2.79,3.08,3.24,2.957,3.424
1989-12-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.932,6.624,6.9510000000000005,8.607000000000001,10.011000000000001,11.894,13.347000000000001,13.984000000000002,14.418,14.705,14.029000000000002,13.100999999999999,12.157,11.415,11.478,8.036,6.065,5.832999999999999,4.638999999999999,2.833,1.66,1.7180000000000002,1.8530000000000002,1.8130000000000002,2.153,2.365,2.5780000000000003,2.9219999999999997,3.07,2.955,2.292
1990-01-01,-9999.0,-9999.0,3.3810000000000002,4.393,4.8919999999999995,5.527,6.507999999999999,7.697,9.084,10.575,11.84,12.944,13.727,14.368,14.525,14.672,14.097000000000001,12.889000000000001,11.175999999999998,8.5,6.111000000000001,6.178999999999999,5.6160000000000005,4.86,3.616,2.467,2.14,1.8719999999999999,1.9909999999999999,2.283,2.513,2.793,3.155,3.4939999999999998,3.65,3.353
1990-02-01,4.297,4.5489999999999995,5.276,6.447,6.555,7.185,8.521,9.373,10.142000000000001,11.592,12.994000000000002,14.530999999999999,15.424000000000001,16.139,16.4,15.417,12.966,11.652999999999999,8.344,7.4239999999999995,6.492000000000001,5.91,4.808,5.078,3.767,2.2030000000000003,1.758,1.8319999999999999,1.985,2.412,2.508,2.733,2.968,3.075,3.193,3.182
1990-03-01,4.736000000000001,4.938,5.185,5.834,6.357,7.2860000000000005,8.254,9.371,10.534,11.565,12.545,13.526,14.042,14.497,14.669,13.665999999999999,12.488,11.374,9.396,8.065,6.2410000000000005,5.439,5.391,5.952999999999999,4.3580000000000005,2.136,1.837,1.899,2.124,2.47,2.716,3.0589999999999997,3.43,3.641,3.9610000000000003,4.02
1990-04-01,5.341,6.0360000000000005,6.544,7.416,8.211,8.993,9.877,10.855,11.849,12.716,13.435,13.944,14.317,14.654000000000002,14.704,13.955,12.468,12.171,11.577,9.749,8.446,7.6370000000000005,8.267999999999999,7.593,5.031000000000001,2.927,2.7760000000000002,2.7319999999999998,2.9539999999999997,3.127,3.282,3.403,3.8360000000000003,3.6489999999999996,3.642,3.912
1990-05-01,-9999.0,4.456,5.024,6.2860000000000005,7.218,8.327,9.248,9.956,10.517999999999999,10.677,11.18,11.67,12.085999999999999,12.702,13.23,13.398,12.815999999999999,11.899000000000001,10.583,9.21,6.382000000000001,6.23,7.3389999999999995,7.061,5.365,3.032,2.727,2.8480000000000003,2.951,3.003,3.4410000000000003,3.839,4.255,4.7330000000000005,5.038,4.65
1990-06-01,6.2170000000000005,7.7170000000000005,7.148,8.295,9.167,9.354,10.353,10.93,11.94,12.829,13.005,12.703,12.522,12.575999999999999,12.204,12.128,11.13,10.016,8.863999999999999,7.6610000000000005,6.425,7.135,7.1370000000000005,7.084,5.117,2.804,2.497,2.532,2.7880000000000003,3.07,3.338,3.575,3.5869999999999997,3.826,3.9189999999999996,4.343
1990-07-01,-9999.0,4.569,5.367000000000001,5.935,6.888999999999999,8.039,9.186,10.267000000000001,11.257,11.734000000000002,11.998,12.08,12.155999999999999,11.987,11.663,11.155999999999999,10.35,9.594,8.932,7.102,5.851,5.193,5.223,5.454,4.567,3.147,3.0389999999999997,3.219,3.4739999999999998,3.74,3.968,3.96,4.205,4.309,4.453,5.129
1990-08-01,-9999.0,4.973,4.931,5.581,6.377999999999999,7.233,8.286,9.208,10.13,11.062000000000001,11.57,12.109000000000002,12.275,11.989,11.527999999999999,11.299000000000001,10.797,9.927,8.851,7.886,6.582000000000001,5.334,4.558,4.066,3.4339999999999997,2.4290000000000003,2.358,2.47,2.6630000000000003,2.878,2.9930000000000003,3.15,3.389,3.718,4.12,4.64
1990-09-01,5.452999999999999,6.267,5.747999999999999,6.0360000000000005,6.4270000000000005,6.882999999999999,7.598,8.527000000000001,9.771,10.912,11.206,11.532,11.405999999999999,10.88,10.99,11.062000000000001,10.584000000000001,9.654,8.623,7.517,6.532,5.322,4.906000000000001,4.396,3.513,2.488,2.37,2.4730000000000003,2.552,2.88,3.013,3.0980000000000003,3.2910000000000004,3.563,3.378,3.3939999999999997
1990-10-01,4.69,5.452999999999999,6.3420000000000005,5.914,6.068,6.297000000000001,6.457000000000001,7.61,8.9,9.658999999999999,10.694,11.297,11.72,11.874,11.447000000000001,11.071,10.626,9.7,8.681000000000001,7.571000000000001,6.199,5.46,4.422,4.26,3.555,2.408,2.184,2.269,2.467,2.65,2.845,3.03,3.158,3.417,3.5010000000000003,3.3480000000000003
1990-11-01,3.6010000000000004,4.627,4.197,4.703,5.322,6.188,7.13,8.347000000000001,9.536,11.107000000000001,12.122,12.665999999999999,12.845999999999998,12.710999999999999,12.107000000000001,11.612,10.995,9.844,8.532,7.146,6.096,5.35,4.575,4.521,3.39,2.342,2.141,2.113,2.344,2.5140000000000002,2.755,3.02,2.898,3.1439999999999997,3.075,2.8689999999999998
1990-12-01,-9999.0,-9999.0,4.3069999999999995,4.987,5.834,6.069,6.9239999999999995,7.896,9.184,9.998,11.504000000000001,12.889000000000001,13.823,13.800999999999998,13.695,13.135,12.442,11.251,9.637,8.513,7.032,5.048,4.696000000000001,4.157,2.449,1.6480000000000001,1.709,1.848,2.013,2.188,2.432,2.7,2.8139999999999996,2.8339999999999996,2.7119999999999997,2.551
1991-01-01,-9999.0,4.216,4.309,5.129,6.026,7.122000000000001,8.869,10.142000000000001,11.947000000000001,13.335999999999999,14.434000000000001,16.070999999999998,17.234,17.48,17.007,16.089000000000002,13.958,11.800999999999998,10.146,8.129,7.0329999999999995,6.814,6.265,4.936,3.702,2.3409999999999997,1.895,2.0269999999999997,2.239,2.464,2.674,2.97,3.322,3.511,3.307,2.938
1991-02-01,3.282,5.432,6.154,6.306,6.659,7.028,7.765,8.886000000000001,10.056000000000001,11.690999999999999,13.41,14.583,16.014,16.939,17.682000000000002,17.373,16.687,16.134,14.261,12.433,11.056,9.485,8.381,8.0,5.693,3.215,2.843,2.5,2.58,2.845,3.148,3.2119999999999997,3.4560000000000004,3.513,3.645,3.068
1991-03-01,-9999.0,-9999.0,-9999.0,4.067,4.855,5.5920000000000005,6.593999999999999,7.641,8.88,10.2,11.709000000000001,13.015,14.297,15.28,16.162,15.773,13.841,11.877,11.97,11.609000000000002,13.929,12.877,9.844,8.032,5.369,2.906,2.205,2.3209999999999997,2.58,2.889,3.2969999999999997,3.468,3.73,3.845,3.6919999999999997,3.576
1991-04-01,-9999.0,5.445,5.396,5.787999999999999,7.117000000000001,7.829,8.52,9.669,10.493,11.487,12.807,14.242,14.865,15.755999999999998,15.875,14.854000000000001,14.167,12.819,12.788,13.11,11.870999999999999,11.258,11.245,9.83,5.372000000000001,2.822,2.484,2.697,2.877,3.2039999999999997,3.532,3.611,3.495,3.603,3.7889999999999997,4.121
1991-05-01,-9999.0,4.048,5.272,6.074,6.438,7.483,8.945,10.054,10.784,11.427999999999999,12.193,12.982000000000001,13.697000000000001,14.088,14.388,13.939,14.419,12.714,11.64,10.547,9.857999999999999,9.943,10.290999999999999,9.668,6.591,3.3939999999999997,3.1689999999999996,2.863,3.074,3.395,3.6489999999999996,4.051,4.3180000000000005,4.135,3.823,4.463
1991-06-01,-9999.0,4.277,5.474,6.165,7.542000000000001,8.761000000000001,9.794,10.682,11.764000000000001,12.509,13.24,13.424000000000001,13.782,14.245999999999999,14.179,13.21,12.562000000000001,11.177999999999999,10.369000000000002,9.759,9.332,8.62,9.93,10.012,6.822,3.327,2.852,2.9930000000000003,3.2489999999999997,3.3739999999999997,3.608,3.766,3.7769999999999997,3.5980000000000003,3.51,3.28
1991-07-01,-9999.0,5.199,5.426,6.146,7.053,8.329,9.466000000000001,10.52,11.54,12.37,12.817,13.512,13.172,12.283,12.273,12.042,11.124,9.776,8.128,6.895,6.222,6.468999999999999,6.648,6.8870000000000005,5.577000000000001,2.6910000000000003,2.487,2.8789999999999996,3.298,3.517,4.2410000000000005,4.527,4.38,4.939,5.245,4.305
1991-08-01,-9999.0,-9999.0,5.278,5.803,5.642,6.19,7.267,8.33,9.637,10.707,11.594000000000001,12.026,11.966,11.642000000000001,11.568,12.43,12.616,11.84,10.61,9.432,7.606,5.865,5.159,4.681,3.8810000000000002,2.6180000000000003,2.338,2.451,2.795,3.133,3.2739999999999996,3.515,3.944,4.052,4.496,4.669
1991-09-01,-9999.0,-9999.0,4.096,4.435,5.431,6.337999999999999,6.9079999999999995,7.721,8.211,9.121,9.801,10.353,10.607999999999999,11.065999999999999,11.56,11.458,11.335999999999999,10.517000000000001,9.504,8.296,6.8,5.446000000000001,4.745,4.092,2.964,2.383,2.3280000000000003,2.515,2.556,2.675,2.9389999999999996,3.154,3.318,3.542,4.067,4.27
1991-10-01,-9999.0,-9999.0,4.688,5.085,6.313,6.979,7.646,8.427,9.603,10.936,11.797,12.470999999999998,12.777000000000001,12.495,12.765999999999998,13.197000000000001,12.356,11.511,9.669,7.185,5.712000000000001,4.195,3.21,3.343,2.6239999999999997,1.9480000000000002,1.982,2.0469999999999997,2.231,2.497,2.7060000000000004,3.0660000000000003,3.4589999999999996,3.722,3.7939999999999996,3.0589999999999997
