,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km
2009-12-01,2.293,3.3089999999999997,3.237,3.095,3.008,2.613,2.365,3.008,3.84,3.841,4.448,5.728,6.981,7.942,8.455,9.572000000000001,11.638,11.572000000000001,13.823,14.892000000000001,15.033,15.873,16.092,14.91,13.248,11.677,9.78,8.552999999999999,7.086,6.068,5.038,4.262,3.345,2.67,-9999.0,-9999.0
2010-01-01,2.252,3.324,3.307,3.2319999999999998,2.835,2.681,2.93,2.548,2.613,3.44,4.849,6.455,8.582,10.776,12.264000000000001,13.077,13.558,14.075999999999999,16.832,18.233,18.14,17.48,15.995,13.76,11.808,10.097000000000001,8.718,7.48,6.562,5.331,4.137,3.412,3.2310000000000003,-9999.0,-9999.0,-9999.0
2010-02-01,2.585,3.595,3.623,3.341,3.197,2.783,2.279,2.096,2.039,1.761,3.946,7.398,9.577,8.591000000000001,9.353,11.949000000000002,12.655,14.831,16.618,17.391,15.161,14.845,12.289000000000001,11.507,9.792,8.198,7.322,6.38,5.99,5.149,4.9,4.061,3.2110000000000003,-9999.0,-9999.0,-9999.0
2010-03-01,4.101,4.008,3.8739999999999997,3.293,2.9,2.719,2.346,2.448,2.812,4.325,8.165,10.402000000000001,9.267999999999999,7.4,8.027000000000001,14.362,15.915999999999999,17.305,16.041,23.061999999999998,19.049,15.907,15.702,14.222000000000001,12.647,11.854000000000001,10.191,9.105,7.718999999999999,6.426,5.803,4.963,4.087,-9999.0,-9999.0,-9999.0
2010-04-01,4.257,4.617,4.374,4.0280000000000005,3.551,3.4160000000000004,3.034,2.553,2.622,3.5239999999999996,5.115,8.857000000000001,9.182,8.568999999999999,8.605,11.444,11.422,12.054,13.245,15.26,15.41,15.772,14.894,13.549000000000001,12.414000000000001,11.199000000000002,10.093,9.152000000000001,8.201,7.41,6.625,5.94,5.256,4.914,-9999.0,-9999.0
2010-05-01,3.8739999999999997,4.067,4.482,3.8819999999999997,3.536,3.466,3.628,3.5780000000000003,4.249,4.618,7.147,10.609000000000002,11.443,10.95,10.579,10.707,9.59,11.612,12.661,14.014000000000001,15.18,14.802,14.525,13.690999999999999,12.850999999999999,12.132,10.921,10.0,9.433,8.691,8.003,7.0729999999999995,6.233,-9999.0,-9999.0,-9999.0
2010-06-01,3.5180000000000002,4.216,4.314,3.938,3.766,3.108,2.6910000000000003,2.53,2.682,2.394,2.146,3.753,7.095,7.59,8.329,9.51,10.086,10.378,12.297,12.494000000000002,12.758,13.610999999999999,13.613,12.6,12.373,12.505,11.907,11.561,10.761,9.664,8.471,7.385,6.254,5.614,-9999.0,-9999.0
2010-07-01,4.072,4.842,3.5860000000000003,3.505,3.4419999999999997,4.093999999999999,3.5460000000000003,3.108,2.6719999999999997,2.383,2.485,3.14,4.4910000000000005,5.591,7.662000000000001,7.607,7.7139999999999995,9.265,9.395,10.677999999999999,12.181,13.030999999999999,13.283,13.419,13.013,12.439,12.345999999999998,11.614,10.82,9.73,8.812999999999999,7.7170000000000005,6.625,5.568,-9999.0,-9999.0
2010-08-01,2.5610000000000004,3.3369999999999997,3.437,3.238,3.464,3.074,2.967,2.845,3.147,4.354,5.794,6.501,6.824,6.122999999999999,7.351,7.627000000000001,8.245,9.936,10.349,11.177999999999999,11.607000000000001,11.757,11.270999999999999,10.672,10.902000000000001,11.807,11.788,11.493,10.735,9.606,8.557,7.426,6.355,5.517,4.904,-9999.0
2010-09-01,3.3289999999999997,4.051,3.767,3.515,3.173,3.0260000000000002,3.016,2.665,2.359,3.168,4.7,5.218,5.218,5.61,6.879,7.43,8.252,9.698,10.867,11.717,11.822000000000001,12.388,12.685,12.839,13.13,12.773,12.272,11.312999999999999,10.177999999999999,9.04,7.669,6.731,5.704,4.838,4.637,-9999.0
2010-10-01,2.977,3.763,3.699,3.405,3.142,2.77,2.3080000000000003,1.97,1.8159999999999998,1.7919999999999998,1.695,2.38,2.714,3.7319999999999998,4.5969999999999995,5.157,6.8229999999999995,8.71,9.881,10.835,11.66,12.347999999999999,12.357999999999999,12.658,12.418,12.145,11.525,10.16,8.826,7.56,6.428,5.6339999999999995,4.922,-9999.0,-9999.0,-9999.0
2010-11-01,2.33,3.464,3.292,3.011,2.637,2.37,2.1830000000000003,2.1919999999999997,2.269,2.9619999999999997,3.655,4.765,6.102,6.484,7.542999999999999,6.986000000000001,8.804,10.255999999999998,12.294,12.222999999999999,13.079,13.954,14.062999999999999,13.725,12.852,12.037,11.376,10.042,8.687000000000001,6.4270000000000005,5.1339999999999995,4.36,3.6289999999999996,3.3360000000000003,-9999.0,-9999.0
2010-12-01,2.222,3.114,3.2769999999999997,3.1460000000000004,2.783,2.523,2.124,1.912,1.72,2.873,3.807,4.669,6.247999999999999,8.311,7.456,10.03,12.950999999999999,13.5,14.069,13.77,14.136,14.639000000000001,14.535,13.595,12.747,10.982000000000001,9.043,7.287999999999999,5.978,4.95,4.315,3.613,3.227,-9999.0,-9999.0,-9999.0
2011-01-01,2.55,3.611,3.4960000000000004,3.247,2.998,2.72,2.354,1.89,1.671,1.8769999999999998,3.698,4.055,5.638,5.7620000000000005,7.846,8.147,7.744,9.812999999999999,12.659,14.110999999999999,15.626,16.421,16.203,14.412,12.324000000000002,10.478,9.208,8.398,6.994,6.282,5.152,3.966,3.917,-9999.0,-9999.0,-9999.0
2011-02-01,2.6010000000000004,3.99,3.873,3.443,2.9130000000000003,2.58,2.266,1.9480000000000002,1.825,2.861,5.886,7.712000000000001,8.581,8.533999999999999,9.007,10.41,10.642000000000001,11.415999999999999,11.255999999999998,13.665999999999999,14.915,15.677999999999999,15.47,13.957,12.255999999999998,10.705,9.536,8.096,7.176,5.87,4.82,4.29,4.0,-9999.0,-9999.0,-9999.0
2011-03-01,3.312,4.291,4.51,4.52,4.171,3.673,3.344,2.708,2.747,3.2119999999999997,4.564,6.3229999999999995,7.415,8.47,7.178,5.84,7.34,9.992,13.264000000000001,15.825,15.974,15.708,14.828,12.98,11.777000000000001,10.413,9.097999999999999,8.072000000000001,7.531000000000001,6.667999999999999,5.223,4.277,3.891,-9999.0,-9999.0,-9999.0
2011-04-01,4.203,4.73,4.3580000000000005,4.48,4.294,3.4,2.906,2.6310000000000002,2.25,2.287,2.827,5.981,5.7589999999999995,5.178999999999999,8.257,9.97,9.177999999999999,9.922,11.259,13.061,15.165,14.843,14.314,13.013,11.857999999999999,10.940999999999999,9.899,9.152000000000001,8.187000000000001,7.15,6.449,5.466,4.42,-9999.0,-9999.0,-9999.0
2011-05-01,4.531000000000001,4.306,3.858,4.078,3.8,3.95,4.086,4.073,4.165,4.2780000000000005,6.255,7.317,8.838,8.328,7.763999999999999,8.03,8.236,9.998,12.085999999999999,14.159,13.25,12.689,13.123,12.850999999999999,12.537,11.899000000000001,11.144,10.306,9.621,8.798,7.853,6.843999999999999,5.8389999999999995,-9999.0,-9999.0,-9999.0
2011-06-01,3.825,4.353,4.245,4.224,4.01,3.6919999999999997,3.16,3.1639999999999997,3.045,4.13,6.382000000000001,7.391,8.067,7.164,5.885,6.534,7.244,8.342,9.538,10.727,12.42,13.190999999999999,13.155,12.809000000000001,13.020999999999999,12.089,11.48,10.972000000000001,10.22,9.3,8.144,6.836,-9999.0,-9999.0,-9999.0,-9999.0
2011-07-01,3.7510000000000003,4.52,4.235,4.178,3.9939999999999998,4.083,3.805,3.2689999999999997,4.851,4.852,5.872999999999999,6.461,6.16,5.391,5.812,7.002000000000001,8.604,8.894,8.771,10.33,11.795,12.251,12.075,12.512,12.800999999999998,11.632,11.272,10.870999999999999,10.394,9.392000000000001,8.222000000000001,7.254,6.502999999999999,-9999.0,-9999.0,-9999.0
2011-08-01,2.826,3.0669999999999997,3.275,3.449,3.835,3.517,3.1210000000000004,2.997,3.005,2.081,2.2319999999999998,3.8569999999999998,4.74,5.436,4.7669999999999995,4.524,5.622999999999999,7.688,8.442,9.844,11.300999999999998,12.222000000000001,12.262,12.908,11.85,11.328,11.058,10.435,9.537,8.43,7.377999999999999,6.761,-9999.0,-9999.0,-9999.0,-9999.0
2011-09-01,3.0380000000000003,3.391,3.5660000000000003,3.7539999999999996,3.292,3.01,2.682,2.312,2.188,2.115,1.9240000000000002,2.218,2.895,3.2889999999999997,3.795,5.001,6.867999999999999,8.089,9.937000000000001,10.527999999999999,11.032,11.462,12.115,11.838,11.325999999999999,10.71,9.958,9.28,8.511000000000001,7.563,6.636,5.729,5.118,4.7780000000000005,-9999.0,-9999.0
2011-10-01,2.8369999999999997,3.305,4.296,4.0489999999999995,3.697,3.175,2.5269999999999997,2.189,2.204,2.086,2.144,3.097,3.495,3.95,4.01,5.452000000000001,7.067,9.007,10.715,11.415,11.212,11.357000000000001,10.802999999999999,11.280999999999999,10.703,9.478,9.154,8.231,6.796,5.88,5.191,4.479,-9999.0,-9999.0,-9999.0,-9999.0
2011-11-01,2.522,4.0760000000000005,3.721,3.5980000000000003,3.23,2.773,2.5669999999999997,2.103,1.7619999999999998,1.456,1.255,1.3219999999999998,2.2769999999999997,3.423,3.733,4.475,6.227,7.686,9.917,10.581,11.710999999999999,12.3,12.341,12.494000000000002,11.92,11.270999999999999,9.593,8.285,7.002999999999999,5.88,4.981,4.409,4.47,-9999.0,-9999.0,-9999.0
2011-12-01,2.541,3.141,3.033,2.883,2.6910000000000003,2.449,2.272,2.062,1.73,2.489,2.95,3.966,6.234,8.445,8.417,10.243,10.682,12.214,12.404000000000002,13.543,14.005,13.875,13.007,12.047,11.134,9.792,8.611,7.157,5.715,4.82,4.062,3.2769999999999997,-9999.0,-9999.0,-9999.0,-9999.0
2012-01-01,2.302,3.031,3.06,2.8089999999999997,2.5469999999999997,2.251,2.114,2.021,2.28,2.435,2.408,2.87,3.5269999999999997,5.6979999999999995,7.029,7.489,10.021,11.293,12.873,14.540999999999999,13.684000000000001,14.050999999999998,13.325,11.682,9.914,8.03,6.651,5.653,4.959,4.613,3.95,3.65,3.7039999999999997,-9999.0,-9999.0,-9999.0
2012-02-01,2.679,3.755,3.531,3.3,2.6860000000000004,2.301,1.9909999999999999,2.131,2.081,2.715,3.323,3.89,6.024,6.782,8.107999999999999,9.347000000000001,9.273,9.346,11.457,14.363,15.46,15.664000000000001,14.415999999999999,13.133,11.481,9.226,7.632000000000001,6.656000000000001,5.817,5.32,4.955,4.401,-9999.0,-9999.0,-9999.0,-9999.0
2012-03-01,3.281,3.699,3.407,3.425,3.3080000000000003,2.9960000000000004,2.539,2.239,1.9980000000000002,1.84,2.086,3.3369999999999997,5.244,6.598,7.097,7.19,9.475,9.658,10.86,14.046,15.224,14.145,14.255,13.437000000000001,12.029000000000002,10.620999999999999,9.1,8.245,7.136,6.097,5.442,5.107,4.7010000000000005,-9999.0,-9999.0,-9999.0
2012-04-01,3.785,4.053,3.951,3.638,3.5839999999999996,3.678,4.468999999999999,4.526,6.585,11.375,14.220999999999998,14.968,13.856,12.014000000000001,9.807,8.359,9.19,9.935,12.488,14.753,14.362,14.913,15.03,14.247,13.23,12.66,11.360999999999999,10.305,8.945,7.836,6.9510000000000005,6.641,-9999.0,-9999.0,-9999.0,-9999.0
2012-05-01,4.379,5.242999999999999,4.458,3.8739999999999997,3.734,3.34,3.089,2.8560000000000003,2.639,2.37,2.612,5.8629999999999995,8.298,8.071,7.728,7.254,8.222000000000001,10.863,11.089,11.415,12.574000000000002,13.755999999999998,13.200999999999999,12.515999999999998,12.165,11.567,11.179,10.720999999999998,9.99,8.934,7.92,6.414,-9999.0,-9999.0,-9999.0,-9999.0
2012-06-01,3.423,3.926,4.06,3.925,3.588,3.313,3.408,3.327,2.9810000000000003,3.6439999999999997,5.147,6.945,7.0760000000000005,5.888999999999999,5.795,6.433,6.104,7.712000000000001,9.222999999999999,10.565999999999999,12.842,13.550999999999998,13.749,12.967,12.354000000000001,12.779000000000002,11.797,10.844000000000001,9.874,8.48,7.505,6.99,-9999.0,-9999.0,-9999.0,-9999.0
2012-07-01,4.6610000000000005,5.184,4.171,3.767,4.147,3.591,3.562,3.56,3.8689999999999998,4.781000000000001,6.936,7.167999999999999,6.126,5.354,6.1370000000000005,6.935,7.609,8.373,9.314,10.992,12.279000000000002,12.675999999999998,13.307,13.412,13.319,12.982999999999999,12.345,11.832,10.697000000000001,9.53,8.586,7.959,-9999.0,-9999.0,-9999.0,-9999.0
2012-08-01,3.574,3.548,3.512,3.57,3.6010000000000004,3.387,3.2310000000000003,2.855,2.705,2.441,3.103,4.2410000000000005,4.635,5.188,5.735,6.985,7.449,8.13,9.32,10.654000000000002,11.154000000000002,11.713,12.079,12.027999999999999,11.175,11.04,10.775,10.257,9.683,8.429,7.43,6.5089999999999995,-9999.0,-9999.0,-9999.0,-9999.0
2012-09-01,2.83,3.508,3.779,3.8739999999999997,3.577,2.972,2.506,2.309,2.0180000000000002,1.9269999999999998,1.499,2.7,3.1889999999999996,3.417,3.562,5.197,7.209,8.458,9.636000000000001,11.159,11.738,11.353,11.707,11.485999999999999,11.148,10.460999999999999,9.836,8.788,8.103,7.127999999999999,6.331,5.653,5.2170000000000005,4.482,-9999.0,-9999.0
2012-10-01,3.326,3.639,3.302,3.21,2.95,3.069,2.6260000000000003,2.246,2.103,2.736,2.7289999999999996,3.6069999999999998,4.138999999999999,4.495,5.021,5.311,6.167999999999999,7.291,9.804,10.862,11.305,11.725999999999999,11.763,11.167,10.675,9.884,9.448,8.404,7.093,6.327000000000001,5.2620000000000005,4.705,3.99,3.4730000000000003,-9999.0,-9999.0
2012-11-01,2.5860000000000003,3.47,3.594,3.295,3.1210000000000004,2.806,2.364,2.272,2.206,2.445,2.929,3.363,3.636,4.053999999999999,5.551,6.705,6.296,9.507,10.59,11.645,11.923,12.845,13.222999999999999,13.039000000000001,12.19,11.08,9.441,7.859,6.65,5.7989999999999995,4.468999999999999,3.883,3.6519999999999997,-9999.0,-9999.0,-9999.0
2012-12-01,2.557,3.51,3.3280000000000003,3.057,2.762,2.524,2.19,1.925,2.2430000000000003,2.5660000000000003,3.803,4.463,5.947,7.3229999999999995,8.226,8.842,11.555,11.697000000000001,12.472000000000001,13.672,13.537,13.448,12.702,11.228,9.712,7.849,6.47,5.559,4.793,4.4639999999999995,3.6039999999999996,3.0039999999999996,2.61,-9999.0,-9999.0,-9999.0
2013-01-01,2.662,3.676,3.6260000000000003,3.34,3.048,2.701,2.5860000000000003,2.676,3.179,4.863,5.746,7.361000000000001,7.567,8.78,9.914,12.203,13.505,13.802999999999999,15.725,17.569000000000003,17.232,15.934000000000001,14.765999999999998,14.589,13.568,12.29,10.543,8.92,7.042000000000001,5.766,4.7780000000000005,3.845,3.284,2.7110000000000003,2.068,-9999.0
2013-02-01,2.858,3.45,3.406,3.17,2.8310000000000004,2.533,2.699,2.178,2.556,3.549,4.515,6.78,10.184,12.11,12.081,11.751,12.795,13.759,15.456,16.358,17.069000000000003,16.549,15.026,14.204,12.738,11.149000000000001,9.791,7.971,6.565,5.527,4.6530000000000005,4.091,3.721,3.405,-9999.0,-9999.0
2013-03-01,3.827,4.2410000000000005,4.218999999999999,3.844,3.293,3.016,2.8080000000000003,3.176,3.636,5.231,8.353,10.591,12.827,13.24,13.91,12.708,13.628,14.222999999999999,13.946,14.129000000000001,15.43,15.302999999999999,14.273,13.298,12.390999999999998,10.955,9.607000000000001,8.244,7.319,6.567,5.821000000000001,4.837,4.1930000000000005,-9999.0,-9999.0,-9999.0
2013-04-01,3.8539999999999996,4.018,3.915,3.787,4.114,3.6069999999999998,2.897,2.415,2.546,2.635,3.908,6.305,7.537000000000001,8.999,9.456,9.147,9.232999999999999,10.460999999999999,12.052999999999999,13.547,14.478,14.604000000000001,13.963,13.602,12.815999999999999,12.162,11.097999999999999,9.898,9.007,8.081,7.221,6.818,-9999.0,-9999.0,-9999.0,-9999.0
2013-05-01,4.351,4.458,4.2860000000000005,3.95,3.674,3.366,3.0669999999999997,4.006,4.658,6.492999999999999,8.575,11.615,12.555,11.614,12.242,10.347999999999999,9.972999999999999,10.472000000000001,10.568,11.855,13.94,14.175999999999998,14.114,13.276,11.789000000000001,10.663,10.06,9.601,9.238999999999999,8.583,7.596,6.7410000000000005,-9999.0,-9999.0,-9999.0,-9999.0
2013-06-01,3.555,4.793,4.638,3.931,3.355,3.052,3.1069999999999998,2.9019999999999997,2.782,2.895,4.021,5.602,7.928,8.281,8.014,8.34,8.646,8.304,8.822000000000001,10.568,13.415,13.825,13.605,13.23,13.591,12.675,12.025,10.907,10.079,9.237,8.203,7.205,5.813,-9999.0,-9999.0,-9999.0
2013-07-01,4.093999999999999,4.012,3.946,3.862,4.0280000000000005,4.327,3.741,3.367,3.205,2.65,2.5639999999999996,2.847,5.095,6.412000000000001,5.662999999999999,7.5120000000000005,7.4479999999999995,9.104,9.718,11.31,12.382,13.037,13.214,13.222999999999999,13.184000000000001,12.94,12.456,11.200999999999999,10.061,9.242,8.379,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2013-08-01,3.404,3.763,3.569,3.772,3.306,2.929,2.991,3.05,2.8819999999999997,2.721,3.373,4.322,4.529,4.997,5.039,5.39,6.9639999999999995,8.561,9.945,10.345999999999998,11.633,12.706,13.204,13.052999999999999,12.105,11.339,11.812999999999999,11.154000000000002,9.839,8.916,7.917000000000001,6.928,6.082999999999999,-9999.0,-9999.0,-9999.0
2013-09-01,3.9339999999999997,3.908,4.0889999999999995,3.873,3.733,3.173,2.5580000000000003,2.1630000000000003,1.974,2.194,2.046,2.239,3.095,3.3,4.364,4.683,6.059,8.923,10.439,10.755999999999998,11.495999999999999,12.17,12.360999999999999,12.103,11.135,9.668,8.49,8.146,7.979,7.316,6.556,5.771,5.119,-9999.0,-9999.0,-9999.0
2013-10-01,3.2760000000000002,3.72,3.572,3.3080000000000003,3.07,2.838,2.517,2.944,3.3280000000000003,3.3510000000000004,3.685,4.5889999999999995,5.569,5.409,4.868,5.672000000000001,7.0889999999999995,8.286,9.647,11.208,11.375,11.724,12.042,11.834000000000001,11.562999999999999,10.209,8.89,8.394,7.053999999999999,5.983,5.184,4.399,3.912,-9999.0,-9999.0,-9999.0
2013-11-01,2.34,3.427,3.555,3.205,2.892,2.489,2.173,2.687,2.9419999999999997,3.949,4.346,4.878,5.769,5.274,4.828,6.561,8.04,10.562000000000001,10.94,11.619000000000002,12.469000000000001,13.007,13.540999999999999,13.267999999999999,12.939,11.720999999999998,10.466,9.266,8.263,6.757999999999999,5.92,4.757,3.925,3.062,-9999.0,-9999.0
2013-12-01,2.414,3.7119999999999997,3.582,3.2260000000000004,2.911,2.46,2.4090000000000003,2.59,2.458,2.2319999999999998,3.063,3.9019999999999997,4.888999999999999,5.317,6.925,9.366,10.079,10.779000000000002,11.748,12.946,13.549000000000001,13.245,13.620999999999999,12.875,11.758,10.92,9.95,8.109,6.285,4.958,3.963,3.275,2.7689999999999997,2.33,-9999.0,-9999.0
2014-01-01,2.515,3.4539999999999997,3.3089999999999997,3.165,2.947,2.529,2.138,1.8969999999999998,2.352,3.5989999999999998,6.369,8.651,10.960999999999999,11.145,11.097999999999999,11.675,11.359000000000002,11.437000000000001,13.722999999999999,13.797,15.26,15.625,14.625,14.39,13.602,12.347999999999999,11.161,9.562000000000001,8.825,7.615,6.212000000000001,5.069,4.569,3.719,-9999.0,-9999.0
2014-02-01,2.872,3.736,3.542,3.2310000000000003,2.793,2.423,2.2769999999999997,1.892,1.636,2.356,4.657,7.377000000000001,8.414,8.625,7.05,10.227,11.085,12.024000000000001,13.856,16.096,18.332,18.297,17.074,15.873,14.508,13.456,12.505,10.833,9.623,8.197000000000001,6.558,5.426,4.449,3.795,-9999.0,-9999.0
2014-03-01,3.7510000000000003,4.493,4.185,3.435,3.015,2.6889999999999996,2.528,2.612,3.2889999999999997,3.819,5.08,6.31,8.365,6.997999999999999,5.54,6.827999999999999,10.309000000000001,10.380999999999998,11.66,13.495,15.445,14.722000000000001,14.770999999999999,13.761,13.342,12.308,11.078,9.821,8.547,7.1770000000000005,5.9110000000000005,5.065,4.163,3.279,-9999.0,-9999.0
2014-04-01,3.637,4.468,4.251,3.865,3.391,3.154,3.0239999999999996,2.758,2.157,2.436,3.61,6.534,8.498,7.507000000000001,7.426,8.798,8.782,11.151,13.073,14.37,15.833,16.163,15.67,14.577,13.415999999999999,12.503,11.487,9.984,8.669,7.516,6.504,5.558,4.678999999999999,4.084,-9999.0,-9999.0
2014-05-01,3.654,4.672,4.843,4.177,3.969,3.571,2.9589999999999996,2.6189999999999998,2.526,2.371,3.236,5.836,7.252000000000001,8.242,7.997000000000001,9.897,10.03,10.241,11.735999999999999,13.79,13.927,14.192,13.668,13.446,13.404000000000002,12.575,11.57,10.720999999999998,9.791,8.627,7.725,6.811,6.007999999999999,5.037,4.756,-9999.0
2014-06-01,3.988,3.8289999999999997,3.963,3.986,3.7910000000000004,3.463,3.594,3.009,2.574,2.414,2.1109999999999998,4.352,6.044,7.097,6.6160000000000005,7.914,9.761000000000001,9.454,10.978,12.419,13.519,13.86,13.385,13.092,12.293,12.305,12.243,11.174000000000001,10.05,9.041,8.033,6.895,-9999.0,-9999.0,-9999.0,-9999.0
2014-07-01,5.349,4.968999999999999,4.2219999999999995,4.103,3.889,3.807,3.485,3.2430000000000003,2.861,2.4930000000000003,2.915,3.9219999999999997,5.346,6.247000000000001,6.709,6.81,8.228,8.347000000000001,9.432,10.763,12.215,13.097999999999999,13.106,12.862,13.199000000000002,12.931,12.48,11.61,10.387,9.257,8.137,6.947,6.466,-9999.0,-9999.0,-9999.0
2014-08-01,3.167,3.653,3.5269999999999997,3.575,3.585,3.4739999999999998,2.909,2.7739999999999996,2.456,2.256,2.532,5.619,6.4910000000000005,5.825,6.852,7.4110000000000005,8.493,9.562999999999999,10.966,12.084000000000001,12.806,13.679,13.77,14.032,13.811,13.030999999999999,12.290999999999999,11.402000000000001,10.232000000000001,8.984,7.939,6.794,5.483,4.663,-9999.0,-9999.0
2014-09-01,3.897,4.348,4.079,3.844,3.556,3.57,2.864,2.56,2.289,2.0140000000000002,1.84,2.052,2.6180000000000003,2.7289999999999996,3.177,4.227,5.457999999999999,7.005,9.101,10.45,11.25,11.509,12.228,12.048,11.624,11.512,10.432,9.212,8.015,7.1579999999999995,6.382000000000001,5.531000000000001,4.659,3.952,-9999.0,-9999.0
2014-10-01,2.9139999999999997,3.7319999999999998,3.573,3.3989999999999996,3.154,2.8810000000000002,2.44,2.18,1.939,2.3680000000000003,2.639,2.843,2.9410000000000003,2.824,2.467,3.293,5.078,8.452,8.899,10.360999999999999,11.13,11.672,11.960999999999999,12.055,11.719000000000001,11.19,10.105,8.794,7.45,6.561,5.822,5.005,4.303,3.6239999999999997,3.1660000000000004,-9999.0
2014-11-01,2.061,3.589,3.594,3.4989999999999997,3.464,3.111,2.8760000000000003,2.247,1.666,1.5819999999999999,2.494,3.194,4.069,4.229,3.94,4.365,6.2860000000000005,7.6370000000000005,8.722000000000001,9.96,10.616,11.558,11.888,11.405,11.2,10.254000000000001,8.842,7.635,6.235,5.093,4.26,3.532,2.866,2.517,-9999.0,-9999.0
2014-12-01,2.588,3.4360000000000004,3.322,2.9730000000000003,2.728,2.62,2.461,3.1439999999999997,3.46,3.8510000000000004,3.7039999999999997,4.742,5.224,6.322,8.392999999999999,9.705,12.0,12.885,12.953,13.523,13.413,14.069,13.734000000000002,13.343,12.475,11.085,9.806000000000001,8.323,6.957999999999999,6.013,5.343,4.35,3.727,3.0060000000000002,-9999.0,-9999.0
2015-01-01,2.592,3.665,3.431,3.0789999999999997,2.806,2.553,2.263,2.7310000000000003,4.168,5.545,7.611000000000001,9.472000000000001,13.931,16.744,13.669,14.475,14.763,15.440999999999999,17.503,17.459,17.829,17.179000000000002,17.41,16.112000000000002,14.927,14.027999999999999,12.145999999999999,10.74,8.818999999999999,7.159,5.7379999999999995,4.641,3.748,3.266,2.7969999999999997,-9999.0
2015-02-01,2.57,3.1039999999999996,2.8480000000000003,2.938,3.1010000000000004,3.06,2.737,3.765,4.611000000000001,4.6339999999999995,5.587000000000001,6.216,5.375,9.055,9.999,8.621,9.85,11.618,16.186,15.642000000000001,16.759,16.137999999999998,15.995999999999999,14.442,13.36,12.052999999999999,10.729000000000001,8.777000000000001,7.3870000000000005,6.391,5.48,4.144,3.5669999999999997,3.02,-9999.0,-9999.0
2015-03-01,3.134,4.63,4.239,3.475,3.0439999999999996,2.71,2.719,2.657,2.072,4.235,5.037,7.148,7.727,12.402999999999999,9.775,8.634,8.136000000000001,9.357999999999999,14.071,15.699000000000002,16.308,16.665,15.460999999999999,13.640999999999998,12.693,11.886,10.610999999999999,9.427999999999999,8.676,7.699,6.566,5.58,5.003,-9999.0,-9999.0,-9999.0
2015-04-01,3.875,4.579,4.331,3.7489999999999997,3.5260000000000002,3.139,3.074,2.544,2.6710000000000003,4.42,4.7219999999999995,5.705,8.808,9.366,7.312,9.607000000000001,11.610999999999999,11.946,14.059000000000001,16.256,16.219,15.51,15.118,13.808,12.523,11.404000000000002,10.514000000000001,9.745,8.741,7.917000000000001,6.966,6.016,5.181,-9999.0,-9999.0,-9999.0
2015-05-01,3.998,4.176,4.454,4.415,3.38,3.162,3.61,3.215,3.199,2.738,3.1239999999999997,6.593,9.922,9.884,9.054,8.978,9.931000000000001,12.617,13.378,13.254000000000001,14.974,14.922,14.185,13.892999999999999,13.450999999999999,12.362,11.716,11.315999999999999,10.503,9.521,8.55,7.422000000000001,6.478,6.037999999999999,-9999.0,-9999.0
2015-06-01,4.915,4.768,4.559,3.687,4.08,3.697,2.94,2.7039999999999997,2.7119999999999997,2.0140000000000002,2.202,3.5439999999999996,4.654,7.601,7.246,7.407,8.789,10.695,13.079,13.407,14.214,14.617,14.39,14.227,13.655999999999999,12.82,12.407,11.704,10.812999999999999,9.966000000000001,8.857000000000001,7.962999999999999,6.903,5.731,4.984,-9999.0
2015-07-01,5.528,4.967,4.873,4.619,4.3919999999999995,4.1819999999999995,3.488,2.931,2.912,3.59,4.637,4.835,5.332999999999999,5.742999999999999,4.942,5.992000000000001,7.693,9.302,10.179,10.993,12.457,12.7,13.152999999999999,12.761,12.842,12.722999999999999,12.219000000000001,11.412,10.538,9.472000000000001,8.391,7.36,6.239,5.234,4.808,-9999.0
2015-08-01,4.474,4.8260000000000005,4.123,3.859,3.451,3.0260000000000002,2.7739999999999996,2.4459999999999997,2.244,1.921,2.324,2.753,2.9419999999999997,3.795,5.157,6.287000000000001,6.481,8.392999999999999,9.676,10.812999999999999,11.669,11.960999999999999,11.561,12.479000000000001,11.838,11.681,11.519,11.093,10.279000000000002,9.234,8.157,7.125,6.3420000000000005,4.792,-9999.0,-9999.0
2015-09-01,2.937,3.55,3.2739999999999996,3.372,3.384,2.984,3.05,3.3110000000000004,3.283,3.873,5.645,6.571000000000001,5.475,5.435,5.968,6.343,7.439,9.037,10.763,11.612,11.95,12.225,12.543,11.94,10.879000000000001,9.592,9.021,9.07,8.632,7.625,6.565,5.591,4.3180000000000005,4.077,3.1260000000000003,-9999.0
2015-10-01,2.766,3.705,4.035,3.4589999999999996,3.1630000000000003,3.0,2.503,2.265,1.864,1.9140000000000001,2.033,2.835,3.193,3.096,3.987,4.6160000000000005,5.916,8.283999999999999,10.594000000000001,11.617,11.606,12.342,12.672,13.037,12.454,11.545,10.431,9.252,8.073,6.716,5.777,4.966,4.359,-9999.0,-9999.0,-9999.0
