,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km
2015-08-01,-9999.0,-9999.0,4.823,5.832000000000001,6.6979999999999995,7.08,8.067,9.144,10.318,11.085,11.198,11.084000000000001,11.505,11.985,12.228,12.254000000000001,11.606,11.194,9.969,7.986000000000001,7.247999999999999,6.242000000000001,5.593999999999999,4.381,3.259,2.2030000000000003,1.787,2.069,2.167,2.565,2.71,2.964,3.253,3.782,4.317,4.408
2015-09-01,-9999.0,3.799,4.5,5.596,6.449,7.359,7.821000000000001,8.504,8.806000000000001,9.722999999999999,10.335999999999999,11.66,12.014000000000001,12.139000000000001,12.195,11.847000000000001,10.849,9.984,8.261000000000001,7.242999999999999,6.064,5.706,5.808,6.3389999999999995,5.292999999999999,3.635,3.383,3.531,3.679,4.079,3.695,3.39,3.4019999999999997,3.477,3.0380000000000003,2.636
2015-10-01,-9999.0,-9999.0,-9999.0,-9999.0,5.188,5.247999999999999,6.159,7.662999999999999,9.177999999999999,9.816,10.777000000000001,11.692,12.280999999999999,12.422,12.419,12.017999999999999,11.636,10.919,9.645,7.716,5.577000000000001,5.08,4.343999999999999,3.61,2.186,1.819,1.785,2.032,2.252,2.32,2.532,3.012,3.36,3.275,3.33,3.5869999999999997
2015-11-01,-9999.0,2.867,3.2880000000000003,3.613,4.323,5.183,6.334,6.821000000000001,7.853,9.386000000000001,10.419,11.999,12.776,12.729000000000001,11.847000000000001,10.618,9.635,9.54,8.279,7.197,6.9239999999999995,4.763,3.8789999999999996,3.887,3.403,1.6769999999999998,1.426,1.633,1.8519999999999999,2.22,2.536,2.971,3.2680000000000002,3.605,3.8110000000000004,3.503
2015-12-01,-9999.0,-9999.0,-9999.0,2.6489999999999996,3.07,3.3819999999999997,4.145,5.412000000000001,6.621,8.321,9.884,11.298,12.299000000000001,13.114,13.14,13.366,12.575999999999999,12.081,11.087,8.97,7.527,5.561,5.141,4.829,2.9339999999999997,1.63,1.476,1.69,1.778,1.9509999999999998,2.291,2.5869999999999997,2.96,3.1180000000000003,3.3539999999999996,3.3819999999999997
2016-01-01,4.296,5.572,5.46,5.22,5.778,6.394,7.67,9.176,10.297,12.265999999999998,12.513,10.969000000000001,11.935,12.655999999999999,13.114,13.184000000000001,12.072000000000001,12.074000000000002,12.012,10.684000000000001,9.497,7.584,9.036,8.229,6.895,4.518,4.239,4.697,4.467,4.081,3.998,4.488,3.795,3.3680000000000003,3.213,2.184
2016-02-01,3.688,3.907,4.2589999999999995,5.334,6.341,6.346,6.724,7.247999999999999,8.321,9.529,9.911,11.489,12.695,14.335,14.42,15.194,14.886,13.699000000000002,12.639000000000001,9.331,9.693,8.304,8.275,7.511,4.527,1.9509999999999998,1.5930000000000002,1.839,2.074,2.293,2.647,2.932,3.156,3.3489999999999998,3.217,3.577
2016-03-01,-9999.0,4.648,4.603,4.831,5.22,5.859,6.605,7.563,8.646,10.284,11.72,12.839,14.579,15.015,15.315,15.948,15.446,13.710999999999999,13.120999999999999,13.062000000000001,10.066,10.055,11.294,9.437999999999999,5.234,2.489,1.7630000000000001,1.881,2.1069999999999998,2.431,2.747,3.162,3.583,3.7489999999999997,3.61,4.227
2016-04-01,5.042,5.712000000000001,6.586,7.596,9.527999999999999,9.977,10.934000000000001,12.184000000000001,13.241,14.130999999999998,15.649000000000001,16.372,16.214000000000002,16.4,14.547,12.450999999999999,11.390999999999998,9.962,9.405,9.394,9.833,10.944,10.93,8.913,7.4670000000000005,3.002,2.628,2.926,2.915,3.214,3.695,3.992,4.221,4.114,4.906000000000001,5.412999999999999
2016-05-01,-9999.0,5.699,6.112,6.604,7.2989999999999995,8.3,9.19,10.118,11.527999999999999,12.145,12.796,13.686,14.5,14.933,15.659,15.299000000000001,13.939,12.613,10.875,8.886000000000001,8.853,10.419,9.888,9.687000000000001,8.392000000000001,4.965,3.6860000000000004,3.492,3.0589999999999997,3.503,3.855,4.505,4.775,4.761,5.061,5.09
2016-06-01,-9999.0,5.928,5.847,6.812,7.7170000000000005,8.725,9.432,10.13,11.065,11.865,12.378,12.585999999999999,12.334000000000001,12.584000000000001,13.360999999999999,12.786,11.048,10.671,9.796,8.551,8.228,7.947,7.654,8.052,5.716,2.61,2.343,2.371,2.576,3.3,3.6710000000000003,3.7689999999999997,3.8169999999999997,3.93,4.1339999999999995,4.435
2016-07-01,-9999.0,-9999.0,6.6,6.266,7.053999999999999,8.141,9.332,10.665999999999999,11.231,11.902000000000001,12.444,12.767000000000001,12.857000000000001,12.657,13.062999999999999,12.055,11.015999999999998,10.635,10.356,9.021,7.949,6.71,6.6129999999999995,7.122999999999999,6.2170000000000005,3.679,2.886,2.6839999999999997,2.9930000000000003,2.867,3.367,3.762,3.803,3.511,3.9739999999999998,4.252
2016-08-01,-9999.0,-9999.0,-9999.0,6.075,6.975,6.653,7.313,8.302,9.503,10.452,10.545,10.76,11.097999999999999,11.853,12.448,12.515999999999998,11.817,11.288,9.074,8.394,7.0889999999999995,5.931,4.864,4.395,4.056,1.79,1.874,2.234,2.7039999999999997,2.86,2.735,3.502,3.662,3.97,3.929,3.9730000000000003
2016-09-01,-9999.0,-9999.0,3.622,4.621,5.196000000000001,5.869,6.236000000000001,6.8229999999999995,7.593999999999999,8.703,9.443999999999999,10.419,10.617,10.6,10.981,11.435,11.097000000000001,10.783,9.504,8.06,7.066,5.571000000000001,4.227,3.5210000000000004,2.667,2.1390000000000002,1.821,1.883,1.9340000000000002,2.247,2.55,2.944,3.437,3.803,4.0489999999999995,4.397
2016-10-01,-9999.0,3.475,4.333,4.843999999999999,5.694,6.607,7.167999999999999,8.021,9.218,9.987,10.863,12.197000000000001,12.142999999999999,12.600999999999999,12.671,12.751,11.644,10.177,8.615,6.638,5.06,4.282,4.465,4.41,3.173,2.026,2.022,2.108,2.408,2.6189999999999998,3.1189999999999998,3.488,3.5669999999999997,3.484,3.141,3.593
2016-11-01,2.657,2.91,3.2510000000000003,3.2910000000000004,3.673,4.446000000000001,4.811,5.877000000000001,7.771,8.869,9.783999999999999,10.785,11.533,12.362,13.107000000000001,11.69,11.05,8.927,7.834,6.653,6.955,5.159,4.46,5.2379999999999995,3.803,2.052,1.8030000000000002,1.996,2.251,2.576,2.778,3.0069999999999997,3.463,3.1010000000000004,3.174,3.085
2016-12-01,-9999.0,-9999.0,3.321,3.81,4.391,4.553999999999999,5.482,6.26,7.462999999999999,8.479,10.265,11.65,13.632,15.064,16.08,14.065,11.312000000000001,9.732000000000001,8.764,6.98,4.954,4.654,4.553,4.666,2.9219999999999997,1.5330000000000001,1.63,1.663,1.6219999999999999,1.8969999999999998,2.291,2.738,2.9589999999999996,3.444,3.674,3.765
2017-01-01,-9999.0,3.1519999999999997,3.443,3.2,3.6919999999999997,4.3180000000000005,5.3229999999999995,6.567,8.318999999999999,9.617,10.853,12.57,14.432,14.860999999999999,15.725999999999999,15.529000000000002,14.091,12.932,9.654,6.992999999999999,6.859,6.9479999999999995,6.4510000000000005,5.47,3.207,2.0780000000000003,1.7890000000000001,1.719,1.9380000000000002,2.246,2.548,2.889,3.236,3.5669999999999997,3.813,3.8789999999999996
2017-02-01,6.138999999999999,5.68,5.761,5.74,6.22,7.846,8.021,9.566,10.465,11.712,12.559000000000001,14.408,15.214,14.065999999999999,13.300999999999998,13.468,12.299000000000001,11.052,11.693,9.693999999999999,8.884,9.508,7.63,7.723,5.577000000000001,4.5280000000000005,3.2030000000000003,2.287,2.5180000000000002,2.9160000000000004,2.928,3.2,3.4530000000000003,3.411,3.1010000000000004,2.786
2017-03-01,4.523,5.016,5.02,5.388999999999999,5.712999999999999,6.361000000000001,7.1770000000000005,7.919,9.084,10.126,12.373,13.552999999999999,14.087,14.890999999999998,14.685,14.352,14.456,14.42,13.232000000000001,10.325,9.495,9.732000000000001,9.416,9.077,5.899,2.7239999999999998,2.195,2.138,2.456,3.049,3.2310000000000003,3.42,3.747,3.7880000000000003,3.8280000000000003,3.8760000000000003
2017-04-01,5.505,6.0920000000000005,6.796,6.002999999999999,5.678,6.33,7.242999999999999,8.201,9.047,10.285,11.349,12.127,13.262,14.069,15.637,16.152,15.752,13.529000000000002,9.854,9.516,9.841000000000001,10.591,8.974,9.495,7.082999999999999,3.054,2.281,2.116,2.7739999999999996,2.761,2.928,3.3960000000000004,3.5610000000000004,3.767,3.9539999999999997,4.323
2017-05-01,-9999.0,4.928999999999999,5.772,6.294,6.5,7.395,8.554,9.488999999999999,9.959,10.509,11.452,12.210999999999999,12.707,13.479000000000001,13.627,14.921,14.787,13.638,10.953,10.115,8.322000000000001,6.532,8.202,8.232000000000001,6.992000000000001,3.178,2.487,2.447,2.685,3.1010000000000004,3.677,4.1419999999999995,4.171,4.3180000000000005,4.121,4.231
2017-06-01,-9999.0,-9999.0,5.239,5.596,6.362,7.506,8.823,9.821,10.751,10.981,11.526,11.959000000000001,12.527999999999999,12.68,12.620999999999999,13.273,13.024000000000001,11.993,10.328,9.014,7.962999999999999,7.087999999999999,5.773,6.771,6.153,2.1109999999999998,2.05,2.281,2.585,3.14,3.2110000000000003,3.534,3.8310000000000004,3.947,4.0169999999999995,4.135
2017-07-01,-9999.0,4.988,5.452999999999999,5.944,6.8839999999999995,7.962999999999999,8.976,9.93,10.748,11.383,11.972000000000001,12.017999999999999,12.677,13.6,13.3,12.867,12.02,11.567,9.854,8.845,7.182,6.492000000000001,5.641,6.767,5.81,3.355,2.923,3.1919999999999997,3.5180000000000002,3.594,3.6839999999999997,3.699,3.958,3.7310000000000003,3.7260000000000004,3.8939999999999997
2017-08-01,4.736000000000001,4.992,5.565,5.916,6.94,7.931,9.087,10.214,10.838,11.244000000000002,11.802,12.557,11.637,11.554,11.923,11.933,11.526,10.475,9.631,8.273,6.852,6.193,6.23,6.725,5.4110000000000005,2.614,2.568,3.071,3.0660000000000003,3.418,3.5469999999999997,3.405,3.653,4.072,3.8789999999999996,3.545
2017-09-01,5.822,5.983,5.502000000000001,6.178,6.482,7.465,8.516,9.322000000000001,10.149,11.392999999999999,11.796,11.96,12.118,12.052,12.169,11.380999999999998,10.658,10.352,9.481,8.882,7.119,5.268,4.8580000000000005,4.727,4.045,2.239,2.141,2.419,2.8710000000000004,2.938,3.2030000000000003,3.213,3.343,3.804,3.931,3.727
2017-10-01,-9999.0,3.403,3.602,4.249,5.082,5.636,6.2589999999999995,7.223,8.302999999999999,8.904,9.856,10.337,10.966,11.48,11.425999999999998,11.192,11.530999999999999,11.075999999999999,9.062000000000001,8.232000000000001,6.399,4.698,4.272,3.239,2.727,1.5390000000000001,1.482,1.554,1.8119999999999998,2.399,3.252,3.611,3.516,3.355,3.7239999999999998,3.9610000000000003
2017-11-01,3.136,2.782,3.122,3.605,4.158,4.89,5.854,6.928,8.332,9.872,11.386,12.187000000000001,12.68,12.415,11.837,11.526,12.807,11.773,9.616,9.356,7.984,5.504,3.8360000000000003,2.963,3.031,2.116,2.04,1.916,2.182,2.541,2.6630000000000003,2.9730000000000003,2.9010000000000002,3.571,3.54,3.341
2017-12-01,3.0389999999999997,3.5980000000000003,3.884,3.7760000000000002,3.985,4.7589999999999995,6.138999999999999,7.37,8.797,10.197000000000001,11.237,12.929,13.612,14.182,14.01,15.212,13.103,13.181,11.960999999999999,10.127,7.772,7.275,6.404,5.088,3.6889999999999996,2.2569999999999997,1.9580000000000002,1.942,1.972,2.176,2.574,2.721,2.807,2.9189999999999996,3.46,3.839
2018-01-01,4.9510000000000005,4.961,5.227,5.656000000000001,6.691,8.052,8.066,8.847999999999999,10.412,10.95,12.31,13.335999999999999,14.401,14.214,14.263,15.056,14.534,13.819,13.465,11.806,12.943,10.542,9.502,7.746,5.01,2.8960000000000004,2.073,2.039,2.499,2.8,2.844,3.016,3.302,3.302,3.219,3.5589999999999997
2018-02-01,-9999.0,6.181,7.148,6.625,6.489,7.35,8.649,9.451,10.382,12.706,14.43,15.825999999999999,16.095,16.561,16.942,17.464000000000002,17.910999999999998,17.432000000000002,17.218,15.588,12.82,10.567,9.681000000000001,8.277000000000001,5.037,2.346,2.3369999999999997,2.3409999999999997,2.585,2.8489999999999998,3.082,3.273,3.4219999999999997,3.42,3.4210000000000003,3.737
2018-03-01,4.3069999999999995,4.81,5.843999999999999,6.5489999999999995,7.242999999999999,8.773,10.533,11.960999999999999,12.574000000000002,13.644,15.395,16.74,17.183,17.67,14.988,14.01,14.752,13.853,9.952,10.661,12.9,13.305,12.627,10.622,6.941,3.488,3.2489999999999997,2.7439999999999998,3.0469999999999997,3.275,3.511,3.792,3.807,4.197,4.011,3.0980000000000003
2018-04-01,-9999.0,5.869,6.442,6.7410000000000005,7.8420000000000005,8.184,9.19,10.056000000000001,10.864,11.855,12.82,13.998,14.662,15.373,15.828,16.115,12.498,10.277000000000001,8.951,11.519,11.245,11.878,11.081,9.029,5.92,2.877,2.205,2.516,2.991,3.5180000000000002,3.4330000000000003,3.772,4.061,4.198,4.645,4.754
2018-05-01,-9999.0,-9999.0,4.736000000000001,5.975,7.138,8.193,9.245,9.884,10.38,10.787,11.219000000000001,12.234000000000002,13.099,13.667,13.107000000000001,13.169,13.883,12.087,10.78,9.334,8.407,8.027999999999999,7.771,8.349,6.87,3.043,2.714,2.681,2.93,3.3369999999999997,3.6660000000000004,4.073,4.688,5.079,5.02,4.87
2018-06-01,-9999.0,-9999.0,6.527,6.782,7.42,7.629,8.667,9.8,10.86,11.779000000000002,12.554,13.162,13.575999999999999,13.616,13.399000000000001,13.113,13.493,12.874,11.765999999999998,10.15,9.027000000000001,8.071,7.625,7.281000000000001,5.952999999999999,2.349,2.145,2.44,2.7119999999999997,3.984,2.984,3.517,3.4960000000000004,3.68,3.859,4.511
2018-07-01,-9999.0,-9999.0,-9999.0,-9999.0,7.79,8.249,9.119,10.119,10.931,11.482999999999999,12.309000000000001,12.985999999999999,13.1,13.259,13.273,12.685,11.325999999999999,9.907,9.203,7.282,7.075,7.112,6.228,6.18,5.4239999999999995,2.9210000000000003,2.494,2.7569999999999997,3.168,3.5989999999999998,3.948,4.053999999999999,4.501,4.7589999999999995,4.838,4.9030000000000005
2018-08-01,-9999.0,4.945,5.676,6.087000000000001,6.99,7.848,8.84,9.886000000000001,10.868,11.450999999999999,12.119000000000002,13.325,13.31,12.835,12.68,12.19,11.664000000000001,10.066,9.156,8.125,6.443,4.667,3.681,3.7,3.385,2.355,2.209,2.414,2.53,2.949,3.45,3.844,3.918,4.034,4.19,4.387
2018-09-01,-9999.0,-9999.0,-9999.0,4.835,5.5120000000000005,5.728,6.4639999999999995,7.473,8.404,9.501,10.535,10.762,11.327,11.715,11.687000000000001,11.609000000000002,11.359000000000002,9.965,9.195,7.577999999999999,6.2,4.734,3.658,3.333,2.506,1.834,1.81,2.025,2.205,2.376,2.657,3.076,3.6239999999999997,3.503,3.449,3.437
2018-10-01,-9999.0,-9999.0,-9999.0,4.122,4.548,4.886,5.6610000000000005,6.4879999999999995,7.782,8.64,9.209,9.975,10.48,11.050999999999998,11.037,11.443,11.775,10.889000000000001,10.444,8.601,6.75,5.011,4.353,3.6460000000000004,2.262,1.547,1.52,1.926,2.148,2.4459999999999997,2.625,3.0460000000000003,3.097,3.532,3.987,4.053999999999999
2018-11-01,2.741,3.2439999999999998,3.971,4.673,4.941,5.821000000000001,6.632000000000001,8.08,9.304,10.71,11.807,12.626,12.86,12.677999999999999,13.085,12.779000000000002,12.042,11.868,9.729,7.97,7.699,5.49,4.504,3.6239999999999997,3.4619999999999997,2.13,1.6340000000000001,1.723,1.99,2.249,2.641,2.938,3.208,3.627,3.304,3.307
2018-12-01,-9999.0,-9999.0,3.182,3.3089999999999997,3.97,4.228,5.292000000000001,6.254,7.186,8.706,10.575999999999999,11.757,12.487,12.724,13.378,13.776,14.962,14.273,14.345,12.118,11.715,9.964,7.643,5.734,3.707,2.233,1.963,1.605,1.794,2.2969999999999997,2.416,2.775,3.0869999999999997,3.41,3.484,3.156
