date,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds,12km_ds,13km_ds,14km_ds,15km_ds,16km_ds,17km_ds,18km_ds,19km_ds,20km_ds,21km_ds,22km_ds,23km_ds,24km_ds,25km_ds,26km_ds,27km_ds,28km_ds,29km_ds,30km_ds,31km_ds,32km_ds,33km_ds,34km_ds,35km_ds
1970-09-01,2.858,3.1260000000000003,3.333,3.07,2.786,2.602,2.214,1.971,1.985,2.202,1.924,2.1830000000000003,2.5860000000000003,2.234,2.56,4.006,5.636,7.481,9.494,11.904000000000002,12.953,12.726,13.432,12.885,12.478,12.514,11.786,10.76,9.71,8.904,7.939,7.49,6.345,5.693,4.924,4.552,-0.23213333333333352,-0.617978260869565,-0.3674565217391299,-0.4089130434782611,-0.5030869565217393,-0.41480434782608766,-0.5041086956521741,-0.4480869565217396,-0.26104347826086927,-0.0755217391304348,-0.5463260869565216,-0.6874347826086957,-0.735652173913043,-1.4159130434782607,-1.5772608695652175,-1.1302173913043472,-0.8061739130434784,-0.46306521739130524,0.03182608695652078,1.1777826086956527,1.423304347826086,0.839021739130434,1.3078043478260906,0.7589347826086961,0.6552826086956482,1.0785869565217414,1.0026086956521727,0.7913695652173924,0.5906000000000002,0.716565217391306,0.635521739130434,0.9883260869565209,0.6212142857142853,0.7065428571428569,0.6554090909090906,0.6701111111111109
1970-10-01,2.792,3.2880000000000003,3.201,2.962,2.684,2.3040000000000003,1.945,1.599,1.228,1.503,1.694,2.3080000000000003,3.154,3.684,3.3360000000000003,5.2570000000000014,6.709,8.685,10.749,12.376,13.043,13.138,13.118,13.112,13.02,11.764,10.612,9.376,8.367,7.401,6.459,5.38,4.801,4.239,3.537,3.5860000000000003,0.10882608695652118,-0.3051276595744681,-0.35095744680851126,-0.3662553191489364,-0.36914893617021294,-0.42085106382978665,-0.5030425531914899,-0.6068085106382981,-0.806914893617021,-0.5506170212765957,-0.5929787234042552,-0.3812553191489356,0.04685106382978654,0.14746808510638276,-0.7407021276595742,0.17078723404255403,0.19238297872340393,0.568957446808513,1.093212765957448,1.5021063829787238,1.4625957446808506,1.1110000000000007,0.8860851063829767,0.8910851063829774,1.1172553191489367,0.4923043478260869,0.192255319148936,-0.026617021276596375,0.061085106382980925,0.07691489361701898,-0.008326086956524037,-0.29065217391304365,-0.14426666666666677,-0.10384615384615437,-0.31791999999999954,0.06773333333333342
1970-11-01,2.35,2.633,2.95,2.898,2.623,2.172,1.695,1.519,1.49,1.836,1.97,2.256,2.156,2.573,5.23,5.824,7.962999999999999,11.206,11.336,11.864,12.825,13.773,14.109000000000002,14.025,13.467,12.39,11.217,10.114,8.719,7.1389999999999985,5.917999999999998,5.174,4.384,3.742,3.702,3.07,-0.13368749999999974,-0.8423958333333337,-0.4784374999999996,-0.30329166666666607,-0.30681249999999904,-0.4275833333333332,-0.6413749999999998,-0.6464375,-0.6748749999999999,-0.5433749999999999,-0.8496458333333339,-1.1112083333333342,-1.8291875000000002,-2.0697499999999995,-0.1701666666666668,-0.8175624999999993,-0.08983333333333476,1.7550624999999993,0.7196458333333329,0.21072916666666863,0.4991666666666692,1.0478749999999994,1.128979166666669,1.1768958333333348,1.2721666666666671,1.2397291666666685,1.2515625000000004,1.436416666666668,1.2733617021276578,0.8393333333333324,0.5164347826086928,0.47793181818181907,0.39147619047619076,0.14263636363636367,0.5144499999999992,0.18599999999999994
1970-12-01,2.142,2.768,2.829,2.427,2.153,1.92,1.578,1.3159999999999998,1.484,1.973,2.758,3.962,5.987,6.337999999999999,6.682,7.523,8.533,10.119,11.938,12.993,12.91,13.735,14.044,13.735,13.356,12.056,11.226,9.953,8.505,7.6720000000000015,6.204,5.681,4.566,3.784,3.708,2.593,-0.1963913043478267,-0.5596739130434787,-0.47467391304347784,-0.626391304347826,-0.6319130434782614,-0.5865434782608698,-0.6851304347826088,-0.7950217391304348,-0.5945869565217388,-0.32328260869565173,-0.035826086956521674,0.3954782608695653,1.4506521739130447,0.9329347826086947,0.3158695652173922,0.017521739130432756,-0.13528260869565223,-0.11721739130434905,0.5701739130434778,0.5601304347826126,-0.44486956521738996,-0.17423913043477945,0.019978260869566,0.09445652173912933,0.6011086956521705,0.46819565217390924,1.0306304347826085,1.2056304347826092,1.0597391304347825,1.3843555555555582,0.8118666666666661,0.9332790697674422,0.5987249999999991,0.30359374999999966,0.4692000000000003,-0.5156000000000001
1971-01-01,2.482,1.672,1.465,1.746,1.5730000000000002,1.38,1.464,1.537,2.259,3.4330000000000003,5.289,7.3370000000000015,7.911,8.37,9.077,11.091,13.263,15.34,13.693,15.720999999999998,16.461,16.457,17.953,16.559,15.417,14.152,13.612,10.774,8.883,6.1370000000000005,6.225,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03367391304347844,-1.665260869565217,-1.8300652173913037,-1.3106956521739126,-1.1858695652173907,-1.0865869565217392,-0.765043478260869,-0.5252608695652174,0.1672826086956518,0.9212391304347833,1.8274782608695652,2.5478260869565235,1.9081739130434796,1.5126086956521743,1.4035652173913027,2.4917608695652174,3.4004565217391303,4.1556304347826085,1.0509130434782623,1.5798043478260873,1.250978260869564,0.8097391304347816,2.4124347826086954,1.8459565217391294,1.8959347826086965,2.0133260869565213,2.821391304347827,1.4359565217391292,0.904733333333331,-0.6991555555555555,0.3757555555555552,,,,,
1971-02-01,2.829,3.728,3.401,2.942,2.57,2.325,2.009,1.495,1.504,3.2510000000000003,4.551,6.152,8.216000000000001,9.174,7.717,7.733,10.094,11.803,13.896,15.334,15.817,15.44,15.812,15.654000000000002,14.73,13.639,12.095,10.157,8.624,7.0710000000000015,6.016,4.887,4.312,3.62,-9999.0,2.336,0.17570212765957516,0.08424999999999994,-0.18006250000000001,-0.38464583333333335,-0.4593750000000001,-0.3947916666666669,-0.48625000000000007,-0.8883125000000001,-1.0257708333333335,-0.0006041666666662948,-0.23518749999999944,-0.41202083333333306,0.14975000000000271,0.16189583333333246,-1.646250000000001,-2.315291666666666,-0.9961874999999996,-1.0516666666666659,-0.632083333333334,-0.3994583333333317,-0.739395833333333,-1.1538125000000026,-0.08757446808510672,0.777234042553193,1.1815106382978726,1.4598085106382968,1.3738510638297878,0.7898723404255321,0.5223404255319171,-0.049999999999998934,-0.20023404255318944,-0.5228723404255327,-0.42253488372092995,-0.45353846153846167,,-1.0638571428571435
1971-03-01,2.676,3.284,3.54,3.484,2.915,2.65,2.208,2.298,2.636,4.198,6.376,7.8210000000000015,10.061,11.004,11.716,12.531,14.002,13.134,15.609000000000002,18.247,17.861,17.555999999999994,16.374000000000002,15.44,14.162,12.555,10.979,9.585,7.86,6.7639999999999985,6.027,5.405,5.25,4.36,4.551,4.046,-0.2763333333333331,-0.5644375000000008,-0.29225000000000056,-0.09593749999999979,-0.33850000000000025,-0.32197916666666604,-0.4938541666666669,-0.30456249999999985,-0.22674999999999956,0.5699375000000004,1.1387291666666668,0.7356041666666684,1.4929791666666663,1.8493749999999984,2.2532499999999995,2.7219583333333333,3.0082708333333326,0.7722083333333334,1.5078750000000003,2.749833333333333,1.6370000000000005,1.3730833333333266,0.8660625,1.0282083333333318,1.0552291666666669,0.7536249999999995,0.4387708333333311,0.1528333333333336,-0.4607083333333337,-0.5710416666666678,-0.44295833333333334,-0.27655319148936197,0.2768666666666677,-0.04275675675675572,0.4867499999999998,0.3930000000000007
1971-04-01,2.552,3.384,4.067,3.611,3.217,2.838,2.543,2.319,2.498,2.804,6.42,8.908999999999997,10.225,11.499,9.962,10.969,10.683,11.122,12.097,15.128,16.414,16.480999999999998,16.336,15.345,14.382,13.055,11.6,10.326,9.05,7.888,7.306,6.714,6.519,5.574,4.747,4.368,-0.7925624999999998,-0.7147708333333331,-0.08277083333333302,-0.27549999999999963,-0.31837499999999963,-0.37597916666666675,-0.4146874999999999,-0.5309374999999998,-0.6184166666666662,-1.1491250000000002,0.8201875000000012,1.3299791666666634,1.180458333333334,2.1766875,0.7776250000000005,1.3854583333333323,-0.12245833333333422,-0.869041666666666,-1.3849791666666675,0.1692083333333354,0.7220208333333371,0.8506458333333331,1.2600624999999983,1.2054583333333326,1.3392291666666694,1.1116666666666664,0.7108749999999997,0.41983333333333306,0.1023541666666663,-0.20116666666666738,0.04191666666666727,0.198666666666667,0.6919772727272724,0.42153846153846075,0.14162962962962933,0.1948235294117655
1971-05-01,3.228,4.245,4.143,3.954,3.559,3.279,2.75,2.693,2.699,3.399,5.473,7.852,9.353,9.35,9.89,10.752,10.669,11.428,12.496,14.295,14.519,14.398,14.255,13.741,12.961,11.892,10.758,10.593,9.894,8.781,7.98,7.3039999999999985,6.551,6.073,4.996,4.812,-0.4412291666666661,-0.2463958333333336,-0.2529166666666667,-0.1308958333333332,-0.2050833333333335,-0.1684791666666663,-0.3918333333333339,-0.27345833333333314,-0.2991875000000004,-0.11081250000000065,0.6283541666666661,1.0667291666666676,0.9905000000000008,0.6222916666666656,1.3323958333333348,2.042395833333334,0.9565000000000001,0.5641041666666649,0.33235416666666673,1.0314791666666636,0.46133333333333226,0.044062499999999005,0.13275000000000148,0.2395624999999999,0.23289583333333397,-0.11677083333333549,-0.5228958333333349,0.01787499999999831,0.09058333333333479,-0.2217291666666661,-0.18843750000000092,-0.01145652173913092,0.13717500000000005,0.3844411764705882,0.018347826086958285,0.16500000000000004
1971-06-01,2.06,3.359,3.678,3.401,3.3310000000000004,3.229,2.835,2.605,2.517,3.236,5.24,7.235,8.539,8.696,8.621,8.868,9.729,9.735,10.986,12.01,13.608,14.333,14.049,14.098,14.041,13.42,12.817,11.67,10.787,9.74,8.685,7.765,6.8610000000000015,5.917999999999998,5.473,4.539,-1.5936250000000003,-0.8628749999999998,-0.5352708333333336,-0.6552083333333334,-0.5191041666666663,-0.35814583333333294,-0.5130833333333333,-0.4863124999999995,-0.5281458333333333,-0.001979166666666643,1.1717916666666666,1.7047291666666675,1.6636249999999988,1.4364375000000011,1.5183333333333335,1.4234583333333344,1.4052708333333328,0.46658333333333246,0.6376666666666662,0.5521249999999984,0.8591250000000006,0.8821249999999985,0.5434791666666658,0.8971875000000011,1.175770833333333,0.9233958333333341,0.8071874999999995,0.32672916666667007,0.28981250000000003,0.1876875000000009,0.09018749999999898,0.1003958333333328,0.11950000000000038,0.0956249999999983,0.34781481481481524,0.015904761904760534
1971-07-01,3.201,3.512,2.849,3.169,3.972,4.159,3.1060000000000003,2.571,-9999.0,1.983,-9999.0,3.843,5.997000000000001,4.19,3.13,8.096,11.287,-9999.0,15.003,15.036,16.903,18.434,-9999.0,18.152,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.5316666666666658,-0.6828444444444437,-1.232622222222222,-0.7981333333333329,0.13693333333333335,0.5269333333333321,-0.2670444444444442,-0.5384222222222221,,-1.1817333333333333,,-0.9630000000000001,0.3055999999999992,-1.5036666666666658,-2.538111111111111,1.8469777777777772,4.12348888888889,,5.360600000000002,4.2288000000000014,4.743244444444441,5.509444444444446,,5.023866666666667,,,,,,,,,,,,
1971-08-01,2.398,2.76,2.7910000000000004,2.779,2.893,2.659,2.48,2.105,1.872,2.1180000000000003,2.469,3.503,3.854,3.928,4.484,5.082,6.854,8.16,9.17,10.324000000000002,12.313,13.06,12.393,12.274,13.408,14.203,13.255999999999998,12.412,11.18,10.472,9.516,8.097999999999999,7.155,6.172999999999999,5.659,5.415,-1.3133191489361704,-1.4316382978723414,-1.1787872340425531,-1.0068297872340426,-0.7284468085106393,-0.7561702127659577,-0.6567021276595746,-0.723553191489362,-0.7899999999999998,-0.5700851063829782,-0.5443404255319151,-0.1022765957446814,-0.32425531914893657,-0.6181276595744682,-0.3497659574468095,-0.4684893617021286,0.1019361702127668,0.11223404255319025,-0.1697446808510623,-0.17136170212765478,0.7363829787234053,0.9349787234042566,0.05053191489361808,-0.04195744680851021,1.1505957446808495,1.9983043478260871,1.3791521739130435,1.2069782608695672,0.9084999999999983,1.177173913043477,1.2384130434782605,0.8074222222222236,0.8658378378378382,0.6206451612903212,0.7396086956521728,1.1400625
1971-09-01,3.224,3.26,3.22,2.907,2.769,2.399,1.947,1.775,1.467,1.319,1.564,2.327,2.677,2.7880000000000003,3.029,4.636,6.61,8.596,10.702,11.536,12.558,12.829,12.386,13.267,13.129,12.218,11.283,10.537,9.73,8.857000000000003,7.721,6.8870000000000005,6.018,5.502999999999999,5.193,4.883,0.13386666666666658,-0.4839782608695655,-0.4804565217391299,-0.5719130434782609,-0.5200869565217392,-0.6178043478260875,-0.771108695652174,-0.6440869565217398,-0.7790434782608693,-0.9585217391304348,-0.9063260869565215,-0.543434782608696,-0.6446521739130433,-0.8619130434782605,-1.1082608695652176,-0.5002173913043473,0.1678260869565218,0.651934782608695,1.239826086956521,0.8097826086956506,1.0283043478260865,0.9420217391304337,0.2618043478260894,1.1409347826086957,1.306282608695648,0.782586956521742,0.4996086956521726,0.5683695652173935,0.6105999999999998,0.6695652173913089,0.417521739130434,0.38532608695652115,0.2942142857142853,0.5165428571428565,0.9244090909090898,1.0011111111111113
1971-10-01,2.394,2.997,3.194,3.018,2.673,2.28,1.872,1.525,1.227,1.01,0.95,1.504,1.794,1.823,3.082,4.109,5.665,6.914,8.82,11.02,11.615,12.08,12.078,12.127,11.674,11.378,10.437,9.555,8.289,7.481,6.597,5.763,5.052,4.458,4.047,3.4930000000000003,-0.2891739130434785,-0.5961276595744684,-0.3579574468085114,-0.3102553191489368,-0.38014893617021306,-0.4448510638297871,-0.5760425531914899,-0.6808085106382982,-0.8079148936170208,-1.0436170212765956,-1.3369787234042552,-1.185255319148936,-1.3131489361702133,-1.7135319148936174,-0.9947021276595747,-0.9772127659574474,-0.8516170212765957,-1.2020425531914878,-0.8357872340425523,0.14610638297872391,0.03459574468085158,0.053000000000000824,-0.15391489361702426,-0.09391489361702199,-0.22874468085106336,0.10630434782608766,0.0172553191489353,0.1523829787234039,-0.016914893617020255,0.15691489361701905,0.12967391304347675,0.09234782608695635,0.10673333333333268,0.11515384615384594,0.19208000000000025,-0.02526666666666655
1971-11-01,2.155,2.449,2.849,2.727,2.631,2.5660000000000003,1.689,1.5119999999999998,1.636,2.468,3.69,4.543,4.6610000000000005,4.9,6.564,8.079,8.604,9.448,11.578,11.981,12.696,13.575,13.577,13.234000000000002,12.441,11.268,10.139,8.568999999999999,7.213999999999999,6.3870000000000005,5.35,4.888,4.419,3.706,3.467,-9999.0,-0.3286875,-1.0263958333333338,-0.5794374999999996,-0.47429166666666633,-0.2988124999999995,-0.033583333333333076,-0.6473749999999998,-0.6534375000000001,-0.528875,0.08862499999999995,0.8703541666666661,1.1757916666666661,0.6758125000000001,0.25725000000000087,1.1638333333333328,1.4374375000000015,0.5511666666666653,-0.0029374999999998153,0.961645833333332,0.32772916666666774,0.37016666666666964,0.849874999999999,0.5969791666666673,0.3858958333333362,0.2461666666666673,0.11772916666666866,0.17356249999999918,-0.1085833333333337,-0.23163829787234302,0.08733333333333437,-0.05156521739130593,0.1919318181818186,0.42647619047619,0.10663636363636364,0.2794499999999993,
1971-12-01,2.149,2.309,2.708,2.477,2.139,1.889,1.6769999999999998,1.366,1.5019999999999998,1.815,2.408,2.745,3.219,2.6710000000000003,4.7010000000000005,6.252999999999999,8.165,10.086,11.239,12.369000000000002,13.521,13.585,14.307,14.547,14.345999999999998,13.162,11.722,10.065,8.892999999999997,7.792999999999998,6.6629999999999985,5.7,4.83,4.151,3.652,3.071,-0.18939130434782658,-1.0186739130434783,-0.5956739130434778,-0.5763913043478261,-0.6459130434782616,-0.6175434782608697,-0.5861304347826091,-0.7450217391304346,-0.576586956521739,-0.48128260869565187,-0.38582608695652176,-0.8215217391304348,-1.3173478260869556,-2.7340652173913043,-1.6651304347826077,-1.2524782608695677,-0.5032826086956526,-0.15021739130434852,-0.1288260869565221,-0.06386956521738618,0.1661304347826107,-0.32423913043477803,0.2829782608695659,0.9064565217391305,1.591108695652169,1.5741956521739109,1.5266304347826072,1.3176304347826093,1.4477391304347789,1.5053555555555551,1.2708666666666648,0.9522790697674424,0.8627249999999993,0.6705937499999997,0.41320000000000023,-0.037599999999999856
1972-01-01,1.643,2.316,2.337,2.402,2.0340000000000003,1.82,1.779,1.57,1.432,1.675,3.2060000000000004,5.36,6.456,5.516,5.063,6.908,9.386,10.344,11.764,14.41,15.53,16.84,16.817999999999998,16.227999999999998,15.279000000000002,13.532,12.148,10.634,9.228,7.849,6.524,5.655,4.952,4.045,3.279,2.938,-0.8053260869565217,-1.021260869565217,-0.9580652173913036,-0.6546956521739125,-0.7248695652173907,-0.646586956521739,-0.4500434782608691,-0.4922608695652173,-0.6597173913043481,-0.8367608695652169,-0.2555217391304341,0.5708260869565223,0.4531739130434804,-1.341391304347825,-2.6104347826086975,-1.6912391304347816,-0.4765434782608704,-0.8403695652173919,-0.878086956521738,0.2688043478260891,0.31997826086956493,1.1927391304347807,1.2774347826086938,1.5149565217391263,1.7579347826086984,1.393326086956522,1.3573913043478267,1.2959565217391305,1.2497333333333316,1.0128444444444442,0.6747555555555556,0.6059999999999999,0.6106249999999998,0.2538529411764703,-0.02647368421052576,0.10200000000000031
1972-02-01,2.047,2.336,2.999,2.798,2.434,2.122,1.85,1.589,1.685,2.41,4.426,6.47,7.711,7.608,6.474,8.056000000000001,9.654,11.929,13.242,15.184,16.385,16.75,16.965999999999998,16.116,14.755,12.978,11.008,9.717,9.071,8.467,7.5,6.872000000000001,6.495,5.681,4.651,3.866,-0.6062978723404249,-1.3077500000000004,-0.5820624999999997,-0.5286458333333335,-0.5953749999999998,-0.5977916666666672,-0.6452499999999999,-0.7943125000000002,-0.8447708333333335,-0.8416041666666665,-0.36018749999999944,-0.09402083333333344,-0.35524999999999807,-1.4041041666666674,-2.8892500000000005,-1.9922916666666648,-1.436187499999999,-0.9256666666666664,-1.286083333333334,-0.549458333333332,-0.17139583333333164,0.15618749999999793,1.0664255319148914,1.239234042553191,1.206510638297873,0.7988085106382972,0.2868510638297863,0.3498723404255326,0.9693404255319162,1.346,1.2837659574468105,1.4621276595744686,1.7604651162790699,1.6074615384615383,0.9767499999999991,0.46614285714285675
1972-03-01,2.407,3.571,3.4810000000000003,3.255,3.082,2.6630000000000003,2.369,2.264,2.082,2.69,4.114,5.608,7.0360000000000005,7.042000000000002,7.798999999999999,9.202,11.0,12.837,15.443,17.499000000000002,18.299,17.683,16.471,15.373,13.93,12.392,11.283,10.143,9.192,8.031,7.138,6.307,5.627000000000002,4.908,4.373,3.821,-0.5453333333333332,-0.27743750000000045,-0.3512500000000003,-0.3249374999999999,-0.17150000000000043,-0.3089791666666657,-0.3328541666666669,-0.3385625000000001,-0.7807499999999998,-0.9380625,-1.1232708333333337,-1.4773958333333335,-1.5320208333333332,-2.1126249999999995,-1.6637500000000012,-0.6070416666666674,0.006270833333331893,0.4752083333333328,1.3418749999999982,2.0018333333333356,2.0749999999999993,1.5000833333333325,0.9630624999999977,0.9612083333333317,0.8232291666666658,0.5906249999999993,0.7427708333333314,0.7108333333333334,0.8712916666666661,0.6959583333333343,0.6680416666666664,0.6254468085106382,0.6538666666666693,0.5052432432432443,0.30874999999999986,0.1680000000000006
1972-04-01,2.343,3.504,3.969,3.893,3.537,3.037,2.912,3.2030000000000003,3.56,4.365,5.994,7.616,7.021,6.715,6.948,7.556,8.735,11.215,13.741,15.722,16.438,16.253,15.854,14.675,13.274,12.088,11.033,10.278,9.46,8.672,7.692,6.997999999999998,6.505,5.739,5.105,4.381,-1.0015625,-0.594770833333333,-0.18077083333333333,0.00649999999999995,0.0016250000000002096,-0.1769791666666669,-0.0456875000000001,0.3530625000000005,0.44358333333333366,0.4118750000000002,0.394187500000001,0.0369791666666659,-2.0235416666666657,-2.607312500000001,-2.236374999999999,-2.027541666666667,-2.0704583333333346,-0.7760416666666661,0.2590208333333326,0.7632083333333348,0.7460208333333345,0.6226458333333351,0.778062499999999,0.5354583333333327,0.23122916666666882,0.14466666666666583,0.14387499999999953,0.371833333333333,0.5123541666666664,0.5828333333333333,0.4279166666666674,0.482666666666665,0.6779772727272722,0.5865384615384608,0.49962962962962987,0.2078235294117654
1972-05-01,3.0580000000000003,3.671,4.112,4.091,3.625,3.375,3.148,2.759,2.689,3.692,5.612,6.899,6.729,7.102,7.687,8.736,10.446,11.414,12.048,12.958,14.437,14.921,14.24,13.412,12.688,12.13,11.49,10.851,10.211,9.66,8.816,8.011000000000001,7.309,6.694,6.174,5.426,-0.611229166666666,-0.8203958333333339,-0.2839166666666664,0.006104166666666799,-0.13908333333333367,-0.0724791666666662,0.0061666666666662096,-0.2074583333333333,-0.30918750000000017,0.1821874999999995,0.7673541666666663,0.11372916666666733,-1.6334999999999988,-1.6257083333333338,-0.8706041666666655,0.02639583333333384,0.7334999999999994,0.5501041666666637,-0.11564583333333367,-0.30552083333333613,0.3793333333333315,0.5670624999999987,0.11775000000000091,-0.08943749999999895,-0.04010416666666572,0.12122916666666583,0.2091041666666662,0.2758749999999992,0.40758333333333496,0.6572708333333335,0.6475624999999994,0.6955434782608716,0.895175,1.0054411764705877,1.1963478260869582,0.7789999999999999
1972-06-01,5.481,5.796,5.784,5.716,5.238,4.69,4.43,3.823,3.548,3.913,4.82,6.023,7.941,8.486,8.401,9.377,11.714,13.068,12.82,13.335,14.77,14.974,14.466,13.956,13.390999999999998,13.161,12.841,11.975,10.911,9.842,8.896,7.962999999999999,7.154,6.48,5.695,4.923,1.8273749999999995,1.5741250000000004,1.5707291666666663,1.659791666666667,1.3878958333333338,1.1028541666666674,1.0819166666666664,0.7316875000000005,0.5028541666666668,0.675020833333333,0.7517916666666666,0.4927291666666669,1.065624999999999,1.226437500000002,1.298333333333333,1.9324583333333347,3.390270833333334,3.7995833333333326,2.471666666666666,1.8771249999999995,2.0211249999999996,1.5231249999999985,0.9604791666666657,0.7551874999999999,0.5257708333333309,0.6643958333333337,0.8311874999999986,0.6317291666666698,0.4138124999999988,0.2896875000000012,0.3011874999999993,0.2983958333333323,0.41249999999999876,0.6576250000000003,0.5698148148148157,0.3999047619047609
1972-07-01,3.063,3.555,3.793,3.804,3.459,3.297,2.918,2.8110000000000004,2.7910000000000004,2.588,3.0980000000000003,4.675,5.211,4.963,5.106,5.416,6.267,7.718,9.455,10.816,12.895,13.567,13.544,13.669,13.331,12.977,12.815,12.246,11.486,10.536,9.608,8.556000000000001,7.728,6.936,6.034,5.425,-0.6696666666666657,-0.6398444444444435,-0.2886222222222221,-0.16313333333333313,-0.37606666666666655,-0.3350666666666675,-0.45504444444444436,-0.2984222222222219,-0.13947727272727262,-0.5767333333333333,-0.6185681818181816,-0.13100000000000023,-0.48040000000000127,-0.7306666666666661,-0.5621111111111112,-0.8330222222222226,-0.8965111111111108,-0.5802272727272726,-0.18739999999999846,0.008800000000002584,0.7352444444444419,0.642444444444445,0.5355227272727259,0.5408666666666662,0.5015454545454539,0.3615227272727264,0.6173636363636383,0.719976744186047,0.8856363636363636,0.9306046511627883,1.0504651162790708,1.0064285714285726,1.083926829268293,1.2434857142857139,1.1095238095238091,1.265357142857142
1972-08-01,2.83,3.347,3.4610000000000003,3.391,3.327,3.025,2.6910000000000003,2.327,2.262,2.699,2.85,3.049,3.593,4.074,4.507,5.9460000000000015,7.075,8.645,10.288,10.913,11.915,12.814,12.752,12.032,11.793,11.478,11.327,10.546,9.94,9.353,8.503,7.616,6.875,6.396,5.307,4.664,-0.8813191489361705,-0.8446382978723412,-0.5087872340425532,-0.3948297872340425,-0.2944468085106391,-0.39017021276595765,-0.4457021276595743,-0.5015531914893621,-0.3999999999999999,0.01091489361702136,-0.16334042553191486,-0.5562765957446816,-0.5852553191489367,-0.47212765957446834,-0.3267659574468098,0.39551063829787303,0.3229361702127669,0.5972340425531897,0.948255319148938,0.41763829787234386,0.33838297872340384,0.6889787234042561,0.40953191489361807,-0.2839574468085093,-0.46440425531915075,-0.7266956521739125,-0.549847826086955,-0.6590217391304343,-0.3315000000000019,0.0581739130434773,0.22541304347826063,0.3254222222222243,0.5858378378378379,0.843645161290322,0.3876086956521734,0.38906249999999964
1972-09-01,2.565,2.948,3.087,3.241,3.014,2.669,2.399,1.77,1.673,3.3,2.983,3.213,3.94,4.662,4.334,6.296,8.027000000000001,9.396,10.890999999999998,12.302,13.107,12.707,12.268,12.02,10.383,11.312,10.333,10.173,9.613,8.912,8.059,7.098,6.312,6.0,-9999.0,5.353,-0.5251333333333337,-0.7959782608695654,-0.6134565217391299,-0.2379130434782608,-0.27508695652173953,-0.3478043478260875,-0.31910869565217403,-0.6490869565217396,-0.5730434782608693,1.022478260869565,0.5126739130434785,0.3425652173913041,0.6183478260869566,1.0120869565217392,0.19673913043478208,1.1597826086956529,1.5848260869565225,1.4519347826086957,1.4288260869565192,1.5757826086956506,1.577304347826086,0.8200217391304339,0.14380434782609086,-0.10606521739130415,-1.4397173913043524,-0.12341304347825854,-0.4503913043478267,0.2043695652173927,0.49359999999999893,0.7245652173913069,0.7555217391304332,0.5963260869565206,0.5882142857142858,1.0135428571428573,,1.471111111111111
1972-10-01,2.824,3.736,3.466,3.3710000000000004,3.079,2.757,2.446,2.024,1.7990000000000002,1.707,1.672,1.851,2.039,2.528,3.784,5.2429999999999986,7.13,8.611,10.653,12.071,12.591,12.879,12.502,12.235,12.012,11.251,10.671,9.627,8.405,7.497000000000001,6.482,5.772,5.377999999999999,4.893,4.5310000000000015,3.4,0.1408260869565212,0.14287234042553187,-0.08595744680851114,0.042744680851063865,0.02585106382978708,0.032148936170213194,-0.0020425531914898265,-0.18180851063829806,-0.23591489361702078,-0.34661702127659555,-0.6149787234042552,-0.8382553191489359,-1.0681489361702132,-1.0085319148936174,-0.2927021276595747,0.15678723404255113,0.6133829787234042,0.49495744680851317,0.9972127659574479,1.197106382978724,1.0105957446808507,0.8520000000000003,0.270085106382977,0.014085106382976775,0.1092553191489376,-0.020695652173913004,0.2512553191489353,0.22438297872340485,0.0990851063829794,0.17291489361701995,0.014673913043476539,0.1013478260869567,0.4327333333333323,0.5501538461538455,0.676080000000002,-0.11826666666666696
1972-11-01,2.854,3.401,3.378,3.4,3.1260000000000003,2.629,2.225,2.061,2.261,2.498,2.783,3.143,3.391,3.843,4.86,6.716,8.756,10.223,11.378,11.639,12.332,12.97,12.608,12.359000000000002,11.67,10.651,9.863,8.838,7.512,6.455,5.625,4.91,4.298,3.689,3.547,-9999.0,0.37031250000000027,-0.07439583333333388,-0.05043749999999969,0.1987083333333337,0.19618750000000107,0.029416666666666647,-0.11137499999999978,-0.10443749999999996,0.09612500000000024,0.1186250000000002,-0.03664583333333393,-0.22420833333333423,-0.5941875000000003,-0.7997499999999995,-0.5401666666666669,0.07443750000000104,0.7031666666666663,0.7720625000000005,0.7616458333333327,-0.014270833333332789,0.0061666666666706504,0.2448750000000004,-0.37202083333333213,-0.4891041666666638,-0.5248333333333335,-0.4992708333333322,-0.10243750000000063,0.16041666666666643,0.0663617021276579,0.155333333333334,0.22343478260869443,0.21393181818181883,0.30547619047619046,0.08963636363636374,0.3594499999999994,
