,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km
1999-05-01,4.047,4.66,4.523,4.096,3.648,3.2960000000000003,3.057,2.7119999999999997,2.522,3.13,4.812,6.71,8.211,9.66,9.293,8.807,8.547,9.357999999999999,10.779000000000002,11.866,12.36,12.679,12.739,12.613,12.015999999999998,11.482999999999999,10.952,10.284,9.786,8.884,8.074,7.0520000000000005,6.212000000000001,5.739,-9999.0,-9999.0
1999-06-01,4.127,4.352,4.055,4.09,3.779,3.7760000000000002,3.208,2.995,2.9610000000000003,3.622,5.4110000000000005,6.66,7.367999999999999,7.306,8.482999999999999,8.312000000000001,8.548,8.566,9.949,11.239,12.125,12.343,12.709000000000001,12.411,11.982000000000001,11.247,11.706,11.22,10.101,9.235,8.435,7.775,7.017,5.843999999999999,4.908,-9999.0
1999-07-01,4.35,4.803,4.689,4.273,4.0969999999999995,4.101,3.576,3.168,2.779,2.7439999999999998,3.286,3.958,4.878,4.611000000000001,4.782,5.506,6.888999999999999,7.7379999999999995,8.706,10.112,11.538,12.244000000000002,12.618,12.985999999999999,12.894,12.698,12.104000000000001,11.155,10.466,9.685,8.627,7.622999999999999,6.648,5.78,-9999.0,-9999.0
1999-08-01,4.3580000000000005,4.334,4.03,3.83,3.5460000000000003,3.217,2.964,2.701,2.55,2.807,3.4530000000000003,4.124,4.723,4.86,5.048,6.053999999999999,6.983,8.405,9.454,10.811,11.52,12.047,12.489,12.057,12.32,12.47,12.447000000000001,11.533,10.238,9.162,7.968999999999999,6.987,6.138,5.361000000000001,-9999.0,-9999.0
1999-09-01,3.4560000000000004,4.399,3.944,3.6710000000000003,3.4410000000000003,3.25,2.9560000000000004,2.6919999999999997,2.259,2.155,2.2880000000000003,3.435,4.244,4.1739999999999995,4.541,5.694,6.485,8.144,9.397,10.511,11.161,11.595,12.165999999999999,11.989,11.769,11.262,10.425,9.539,8.442,7.669,6.7989999999999995,6.055,5.287999999999999,4.721,-9999.0,-9999.0
1999-10-01,2.355,3.609,3.585,3.491,3.0439999999999996,2.605,2.303,2.11,2.177,2.237,2.316,2.7089999999999996,3.25,3.8169999999999997,3.9619999999999997,4.487,6.2989999999999995,8.338,9.91,10.847999999999999,11.44,11.942,12.628,12.624,11.954,11.412,10.46,9.504,8.561,7.428999999999999,6.593999999999999,5.766,5.058,4.79,4.268,-9999.0
1999-11-01,2.16,3.555,3.517,3.147,2.7889999999999997,2.441,2.461,2.0709999999999997,2.149,2.2880000000000003,2.782,3.0260000000000002,3.5580000000000003,4.0569999999999995,5.428999999999999,6.9670000000000005,9.224,10.236,10.588,11.059000000000001,11.784,12.152999999999999,12.325,12.355,11.633,10.437000000000001,9.355,8.127,7.087999999999999,5.974,5.122000000000001,4.551,3.884,3.2880000000000003,2.88,2.72
1999-12-01,2.378,3.263,3.093,2.9810000000000003,2.73,2.3409999999999997,2.137,2.102,2.356,2.753,2.759,3.583,4.8660000000000005,5.638999999999999,6.334,6.665,8.357999999999999,9.407,10.512,11.745,12.905999999999999,13.690999999999999,13.654000000000002,13.605,12.953,10.970999999999998,9.373,7.922000000000001,6.301,5.194,4.343999999999999,3.677,3.322,3.0060000000000002,-9999.0,-9999.0
2000-01-01,2.193,3.412,3.41,3.115,2.7089999999999996,2.324,2.015,1.704,1.446,1.29,1.589,2.194,3.767,5.2139999999999995,5.309,7.045,8.523,10.493,11.880999999999998,12.880999999999998,14.345999999999998,14.702,14.767000000000001,14.488,13.011,11.489,9.905,8.494,7.167999999999999,5.834,5.002,4.359,4.063,3.3160000000000003,-9999.0,-9999.0
2000-02-01,2.7769999999999997,3.608,3.562,3.2289999999999996,2.908,2.5860000000000003,2.31,2.141,2.323,2.7319999999999998,3.8080000000000003,5.617000000000001,7.414,7.46,8.341000000000001,8.6,8.326,10.155,13.352,14.75,16.006,15.979000000000001,15.314,14.360999999999999,12.85,11.642000000000001,10.107000000000001,8.647,7.557,7.0329999999999995,6.058,4.909,4.191,3.492,2.977,2.524
2000-03-01,2.667,3.7489999999999997,3.4560000000000004,3.301,3.0,2.758,2.4819999999999998,2.312,2.536,3.279,4.859,6.153,7.26,7.792000000000001,8.896,8.356,8.965,10.519,13.732999999999999,15.629000000000001,16.445999999999998,15.773,14.707,13.53,12.193,10.838,9.767000000000001,9.351,8.243,7.335,6.664,5.909,5.694,5.379,5.166,-9999.0
2000-04-01,3.845,4.113,3.975,3.753,3.322,3.085,3.0860000000000003,3.181,3.53,4.396,6.371,8.648,10.443,10.272,8.077,9.333,11.623,12.735,13.636,14.517000000000001,14.695,14.402999999999999,14.219000000000001,13.547,12.449000000000002,11.512,10.537,9.502,8.781,7.973,7.026,6.204,5.395,-9999.0,-9999.0,-9999.0
2000-05-01,4.183,4.677,4.393,4.059,3.75,3.47,3.517,2.987,2.997,3.4530000000000003,3.9410000000000003,5.676,7.468999999999999,7.329,6.566,6.9079999999999995,8.464,10.620999999999999,12.055,13.269,14.034,14.08,13.562999999999999,12.96,12.220999999999998,11.665999999999999,11.139000000000001,10.404000000000002,9.687000000000001,8.957,7.954,6.984,6.167999999999999,5.507999999999999,-9999.0,-9999.0
2000-06-01,4.043,4.121,4.077,3.6310000000000002,3.405,3.123,2.9589999999999996,2.5860000000000003,2.4819999999999998,2.251,2.6,4.087,5.0569999999999995,5.03,4.846,4.702,5.761,7.752000000000001,9.937000000000001,11.05,11.950999999999999,12.504000000000001,12.522,12.168,12.368,12.261,12.222999999999999,11.748,10.615,9.602,8.67,7.497000000000001,6.489,-9999.0,-9999.0,-9999.0
2000-07-01,3.0239999999999996,3.898,3.82,3.648,3.62,3.4219999999999997,3.255,2.9819999999999998,2.984,4.213,6.191,7.989,7.007000000000001,6.308,5.6770000000000005,6.672000000000001,7.202000000000001,8.189,9.669,10.845999999999998,12.009,12.638,12.89,12.56,12.498,12.452,12.087,11.625,10.737,9.663,8.664,7.596,6.705,5.755,-9999.0,-9999.0
2000-08-01,3.4819999999999998,3.5669999999999997,3.687,3.425,3.389,3.213,2.827,2.641,2.537,2.737,3.361,3.904,3.799,4.023,4.335,5.619,6.602,7.337999999999999,8.479,9.847999999999999,11.015999999999998,11.712,12.213,12.532,12.437000000000001,11.786,11.845,11.54,10.624,9.459,8.485,7.397,6.4110000000000005,-9999.0,-9999.0,-9999.0
2000-09-01,2.9760000000000004,3.605,3.696,3.6689999999999996,3.4610000000000003,3.15,3.068,2.6489999999999996,2.3369999999999997,2.251,2.365,2.715,3.475,4.512,4.802,4.994,6.077000000000001,7.656000000000001,9.101,10.402999999999999,11.173,11.427,11.789000000000001,11.945,11.231,10.929,10.683,9.936,8.729,7.727,6.974,6.15,5.456,4.974,4.69,-9999.0
2000-10-01,2.6719999999999997,3.364,3.222,3.15,2.963,2.563,2.399,2.312,2.2769999999999997,2.3569999999999998,2.735,2.9010000000000002,3.637,4.545,4.98,5.562,6.296,8.066,10.02,10.834000000000001,11.357999999999999,12.130999999999998,12.357000000000001,12.047,11.777999999999999,10.974,10.261,9.309,8.384,7.421,6.401,5.595,4.886,4.2780000000000005,-9999.0,-9999.0
2000-11-01,2.59,3.148,2.99,2.739,2.55,2.388,2.1180000000000003,2.316,2.85,3.443,3.799,4.176,4.871,5.0489999999999995,6.3,6.97,8.031,8.719,10.267000000000001,10.819,11.880999999999998,12.089,11.773,11.618,10.821,9.526,8.378,7.535,6.505,5.421,4.466,4.192,3.767,3.551,-9999.0,-9999.0
2000-12-01,2.469,3.3569999999999998,3.195,2.951,2.637,2.342,2.097,1.859,1.61,2.03,2.8939999999999997,3.656,4.942,6.2,6.609,5.571000000000001,7.792000000000001,9.845,12.600999999999999,13.512,14.133,15.425,15.284,14.508,13.772,12.544,10.99,9.008,7.832000000000001,6.419,5.709,5.022,4.247,3.6310000000000002,2.7460000000000004,-9999.0
2001-01-01,2.426,3.4360000000000004,3.312,3.083,2.802,2.541,2.399,2.222,2.35,3.38,5.118,6.86,7.891,8.481,8.014,7.94,8.842,10.097999999999999,11.812999999999999,14.307,15.579,16.049,15.982999999999999,14.741,13.261,11.325999999999999,9.931000000000001,8.217,7.055,6.103,5.21,4.643,3.878,3.1210000000000004,2.42,-9999.0
2001-02-01,2.488,3.5869999999999997,3.343,3.1180000000000003,2.988,2.559,2.151,1.9669999999999999,1.919,2.2359999999999998,3.702,5.92,7.018,8.999,10.225,8.615,10.113,12.252,14.779000000000002,17.428,16.43,16.262,15.854000000000001,14.838,12.895,11.29,9.658999999999999,8.642000000000001,7.22,6.337999999999999,5.4879999999999995,4.933,4.1080000000000005,3.4219999999999997,2.9960000000000004,-9999.0
2001-03-01,2.833,3.842,3.861,3.628,3.303,3.265,2.985,2.452,2.379,3.5589999999999997,6.662000000000001,9.222000000000001,9.035,9.574,11.464,11.231,11.823,13.298,14.58,14.948,16.032,16.288,15.292,14.264000000000001,12.847000000000001,11.679,10.600999999999999,9.273,8.579,7.426,6.266,5.5329999999999995,4.803999999999999,4.285,3.7539999999999996,-9999.0
2001-04-01,3.431,3.9389999999999996,4.109,3.965,3.617,3.085,3.049,3.408,4.291,5.755,8.524,9.81,11.027999999999999,11.2,10.632,11.142000000000001,12.373,12.444,12.165,13.652000000000001,14.886,14.879000000000001,14.817,13.902000000000001,12.764000000000001,11.743,10.562000000000001,10.197000000000001,9.392999999999999,8.53,7.705,6.899,5.9110000000000005,5.346,4.768,-9999.0
2001-05-01,3.878,4.632,4.133,3.9219999999999997,3.675,3.307,2.991,2.8789999999999996,2.499,2.524,3.688,5.291,7.754,9.205,8.232000000000001,7.21,8.63,9.43,11.082,12.679,13.579,13.868,13.716,13.187000000000001,12.606,11.854000000000001,11.673,11.389000000000001,10.66,9.799,8.757,7.699,6.67,-9999.0,-9999.0,-9999.0
2001-06-01,3.9330000000000003,4.223,3.85,3.847,3.9160000000000004,3.424,3.545,3.0789999999999997,2.7230000000000003,2.572,3.108,6.018,7.341,7.519,7.065,6.882999999999999,8.012,9.299,10.318,10.782,11.392999999999999,12.698,12.847999999999999,12.759,12.860999999999999,12.285,12.064,11.562000000000001,10.575,9.671,8.817,7.848,6.827999999999999,6.127000000000001,-9999.0,-9999.0
2001-07-01,4.887,4.823,4.114,3.8510000000000004,3.739,3.6210000000000004,3.5,3.0010000000000003,2.905,3.803,4.9110000000000005,6.651,7.25,6.65,6.172999999999999,6.641,7.989,8.868,10.177999999999999,10.597000000000001,12.347999999999999,13.294,13.377,13.604000000000001,13.616,13.22,12.719000000000001,12.127,11.347000000000001,10.162,8.952,7.962000000000001,6.893,6.189,-9999.0,-9999.0
2001-08-01,3.783,4.24,3.806,3.66,3.406,3.35,3.125,2.739,2.7960000000000003,2.84,3.57,4.664,4.581,4.796,4.7410000000000005,5.207000000000001,6.43,8.095,9.671,10.738,12.092,12.452,12.845999999999998,13.427999999999999,12.749,11.635,11.220999999999998,10.907,10.384,9.432,8.491,7.629,-9999.0,-9999.0,-9999.0,-9999.0
2001-09-01,2.7310000000000003,3.6489999999999996,3.602,3.444,3.2689999999999997,3.042,2.713,2.312,2.319,3.264,3.9330000000000003,4.454,4.959,4.572,4.875,6.218,7.787000000000001,9.566,10.665999999999999,12.1,12.205,12.245,13.237,13.52,12.682,12.069,11.534,10.77,10.166,8.936,7.935,6.803,5.851,5.186,-9999.0,-9999.0
2001-10-01,3.13,3.892,3.6639999999999997,3.358,3.105,2.639,2.222,2.077,2.032,2.051,2.093,2.505,3.153,3.543,3.685,5.107,6.809,7.922000000000001,9.635,10.533,11.228,11.761,12.007,12.273,11.675,10.958,10.307,9.385,8.36,7.428999999999999,6.513,5.754,5.003,4.456,-9999.0,-9999.0
2001-11-01,2.053,3.2960000000000003,3.2319999999999998,2.972,2.66,2.468,2.31,2.2880000000000003,1.722,1.97,2.4330000000000003,3.1039999999999996,3.515,4.218999999999999,5.303,5.815,7.695,10.015,11.875,12.024000000000001,12.489,12.731,13.057,13.027000000000001,12.292,11.401,10.033999999999999,8.832,7.277,6.055,5.273,4.3260000000000005,3.49,3.35,-9999.0,-9999.0
2001-12-01,2.209,3.247,3.2,2.8689999999999998,2.614,2.272,1.972,1.743,1.53,1.3980000000000001,1.58,2.311,3.5439999999999996,4.809,6.638,6.17,7.519,9.581,11.285,11.262,12.209000000000001,12.529000000000002,12.151,11.97,11.139000000000001,10.499,8.986,7.382000000000001,6.077999999999999,5.216,4.487,3.853,3.554,3.237,-9999.0,-9999.0
2002-01-01,2.448,3.6519999999999997,3.525,3.2260000000000004,2.8289999999999997,2.536,2.166,1.8940000000000001,1.7590000000000001,1.709,2.064,2.884,4.834,6.807,7.525,6.87,8.301,10.103,12.402000000000001,12.892999999999999,13.282,13.877,14.328,13.94,12.597999999999999,11.187999999999999,9.648,7.984,6.981,5.695,4.8260000000000005,4.065,3.466,3.016,2.57,-9999.0
2002-02-01,2.8139999999999996,3.577,3.391,3.182,2.8569999999999998,2.529,2.347,2.37,2.252,2.6180000000000003,3.909,5.497000000000001,6.737,7.763999999999999,9.309,9.015,9.422,11.062000000000001,13.113,13.99,14.159,13.884,14.318,14.542,13.921,12.458,10.710999999999999,8.966000000000001,7.617999999999999,6.591,5.7,4.886,4.078,3.5780000000000003,3.097,-9999.0
2002-03-01,3.028,4.0680000000000005,3.8489999999999998,3.3939999999999997,3.09,2.755,2.48,2.397,2.3480000000000003,2.638,3.785,6.167000000000001,7.83,7.242999999999999,8.495,8.796,10.975,11.445,12.823,14.825999999999999,15.783,15.829,15.343,14.450999999999999,13.36,12.068,10.739,9.541,8.511000000000001,7.653,6.706,6.1129999999999995,5.4270000000000005,4.694,4.541,4.5089999999999995
2002-04-01,4.012,4.643,4.245,3.832,3.423,3.2769999999999997,3.0039999999999996,3.835,4.3580000000000005,5.062,6.99,8.499,10.556,11.155999999999999,10.889000000000001,11.255,11.127,12.206,13.436,14.556,15.222000000000001,15.118,14.625,14.017000000000001,12.955,11.79,10.540999999999999,9.391,8.52,7.787000000000001,7.207999999999999,6.474,5.947,5.466,-9999.0,-9999.0
2002-05-01,4.091,4.628,4.422,4.243,3.843,3.43,2.935,2.968,2.806,2.865,4.305,5.194,7.585,9.232000000000001,8.004,8.144,8.786,10.146,11.442,12.114,12.799000000000001,12.982000000000001,13.218,13.110999999999999,12.727,11.632,10.842,9.982000000000001,9.332,8.618,7.93,7.131,6.438,6.082000000000001,-9999.0,-9999.0
2002-06-01,3.484,3.9760000000000004,3.927,3.8139999999999996,3.778,3.395,3.095,3.302,3.26,3.259,3.929,6.101,7.207999999999999,7.422999999999999,7.791,7.9110000000000005,7.622000000000001,7.789,10.127,11.584000000000001,12.699000000000002,12.828,12.932,13.208,12.568,12.197000000000001,11.347999999999999,10.793,10.207,9.537,8.738999999999999,7.9270000000000005,7.08,6.053,5.43,-9999.0
2002-07-01,3.3739999999999997,3.907,4.232,4.022,3.76,3.563,3.3939999999999997,3.2439999999999998,3.033,2.65,3.241,5.153,5.635,5.736000000000001,5.9079999999999995,6.593,7.489,8.455,9.527000000000001,11.125,12.167,12.777000000000001,12.647,12.322000000000001,12.956,12.354000000000001,11.833,11.186,10.39,9.597999999999999,8.655,7.669,6.776,6.087000000000001,-9999.0,-9999.0
2002-08-01,3.417,4.309,4.113,3.818,3.835,3.682,3.266,2.812,2.494,2.678,2.873,3.411,4.044,4.638,4.745,6.087999999999999,7.125,8.727,9.031,10.081,11.314,11.6,11.982999999999999,13.102,12.892000000000001,12.523,11.84,11.1,10.337,9.436,8.362,7.457999999999999,6.582000000000001,5.928,-9999.0,-9999.0
2002-09-01,3.237,3.7689999999999997,3.8819999999999997,3.4939999999999998,3.3960000000000004,2.987,2.799,2.495,2.131,1.847,1.788,2.301,3.327,4.2,4.735,5.6370000000000005,7.487,8.849,10.295,11.138,11.628,11.93,11.997,11.872,11.464,11.040999999999999,10.235,9.457,8.825,8.032,7.377999999999999,6.782,6.069,5.218999999999999,-9999.0,-9999.0
2002-10-01,2.668,3.6660000000000004,3.5269999999999997,3.428,3.0639999999999996,2.668,2.403,2.097,1.801,1.749,2.324,2.944,3.6519999999999997,4.378,4.518,5.398,7.595,9.44,10.931,11.363,12.039000000000001,12.876,13.323,13.427,12.502,11.491,10.498,9.543,8.198,7.205,6.32,5.593,4.86,4.521,4.563,-9999.0
2002-11-01,2.489,3.648,3.536,3.202,2.842,2.424,2.2159999999999997,2.235,2.0709999999999997,2.4930000000000003,2.952,3.7539999999999996,4.857,5.265,5.854,6.817,8.906,10.589,11.455,12.280999999999999,13.142999999999999,13.918,14.062000000000001,14.117,13.543,12.613,11.708,10.293,9.057,7.63,6.615,5.651,4.863,4.523,4.023,-9999.0
2002-12-01,2.112,3.475,3.4360000000000004,3.092,2.932,2.57,2.4090000000000003,2.3040000000000003,2.319,2.539,3.323,3.6010000000000004,4.01,4.996,6.836,8.17,9.994,10.435,11.520999999999999,12.575,13.474,14.035,14.005,13.444,12.327,11.005999999999998,9.212,7.972,6.77,5.712999999999999,5.037,4.593,4.247,3.284,3.06,-9999.0
2003-01-01,2.359,3.411,3.333,2.918,2.7430000000000003,2.548,2.1959999999999997,2.108,2.208,2.863,3.593,5.102,6.416,6.928999999999999,7.725,9.269,10.502,11.898,13.815,14.942,15.913,15.623,15.047,14.485999999999999,13.175999999999998,11.535,10.280999999999999,9.292,8.474,7.727,6.933,5.899,4.8389999999999995,-9999.0,-9999.0,-9999.0
2003-02-01,2.476,4.12,3.697,3.272,2.9419999999999997,2.628,2.41,2.266,2.244,2.633,3.588,5.071000000000001,7.03,8.699,8.517000000000001,7.89,10.207,12.884,14.789000000000001,16.340999999999998,18.383,17.739,16.285,14.84,13.533,12.296,11.123,9.849,8.708,7.579,6.176,5.082,4.282,3.553,-9999.0,-9999.0
2003-03-01,3.553,4.515,4.0680000000000005,3.64,3.3930000000000002,3.1719999999999997,2.801,2.679,2.414,2.501,2.8160000000000003,4.147,6.8260000000000005,9.259,10.013,9.776,10.359000000000002,11.548,13.985,15.402000000000001,16.063,16.237000000000002,15.585,14.427,13.08,11.724,10.392999999999999,9.132,8.073,6.932,6.111000000000001,5.444,4.938,4.447,-9999.0,-9999.0
2003-04-01,3.958,4.3580000000000005,4.13,3.9739999999999998,3.6310000000000002,3.234,2.968,2.628,2.464,2.8510000000000004,4.067,6.624,9.109,9.844,8.613,9.546,10.283,11.21,13.110999999999999,14.835999999999999,16.762999999999998,16.427,15.715,14.335999999999999,13.33,12.106,11.227,10.22,9.147,8.36,7.67,6.985,6.375,5.891,-9999.0,-9999.0
2003-05-01,3.801,4.619,4.527,4.11,3.5810000000000004,3.392,2.926,2.5839999999999996,2.875,3.159,4.367,6.795,9.309,9.772,8.759,8.648,9.449,10.963,13.16,13.847999999999999,14.026,14.716,14.478,13.932,13.225999999999999,12.495999999999999,11.626,10.677999999999999,9.943999999999999,9.423,8.509,7.58,-9999.0,-9999.0,-9999.0,-9999.0
2003-06-01,4.754,5.172999999999999,4.879,4.51,4.195,3.639,3.2230000000000003,2.889,2.6060000000000003,2.445,2.259,2.6289999999999996,3.6310000000000002,4.9030000000000005,5.481,5.596,7.018,8.229,10.091000000000001,11.763,12.925999999999998,13.225999999999999,12.880999999999998,12.947000000000001,12.411,12.106,11.936,11.368,10.749,9.962,8.905,7.99,6.962999999999999,-9999.0,-9999.0,-9999.0
2003-07-01,4.031000000000001,3.978,3.62,3.83,3.5869999999999997,3.409,3.048,2.9019999999999997,2.7880000000000003,2.5869999999999997,3.667,4.856,6.394,6.619,6.36,6.152,7.105,7.867000000000001,9.023,10.33,12.151,12.96,13.14,13.035,12.595,12.732000000000001,12.172,11.877,11.177,10.201,9.052999999999999,8.025,6.968,6.178,-9999.0,-9999.0
2003-08-01,5.166,5.084,4.633,4.158,3.884,3.82,3.468,2.9410000000000003,2.6180000000000003,2.345,2.441,2.653,3.1430000000000002,3.702,4.148,4.696000000000001,5.712999999999999,6.947,8.69,10.176,11.583,12.593,12.679,12.48,12.583,12.554,12.097000000000001,11.855,11.162,9.992,9.059,8.052999999999999,-9999.0,-9999.0,-9999.0,-9999.0
2003-09-01,3.628,4.187,3.645,3.522,3.364,3.009,2.7769999999999997,2.4730000000000003,2.137,1.965,1.883,2.515,3.085,3.05,3.971,4.843999999999999,6.307,8.067,9.582,11.140999999999998,11.812000000000001,12.384,12.26,12.684000000000001,12.783,12.095999999999998,11.375,10.475,9.814,8.834,7.763999999999999,7.029,6.047999999999999,-9999.0,-9999.0,-9999.0
2003-10-01,2.347,3.8560000000000003,3.7,3.46,3.117,2.8080000000000003,2.441,2.173,1.975,2.167,2.7489999999999997,3.536,4.493,4.908,5.233,5.792000000000001,7.561,9.356,10.583,11.325999999999999,12.027999999999999,12.433,12.704,12.714,11.984000000000002,10.615,9.394,8.642000000000001,7.707999999999999,6.877000000000001,6.16,5.462999999999999,4.993,4.051,-9999.0,-9999.0
2003-11-01,2.2769999999999997,3.533,3.39,3.1510000000000002,3.005,2.529,2.261,1.946,1.692,1.5290000000000001,1.673,2.49,3.865,4.54,4.782,6.016,7.4510000000000005,9.121,10.389000000000001,11.404000000000002,11.889000000000001,12.335,13.059000000000001,13.497,13.21,12.504000000000001,11.234000000000002,10.07,8.811,7.732,6.676,5.6129999999999995,4.5,3.888,-9999.0,-9999.0
2003-12-01,1.675,3.335,3.217,2.878,2.6180000000000003,2.326,2.048,1.7919999999999998,1.584,1.696,2.116,2.9410000000000003,3.904,4.763999999999999,4.779,5.928999999999999,8.363999999999999,9.75,10.915999999999999,12.26,12.796,13.026,13.025,12.692,12.186,11.264000000000001,9.948,8.511000000000001,7.321000000000001,5.962000000000001,4.9319999999999995,4.265,3.865,-9999.0,-9999.0,-9999.0
2004-01-01,2.546,3.361,3.261,2.952,2.5989999999999998,2.418,2.211,1.93,2.008,2.9010000000000002,4.002,4.761,5.744,7.57,9.471,10.353,10.998,13.594000000000001,15.3,16.835,17.391,17.035,16.096,14.515,13.089,10.890999999999998,9.652999999999999,8.463,7.375,6.164,4.955,4.19,3.747,3.741,-9999.0,-9999.0
2004-02-01,2.5810000000000004,3.487,3.4139999999999997,3.142,2.9130000000000003,2.6289999999999996,2.3480000000000003,2.199,1.969,2.289,3.444,5.7860000000000005,7.494,9.721,10.939,11.626,13.432,14.68,15.334000000000001,14.818,15.33,15.357999999999999,15.129000000000001,14.806,13.411,11.955,10.384,8.662,7.1739999999999995,6.028,5.127999999999999,4.465,4.141,3.326,-9999.0,-9999.0
2004-03-01,3.301,4.023,3.8680000000000003,3.5780000000000003,3.233,2.8810000000000002,2.6719999999999997,2.441,2.637,3.6260000000000003,5.337000000000001,8.193999999999999,10.725999999999999,11.434000000000001,11.504000000000001,12.15,11.911,11.599,13.279000000000002,15.323,15.026,15.357999999999999,15.187999999999999,14.449000000000002,13.327,11.99,10.494000000000002,9.344,8.286,7.361000000000001,6.559,5.635,4.887,3.8560000000000003,-9999.0,-9999.0
2004-04-01,4.1930000000000005,4.421,4.4110000000000005,3.952,3.665,3.3789999999999996,3.02,2.807,3.375,4.606,7.063,10.154,10.796,10.859000000000002,10.793,10.954,11.238,11.945,12.81,13.841,14.542,14.425,14.144,13.66,12.710999999999999,11.513,10.505,9.343,8.639,7.874,7.265,6.784,6.31,-9999.0,-9999.0,-9999.0
