date,925hPa,850hPa,700hPa,500hPa,400hPa,300hPa,250hPa,200hPa,150hPa,100hPa,50hPa,30hPa,20hPa,10hPa,925hPa_ds,850hPa_ds,700hPa_ds,500hPa_ds,400hPa_ds,300hPa_ds,250hPa_ds,200hPa_ds,150hPa_ds,100hPa_ds,50hPa_ds,30hPa_ds,20hPa_ds,10hPa_ds
2009-06-01,4.287,4.394,4.823,4.006,3.615,2.985,2.842,5.629,8.186,8.109,12.59,12.587,10.975,5.558,0.10586477640976584,0.02428221764637328,0.1660085421871222,0.127392120075047,0.16693679092382507,-0.001143303310002718,-0.25256011966402037,-0.10179115194872555,0.1361915860150536,-0.015728836875271768,-0.046052527727176634,-0.028256002470470002,-0.06825212375904023,-0.2651489484774614
2009-07-01,3.834,3.737,4.327,4.363,3.902,3.567,4.581,6.755,5.909,6.695,12.102,12.187,11.08,5.9289999999999985,-0.025507495227229022,-0.11335776237049536,0.08009984745527687,0.21267054965009935,0.24945742281172384,0.20864268180654516,0.2779589357006471,0.24035483594550153,0.050061604561896775,-0.07333645015040682,-0.04448004267108332,-0.06091874703548522,-0.08131114919020489,-0.2067779376612875
2009-08-01,4.371,4.172,4.214,3.33,2.9760000000000004,2.612,2.575,3.273,4.177,5.62,11.342,10.962,11.738,8.674,0.09306396518148836,-0.0047659410322651394,0.09843048083855585,-0.008727705715443844,0.04023441567134238,0.015442897673226066,-0.12078372114986449,-0.15459356675331498,-0.09587079065654706,-0.16824637087886116,-0.04937228047649617,-0.10838565425962732,0.00879793886469403,0.20233715124285456
2009-09-01,2.842,3.735,3.567,2.92,2.412,2.188,2.692,3.032,3.608,5.695,11.529000000000002,11.827,11.578,6.334,-0.1554725805722258,-0.007647255882726679,-0.0006212542026017444,-0.017065246026402903,-0.017610965017133086,0.011222634154183045,0.135292230116892,0.0031358784775168897,-0.021962933498335505,-0.09465717445396757,-0.011537228530317299,-0.013489131991854851,0.07755277112918975,-0.05401298701298713
2009-10-01,2.918,3.537,3.353,2.6660000000000004,2.268,1.943,1.812,2.505,4.159,5.871,11.34,12.68,10.903,6.3260000000000005,-0.05642359319421785,-0.025402762469807546,-0.023696535659414285,-0.005065904398919972,0.010120536729588311,-0.0016289493823108956,-0.15922284089562835,-0.09748413209456358,0.16166970743274178,-0.030657195851951473,-0.024316126115076362,0.0437895607032391,0.03255179473126405,0.009023867944057944
2009-11-01,3.035,3.585,3.353,2.784,2.192,2.387,2.9930000000000003,3.254,4.124,7.385,12.639,12.986,10.408,4.327,0.053095745834387476,0.02587337546202454,0.004669280131838616,0.0812612772981413,0.006148814703604255,0.10242372343189227,0.16762028608582602,-0.039232330688318835,-0.09250863013510244,0.003965107057890579,0.028057243079738576,0.009727484639321849,-0.018940398131292786,-0.22327308628678488
2009-12-01,2.662,3.297,3.375,2.89,2.5340000000000003,2.175,2.83,4.259,6.5760000000000005,9.246,13.857,13.075,10.924,6.19,-0.03462520891804099,-0.01154893960921298,0.06079137427999417,0.1618090452261308,0.20120776182771866,0.05725336038549328,0.1496445445312846,0.2142401160232292,0.25463391164771904,0.16926003716858934,0.055313470593299184,-0.05092154263712693,-0.022774520385441793,0.07209150843583986
2010-01-01,2.427,3.685,3.442,2.66,2.247,2.03,3.028,5.388,8.875,13.806,18.003,15.642,11.423,5.7860000000000005,-0.16102172557094427,0.09873798427503744,0.07738893160677464,0.07452096176475743,0.07902538834140604,-0.018034596981965495,0.06120956313712347,0.12633095356034352,0.33603212367746693,0.538511480525018,0.19377954220129134,0.054992038426687526,-0.02925582031206723,-0.021481696623884407
2010-02-01,2.898,3.673,3.673,2.969,2.81,3.06,4.6960000000000015,9.162,10.515,13.889,16.597,14.425,10.572,6.459,-0.06717989297353849,0.0009651742423381891,0.05371241415994785,0.09692118226600985,0.18052759640800312,0.19458338416493823,0.2421363546189967,0.4136025689241188,0.19029875385587744,0.34201610809048066,0.0024095900425423304,-0.042801588694994515,-0.06986443431934505,0.030181994645020305
2010-03-01,3.806,4.122,3.822,3.26,2.735,2.675,4.267,8.173,10.615,12.523,19.085,14.314,11.097,6.891,0.16421848214684007,0.0652711149876435,0.024842326363478866,0.10284167794316638,0.06614691192593504,-0.07945111197143723,-0.015279286902506722,0.12587711619978018,0.16485410746414708,0.2201911775751019,0.1752887609355816,-0.0034968229818573815,0.012155611590490544,0.09639460765627943
2010-04-01,4.274,4.7360000000000015,4.508,3.393,2.9610000000000003,2.647,3.867,7.484,8.949,12.252,16.753,13.439,10.630999999999998,6.749,0.20769289637430777,0.1445834088574711,0.11557695678624093,0.06431754911058545,0.05505077498663835,-0.16778453154474962,-0.18667239218641837,-0.05759393052210741,-0.036766618529514565,0.20035024911366167,0.0631551809618245,-0.02947362719698133,-0.035120693110868476,-0.025388774064279616
2010-05-01,3.707,4.171,4.265,3.797,3.29,3.69,5.358,10.353,9.378,8.923,15.338,13.357,11.195,8.35,-0.05532579091830938,-0.08046314880561427,0.008214644524555248,0.11342851382805183,0.11368909512761016,0.2067614615767206,0.23820574174197312,0.3996648312185781,0.07878352146092457,-0.048927694309607375,0.07943927289041887,0.014587335698619109,0.0005045718679771102,0.09316743081106581
2010-06-01,4.342,4.609,4.382,3.714,3.489,2.8310000000000004,3.179,6.07,8.13,9.956,13.102,12.708,12.008,8.371,0.120052451404526,0.07440071486848755,0.05939237650092653,0.04521575984990621,0.12626347538955054,-0.05267560859987175,-0.1639298453243916,-0.031421618818398195,0.1284189585026126,0.2084601923874453,-0.00725815871973533,-0.018914537172855517,0.01944678796368514,0.10677188778250649
2010-07-01,4.7189999999999985,4.51,3.614,3.417,3.045,2.889,3.518,3.912,5.1560000000000015,7.992000000000001,12.717,13.3,11.925999999999998,6.996,0.19943404538933351,0.07004455223683854,-0.09787824157537081,-0.05026466464487994,-0.02496210854390086,-0.02109091456711282,-0.01858556302229298,-0.28167755466783095,-0.0837506120966083,0.10618298586974595,0.004077615051382717,0.024844560960699747,-0.011165773036316351,-0.06402739954096233
2010-08-01,3.5460000000000003,3.803,3.823,3.594,3.237,3.047,4.288,5.7410000000000005,6.245,7.941,11.772,11.272,11.894,7.882999999999999,-0.1132452938610026,-0.09279119696685142,-0.0034884365814431464,0.06985964734495334,0.1314646517231636,0.1845537937252373,0.46410850629490524,0.48288369485768984,0.35175650283693183,0.17525899801618564,-0.013331906698052657,-0.08317123652750581,0.022205033639178,0.09269353968727485
2010-09-01,3.4960000000000004,3.906,3.766,3.13,2.737,2.254,3.114,3.434,4.244,7.5139999999999985,11.747,12.919,11.619000000000002,8.586,0.038869760140569656,0.037785761317823255,0.055133265117185776,0.05362526710183523,0.11475903347765627,0.041725693502526695,0.3132615173046068,0.13613740326246476,0.1504404961843303,0.19451202654133204,0.007153454458700744,0.07759650831125625,0.08136859973657436,0.2823246753246753
2010-10-01,3.753,3.947,3.445,2.7230000000000003,2.43,1.956,2.291,2.88,4.066,6.7,11.692,12.398,10.464,6.434,0.2135854197197054,0.08757005839176414,0.003091391187986112,0.0162061299031286,0.08227200363884479,0.00505083633978373,0.06303558030249189,0.03762303375954368,0.1356934432367223,0.1062164516763626,0.005969651980822531,0.020575944290122897,-0.009023023014954876,0.02625032664433583
2010-11-01,2.4330000000000003,3.4410000000000003,3.425,2.75,2.276,2.484,3.685,5.165,6.485,9.253,13.325,13.937,11.289,5.465,-0.15578848447609064,-0.015333253845236608,0.026242852505680547,0.06805621859550602,0.04470561234735534,0.14722267658350247,0.43758127438231487,0.5250046133973059,0.42703237962508767,0.2579132207998188,0.08385653643781284,0.08367256687341963,0.06410279068945388,-0.01899408748723815
2010-12-01,2.56,3.384,3.318,2.7510000000000003,2.585,2.249,3.209,5.68,9.506,10.268,14.002,14.929,11.73,5.849,-0.0716155277348553,0.014533936415657573,0.042875786625487626,0.10592964824120624,0.22538360865219115,0.09322427931355158,0.3036075418377711,0.6193669544522049,0.8136481088995159,0.29850335946864326,0.066356297557002,0.08365524206274058,0.049327615880517095,0.01303121693719341
2011-01-01,3.475,3.722,3.4,2.7,2.174,2.032,2.833,4.755,7.154,9.895,15.888,15.345,10.901,7.269,0.2012564909933946,0.10977008886613006,0.06424240774637813,0.09067917171610718,0.04397026891598433,-0.01706714338293284,-0.007131211239276436,-0.0059941194915676625,0.076954795807166,0.10267790089780186,0.05353382027962653,0.03496054402618088,-0.07361618639778036,0.22932069603197092
2011-02-01,3.264,4.216,3.816,2.821,2.191,2.012,2.805,5.682,7.167999999999998,10.317,16.947,15.121,10.933,5.622000000000001,0.05062968576065219,0.1489434180794168,0.09473633880597898,0.04224137931034493,-0.07952456806763894,-0.21454190557521055,-0.2580510062380143,-0.12332571527757664,-0.1885818861018614,-0.003126201514184599,0.023548552295653596,0.003382819919791169,-0.03810327851053716,-0.10331581144228127
2011-03-01,3.751,4.532,4.055,3.0810000000000004,2.517,2.013,2.446,5.641,8.399,8.988999999999997,15.095,14.06,10.371,6.595,0.1473945156418279,0.17122966839495402,0.08731963197381121,0.04228687415426267,-0.018832988183700723,-0.30726545360691704,-0.43552217852438047,-0.22292024807500796,-0.07832221869134524,-0.12414768863510439,-0.07042264362993952,-0.021179637496500932,-0.05406273336893049,0.04929943948529423
2011-04-01,4.523,5.062,4.246,3.107,2.55,2.337,3.212,6.442,6.8020000000000005,8.368,14.838,12.956,10.173,7.022,0.2780521689988286,0.22337018911244025,0.05074085148943643,-0.025395041235900556,-0.09139497594869053,-0.265248375602599,-0.3244354082500066,-0.18880546504855902,-0.2678608268228581,-0.18017214458185435,-0.0583718393653942,-0.06435451402366922,-0.07668919302199827,0.014034676029134555
2011-05-01,4.346,4.4910000000000005,4.208,3.3510000000000004,2.759,2.583,2.779,5.043,7.605,8.487,13.987,12.603,11.368,6.983,0.10751392302914153,-0.00991608757756256,-0.00525973642219719,-0.017356083793046616,-0.06605829378204367,-0.1552669768962955,-0.357787652799376,-0.3182160007886323,-0.12517075275001793,-0.09539945552007595,-0.015639776377735715,-0.042685918109628136,0.015965696560532722,-0.0857978240295003
2011-06-01,4.117,4.011,4.505,3.845,3.245,3.06,3.804,6.607,6.672999999999999,7.278,13.178,13.088,11.687,7.398,0.06201196278959786,-0.06499864019581174,0.08912885808687226,0.0820825515947468,0.047499277053336716,0.023953598616881698,0.0004438088663146902,0.05426645213621796,-0.07380815374072175,-0.11659569302974822,-0.0014996195701932277,0.01042229599320633,-0.00780524559197298,-0.021873321489071534
2011-07-01,3.5780000000000003,3.998,3.92,4.311,3.463,2.81,3.926,6.6629999999999985,6.3679999999999986,7.874,12.388,12.626,11.66,7.327000000000001,-0.0905753307050144,-0.051432789391822414,-0.021494938288725375,0.19821745118991008,0.10888545750820082,-0.047859283466108266,0.09523396235772545,0.22346177230272019,0.13162841391947155,0.08985045429659388,-0.02189875794161135,-0.027091170925579416,-0.03322093858824811,-0.019743961754807117
2011-08-01,3.5460000000000003,3.897,3.669,3.141,2.735,2.386,2.7460000000000004,3.646,4.3580000000000005,6.224,11.819,12.223,11.047,6.984,-0.1132452938610026,-0.07036741903229558,-0.04363041428650662,-0.06498910620186461,-0.04400499769451584,-0.07241701613770389,-0.062396931369913665,-0.058248745610322845,-0.05669257976567662,-0.07885505557829747,-0.009392610029245987,-0.00581990987186862,-0.05058861555305197,-0.03192037534239143
2011-09-01,3.4210000000000003,3.395,3.633,2.954,2.622,2.536,2.282,2.322,3.184,5.882999999999999,11.31,11.951,10.505999999999998,6.4460000000000015,0.016582794462496744,-0.09798190996569128,0.01787019441602122,-0.005620115329449975,0.06792041862565382,0.17205694708181354,-0.037616319046527694,-0.23176731206306259,-0.13689855328677944,-0.06477052806193015,-0.030313648597266873,-0.0031460739354575783,-0.02221718660534925,-0.037285714285714124
2011-10-01,3.307,3.785,3.448,2.789,2.631,2.129,2.451,2.979,3.575,6.057,11.55,12.236,10.358,5.941,0.06936503677406489,0.04293201697816756,0.003964910541705727,0.040836906463395335,0.17179326813736634,0.093943369410736,0.13727638905342984,0.07329132554502807,-0.0014500591315094434,5.269370204902955e-05,-0.006247906228318442,0.007240462520886009,-0.01906158948670704,-0.05238526723748853
2011-11-01,3.451,3.832,3.449,2.48,2.166,1.666,1.625,2.506,3.572,6.354,11.595999999999998,12.859000000000002,10.805,5.728,0.1974409946868109,0.0965541910098962,0.03343404329696124,-0.03680748286659821,-0.005785432186128389,-0.23056643349914854,-0.36605981794538356,-0.2600848865104263,-0.21397692212477826,-0.13619576299988667,-0.0567804580463132,-0.00014741067480049519,0.018480879918464806,0.02821626109297343
2011-12-01,3.129,3.414,3.097,2.72,2.521,3.354,3.854,4.205,5.433,8.897,12.321,12.795,9.886,5.107,0.13473242723345225,0.02352803159664752,-0.026586404105143135,0.09346733668341724,0.19504529106853918,0.630357595739285,0.5656290016337706,0.1988447259632962,0.036561137770994026,0.12512508659841437,-0.06166433779461358,-0.07124597614088247,-0.11563062143266915,-0.11548120620648884
2012-01-01,3.065,3.341,3.117,2.414,2.023,1.965,2.532,4.382,5.324,7.7360000000000015,13.045,13.642,9.428,5.062,0.05952550932223146,-0.003830771923229239,-0.0243401220748645,-0.024852029436043435,-0.02854100551194273,-0.04947683895052312,-0.11262132963566822,-0.08396766174806514,-0.19853126462435677,-0.13791649910607406,-0.13498560639805338,-0.07990017975854295,-0.19879400104194775,-0.14392332324751175
2012-02-01,3.337,3.779,3.264,2.636,2.18,2.31,2.997,4.505,6.774,7.627999999999999,14.974,14.132,10.836,6.255,0.07412722468851003,0.029852271565966752,-0.06362174793954002,-0.02610837438423637,-0.08414585047350642,-0.09820666097352702,-0.20726519276125813,-0.30492473553774785,-0.23318271434905247,-0.2629491775855579,-0.09561479777688571,-0.0622441630112765,-0.04663743948963507,-0.0023551050465083967
2012-03-01,3.917,4.432,3.951,3.047,2.631,2.194,2.436,4.082,5.856,8.713,14.644,14.338,10.743,6.473,0.1981723054569554,0.14538611878341498,0.059432765950315276,0.03078484438430318,0.025606042148861058,-0.24497784660386288,-0.43782993740204046,-0.43768134242903434,-0.3573824160800711,-0.1510400279316568,-0.09819603798057866,-0.0018260058623635602,-0.020132672315342822,0.029888593144550366
2012-04-01,4.2360000000000015,4.417,4.085,3.2030000000000003,2.745,3.4360000000000004,7.6629999999999985,9.819,9.284,7.702000000000001,15.671,14.588,11.79,7.154,0.19695533669667045,0.06748836928282262,0.010898817318499142,0.004718275803479433,-0.02191341528594323,0.0802766715573256,0.6117221253363007,0.23643575577277234,-0.0007086027967384477,-0.24542135009195049,-0.005509172037679762,0.05350388618576051,0.0700712095026678,0.033096563986389674
2012-05-01,4.725,4.98,3.903,3.187,2.966,2.563,3.134,5.974,9.079,9.45,13.640999999999998,12.925,11.153,7.923999999999999,0.20409647637199568,0.09788864036155384,-0.07735949411973284,-0.06544728112457181,0.004012722233584176,-0.16180768942516663,-0.27574901182916317,-0.19235026545930783,0.04438852541519884,0.0072434482544222354,-0.03999014724878063,-0.018227048446159064,-0.003248995976458339,0.03739625410142326
2012-06-01,3.4,3.447,3.754,3.575,3.806,3.794,4.811,6.399,7.289,6.6160000000000005,13.314,12.812,11.675,7.882999999999999,-0.12294372759664011,-0.19647227942033485,-0.09243291159642207,0.006097560975609834,0.22859237240832034,0.26956861214132327,0.2652826404983807,0.021076286850258596,0.011690748896130641,-0.19694931369673171,0.0088051346974083,-0.010885509148459682,-0.008824013201530182,0.04225096062471594
2012-07-01,4.619,4.474,4.099,3.685,3.3360000000000003,3.26,4.518,6.57,6.455,7.06,12.733,12.899,12.026,7.25,0.1740169221558239,0.06150317665357341,0.023186797947580346,0.024224381265325626,0.06821885251150972,0.10461876722437252,0.26038386192873236,0.2063850884029527,0.14708878954933896,-0.02281633130125061,0.005340903707576956,-0.006054887832175605,-0.0028743574152892016,-0.030045546979985318
2012-08-01,4.167,4.073,3.789,3.44,2.982,2.875,3.272,3.76,5.12,6.496,11.344,11.235,11.092,7.103,0.04204931203643591,-0.028382473112275944,-0.012350951139703869,0.024017024726388305,0.0423316624771313,0.11768695666559144,0.11720219976607495,-0.028802875341419093,0.10824552354284883,-0.038599363919765456,-0.049204650831015134,-0.08618069928908166,-0.04672118436810469,-0.015425318736684781
2012-09-01,3.553,3.539,3.703,3.1630000000000003,2.5810000000000004,2.357,3.047,3.882,3.751,6.112,11.382,11.879,10.394,6.48,0.055807854055904875,-0.05972252705996505,0.03748233689031831,0.06473377630770136,0.05122143420015754,0.08932895278857837,0.28500573000229196,0.284358007997929,0.016800730722766992,-0.02836604921205442,-0.024140578986215064,-0.009151720548849596,-0.03264091353283823,-0.032207792207792206
2012-10-01,3.2260000000000004,3.669,3.132,2.395,2.127,1.844,2.08,2.887,4.23,6.095,11.076,11.806,10.417,5.942,0.043172545700977887,0.010968974978308236,-0.08804579471675682,-0.10620136572971255,-0.052677962246986634,-0.052498086804416505,-0.03486948623780738,0.04014503418882039,0.18150104891572455,0.006326757159317847,-0.04703045968700045,-0.028156186619681372,-0.013474085507146936,-0.05222576299026368
2012-11-01,3.042,3.569,3.5410000000000004,2.797,2.19,2.03,2.1180000000000003,3.172,5.506,7.552,13.632,13.404000000000002,11.031,5.8370000000000015,0.05552463223334641,0.021294861094551063,0.061000274663537336,0.086310270331502,0.005230795712086266,-0.06245489796114743,-0.17373211963589053,-0.0634434397490311,0.21160220234629645,0.026668177183641093,0.10882794031671783,0.04222910858659103,0.039783672964422596,0.04778252723458235
2012-12-01,2.887,3.554,3.554,2.577,2.427,2.637,3.464,4.586,6.251,8.796,12.72,12.794,9.657,4.8260000000000005,0.04697108258963777,0.06550047577460016,0.11705260568625159,0.03597989949748749,0.15048588711755048,0.281828556936343,0.4071974212920034,0.3074677558306009,0.19262721741330466,0.11235250778011147,-0.03127752428759711,-0.07131856340339585,-0.13611621597969709,-0.1641496575587458
2013-01-01,2.835,3.525,3.5,2.745,2.285,2.426,3.372,6.079,7.671,9.832,16.764,15.483,12.123,6.131,-0.01998211454207954,0.051031586043285435,0.09554365503303633,0.10885715791137561,0.09727325872724214,0.17352121562647888,0.18176969844728538,0.2707805988666162,0.15478337134984216,0.09565731395929147,0.11162141006845787,0.04426810708096177,0.030231260645785546,0.03686410611803741
2013-02-01,2.804,3.763,3.627,2.911,2.38,2.782,4.473,7.029,9.449,12.736,15.785,14.932,11.262,5.657,-0.09743699789434168,0.025491954988815263,0.040515906931154526,0.07549261083743848,-0.0001225340031860338,0.08605587410028043,0.18315074834130543,0.08450256024532088,0.06962747743073563,0.2306081901245852,-0.046632802384676174,-0.009158635867844609,-0.009157516014421375,-0.09773346590697009
2013-03-01,3.798,4.337,3.975,3.102,2.5540000000000003,3.801,5.431,8.603,12.392,12.306,15.834,14.003,10.635,6.29,0.16177135974611104,0.12083474665245263,0.06586819657112206,0.04939106901217859,-0.004409794128395427,0.3080397470641374,0.25334384645710933,0.18511205563033262,0.35985606214749977,0.19904756298324708,-0.024913689250510986,-0.025147828155298927,-0.029983335201868327,0.0007723236334345717
2013-04-01,3.856,4.416,4.209,3.4610000000000003,2.843,2.888,5.016,8.491,11.59,11.604,15.65,14.22,11.679,6.9689999999999985,0.08957973992029258,0.06724669204277683,0.04158460761164322,0.08564781534681308,0.01300552289328352,-0.09201425277719562,0.05499128026711288,0.06921030677936742,0.24749970848619135,0.13686453564437873,-0.006841844323252333,0.026927972413046068,0.05999674773381328,0.006381039197812159
2013-05-01,4.45,4.596,4.424,3.3480000000000003,2.912,3.691,5.563,11.216,9.314,9.57,13.679,12.931,10.448,7.326,0.1340167872709802,0.013232166887891784,0.04580107558654939,-0.018235800817403815,-0.01426667324875359,0.2070884972031641,0.28558016821772986,0.5163373656860399,0.07142138183909696,0.02003384124812929,-0.037315829060631064,-0.01777129311081504,-0.06625531336519652,-0.04089286250037509
2013-06-01,4.051,4.208,4.16,3.843,3.042,2.469,4.4860000000000015,8.832,8.933,8.524,13.821,13.451,11.613,6.476,0.044986752795885626,-0.01907611018299071,0.0057216536384881,0.08151969981238276,-0.018029953529661018,-0.17380998856696708,0.17980834031921383,0.40930547983458115,0.2398728851542235,0.034643901156145344,0.04722065244501125,0.038446691886049794,-0.014087645850909734,-0.14377556501260164
2013-07-01,4.4430000000000005,4.434,4.1960000000000015,3.71,3.286,3.513,3.362,6.011,5.484,7.358,12.54,13.148,11.718,6.836,0.1292827852648466,0.05201275933883426,0.047399805852170886,0.03117298629426268,0.052208378103363505,0.19034531572368737,-0.062104793314652844,0.10374136474735898,-0.025463218917339298,0.01843023148518386,-0.009897515707766147,0.013132051692577388,-0.028411917528052444,-0.08543329091795578
2013-08-01,4.394,4.194,3.696,3.237,3.151,2.967,2.915,4.204,4.992,6.537000000000001,12.398,12.094,12.097,6.655,0.0988156172517638,0.00048217720773735594,-0.03659253507847598,-0.03641188690717468,0.10140411417352123,0.1534529392788904,-0.004693028020137926,0.08588104044273248,0.08053938545427759,-0.03253141039770727,0.039136172337541845,-0.016312361121687016,0.03965144542905126,-0.07752435536993338
2013-09-01,3.635,3.96,3.807,3.215,2.6910000000000003,2.222,2.917,3.133,3.817,6.925,11.957,11.757,9.733,6.518,0.08017493653059783,0.052133029907470534,0.06662037713784551,0.08223809384421733,0.0960235875368554,0.026936331394238816,0.23018106807242703,0.03655168445582467,0.03469165267096825,0.10087779928117194,0.025158240824268804,-0.019327955088208146,-0.09415951620310892,-0.026532467532467626
2013-10-01,3.2710000000000004,3.977,3.841,2.8310000000000004,2.458,1.953,2.738,3.263,3.757,6.3260000000000005,11.63,12.148,10.036,5.97,0.05772392963047073,0.09583636235724494,0.11839594587897098,0.056511037001747026,0.09474262754908663,0.0035093473269927067,0.27044583975042463,0.17561248581853856,0.049385210585431875,0.04446645870218958,0.0006352251571131243,-3.502884625508927e-06,-0.049556102731086384,-0.04775964406796946
2013-11-01,3.012,3.609,3.431,2.577,2.156,2.359,3.261,4.325,5.175,7.04,13.709,13.939,11.275,6.171,0.045115119094950556,0.03274114701323475,0.028040650203500786,0.0008657728438614457,-0.010375527143717726,0.08949206685204601,0.27217165149544886,0.2769883742387895,0.13876523740321173,-0.04293644499830062,0.11509112630588943,0.0838280770358468,0.06278314864235922,0.10773787486116264
2013-12-01,3.61,3.963,3.644,2.609,2.007,1.722,1.504,1.982,3.793,6.41,12.911,13.675,11.253,5.684,0.3091671659676454,0.18811997340876216,0.14534037566705152,0.048844221105527705,-0.04860932202516526,-0.16294699467410595,-0.3890228286307237,-0.43493216483727637,-0.27633418082728134,-0.18938385915523928,-0.016731455666443965,-0.007369185129079108,0.006656748636270977,-0.015546343465377447
2014-01-01,3.313,3.729,3.405,2.665,2.143,2.095,2.923,5.017,7.497000000000001,9.589,15.009,15.235,12.699000000000002,6.877000000000002,0.14525546896722774,0.11185724378876924,0.065807470110711,0.07654073800867611,0.029083848338065446,0.013407644986592452,0.024410684626754265,0.048775500002272446,0.12858961478422204,0.06857790719646517,-0.004752699611221357,0.02754147202599312,0.07918063011967608,0.16302633465564256
2014-02-01,3.533,3.949,3.592,2.735,2.437,3.755,5.862,8.556000000000001,10.476,10.443,18.111,16.213,13.532,6.782,0.13721650728933343,0.07618063519820129,0.030475086213594533,0.010467980295566498,0.023824111190855285,0.46590215932658263,0.5505543677122139,0.3201029883993408,0.1858839510598357,0.009048471221030308,0.0938507010460013,0.07584456447057566,0.19055944710467496,0.08169906915660755
2014-03-01,4.18,4.371,3.981,3.0980000000000003,2.547,3.3710000000000004,4.3580000000000005,6.671,9.06,9.42,18.229,15.143,11.795,6.086,0.2786214543809225,0.1296215535203761,0.06747705422632369,0.04803788903924234,-0.007138506517236989,0.16006366412870493,0.005721318884198709,-0.08103190478787058,-0.005786319959946022,-0.0821527674872267,0.12257473529445717,0.054215985020660495,0.07582008098673844,-0.031685157133055156
2014-04-01,4.272,4.448,4.296,3.245,2.6660000000000004,2.271,2.559,7.144,7.522,8.652999999999999,16.723,14.717,11.705,6.408,0.20712776165443214,0.07498036372424624,0.06311415402699452,0.01789285200820811,-0.05006235524674841,-0.28599874240201223,-0.46177777388286645,-0.10040767499331042,-0.19036300196435446,-0.1522501872689755,0.06125136341100638,0.06281989943760892,0.062356531571563,-0.07463198462052202
2014-05-01,4.391,4.607,4.129,3.695,3.071,3.112,5.392,8.621,7.838999999999999,9.379,13.723,13.318,11.701,7.706,0.11898150851839863,0.015657222117606086,-0.023934755629100003,0.08351813499990812,0.039555991227018535,0.017734869492345432,0.24606296369405,0.16550859750172536,-0.09825292975771101,-0.0003242009335210144,-0.034219250105931694,0.011624926018882202,0.04572612732712822,0.008856074470667531
2014-06-01,4.102,3.968,4.042,3.4760000000000004,2.945,2.529,2.324,5.859,7.746,9.178,13.594,13.383,12.435,7.237,0.058142596881936064,-0.07502233964023464,-0.022806027882988324,-0.021763602251406982,-0.04934195040922146,-0.1537324670254596,-0.3887930042572778,-0.06509048841136661,0.07512094127444488,0.11402648108999341,0.030020805248352697,0.03319694279317545,0.05569793540376633,-0.04315993885055559
2014-07-01,4.801,4.6560000000000015,4.495,3.784,3.216,2.617,2.943,5.9929999999999986,7.268,7.927,12.842,13.781,12.082,6.7860000000000005,0.2202760864408121,0.10468457543563682,0.12203577867147439,0.051740857179916395,0.02979371393195898,-0.11325542520669231,-0.17899298236913247,0.10043620012159718,0.29156333422844233,0.0971862523760604,0.0139470576779002,0.061908488315744595,0.0017688353324860138,-0.09212263197326619
2014-08-01,3.77,3.971,3.607,3.039,2.705,3.023,3.985,5.865,6.165,8.037,13.069,13.821,12.334,6.771,-0.05722920413310209,-0.052714657679560045,-0.05979147024568799,-0.0953524017024726,-0.05449123172346075,0.17522353739133323,0.36065121212341344,0.5149125362028132,0.3344401665315748,0.1894668891897853,0.09537591839646198,0.12415634669564778,0.0600199163364403,-0.061445140527395824
2014-09-01,4.025,4.401,4.218,3.298,2.813,2.5,2.354,2.82,3.58,6.3210000000000015,11.475,12.324000000000002,10.629,5.919,0.19606715805657687,0.169302390056257,0.18177167080836154,0.1101776776044258,0.14571324851028394,0.15541891470998967,-0.007251890900756412,-0.06700422912051536,-0.029553021597572376,0.004858999170583338,-0.016167030738606387,0.027966511992253525,-0.010769700783195895,-0.1159935064935066
2014-10-01,3.422,3.856,3.58,3.017,2.649,1.9,1.993,2.446,3.252,5.443,11.416,12.625,11.077,6.17,0.1065519068161023,0.0624956030298055,0.04239976210536735,0.12592504367158963,0.1798100977939505,-0.023723625232316442,-0.07523792599612984,-0.11874099285560968,-0.0916686971456417,-0.10132296321277,-0.017777151298916334,0.03926208232479447,0.04903019629810248,-0.015858794623010285
2014-11-01,2.764,3.707,3.484,2.69,2.424,2.273,2.826,3.775,5.122000000000001,7.605,12.069,12.628,10.56,5.05,-0.04093685618245581,0.060784547514009725,0.0439211965342456,0.04475317382614951,0.11263901771967905,0.04977340735680405,0.10247074122236687,0.1145967890754752,0.1271025209621742,0.03387334315169377,-0.018306601255687446,-0.018108834435133545,-0.004612855905692814,-0.09348950444840855
2014-12-01,2.499,3.237,3.072,2.464,2.507,2.232,2.053,2.568,3.634,6.049,14.339,14.695,11.76,6.091,-0.09373718898804818,-0.02953712997119274,-0.03444411798869862,-0.009447236180904465,0.18840878409711542,0.0849606898300788,-0.16599991168808229,-0.2678636727054115,-0.306669763545041,-0.2350363438424403,0.09202135056919378,0.06666982263460197,0.05201131822292245,0.05494497219429732
2015-01-01,3.224,3.742,3.372,2.544,2.1830000000000003,3.0,3.612,6.5120000000000005,7.505,10.181,16.187,16.822,13.130999999999998,6.343,0.1144894753849509,0.11573338864509906,0.05547805850611383,0.02766215290584316,0.04829213295473512,0.4511803985488196,0.2658814207567008,0.3612968020759016,0.12979392543091708,0.13454913684088127,0.07336052044727567,0.1345784471559735,0.11589265722509355,0.07271717910727629
