,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
2001-12-01,16.313,26.967,35.841,43.341,42.663000000000004,47.071999999999996,48.71,50.566,48.09,49.01,48.913000000000004,52.95399999999999,53.367,51.909,50.467,50.475,51.868,51.81100000000001,52.385,53.928999999999995,58.06100000000001,63.801,104.35,166.739,230.389,295.093,338.075,489.385,603.967,542.28,581.197,732.735,934.197,1212.953,1394.75,1743.158,1715.763,1735.3229999999999,2182.688,2372.73,2663.57,3056.1929999999998,3274.449,3635.6059999999998,3926.0290000000005,4006.961,4046.801,4097.782999999999,4097.984,4281.872,4471.984,4401.869000000001,4564.337,4745.486,4804.482,4722.817,4719.135,4489.3859999999995,4304.6359999999995,4487.7429999999995,4727.481,4860.432,4889.308,4919.735,5223.168,5189.99,4982.015,5284.1269999999995,-9999.0,-9999.0,-9999.0
2002-01-01,20.037,38.467,43.394,45.141000000000005,46.708999999999996,48.477,48.51,50.501999999999995,51.501000000000005,51.773,50.286,49.593999999999994,49.728,54.066,51.15,50.11600000000001,48.838,47.542,51.145,64.453,115.023,161.143,193.06400000000002,292.844,370.283,450.219,459.07099999999997,496.37800000000004,538.981,626.612,751.433,935.3430000000001,995.914,1143.9460000000001,1585.224,1849.266,1969.5479999999998,2299.305,2499.583,2878.732,3294.547,3455.472,3459.595,3685.62,4026.585,4301.463,4559.147,4758.207,4893.766,5169.167,5358.111999999999,5421.916,5273.709,5396.914000000001,5332.365,5098.79,4780.027,4757.827,4748.375,4760.474,4648.401,4623.915,4518.93,4499.794,4522.183,4579.305,4610.670999999999,4655.142,4495.183,-9999.0,-9999.0
2002-02-01,25.266,32.422,41.50899999999999,45.138000000000005,46.001999999999995,49.187,51.979,52.115,51.23,52.305,51.516999999999996,49.979,51.35,52.86,55.845,56.693999999999996,56.468,58.38399999999999,121.494,181.394,283.548,356.582,413.425,469.282,540.586,597.356,682.8480000000001,966.663,1081.042,1130.79,1207.484,1360.274,1477.737,1494.6329999999998,1759.1670000000001,2034.9029999999998,2132.349,2159.709,2373.564,2559.373,2968.261,3292.6440000000002,3431.2790000000005,3655.864,3956.1540000000005,4433.9220000000005,4785.867,5156.0779999999995,5393.6269999999995,5451.405,5592.54,5671.188,5672.158,5692.279,5693.453,5820.254,5928.855,5903.853,5834.655,5860.735,5725.085999999999,5719.655,5801.826999999999,5988.393,5862.15,5757.7609999999995,5808.335999999999,6332.170999999999,6220.109,6273.38,-9999.0
2002-03-01,39.075,43.691,46.363,48.93899999999999,50.833,62.335,78.245,58.492,50.528,50.233999999999995,54.413000000000004,53.138000000000005,49.332,47.102,45.265,46.613,45.916000000000004,46.775,45.766999999999996,63.757,158.433,246.65599999999998,271.204,325.847,500.652,724.6139999999999,736.814,658.66,899.3789999999999,715.679,941.5260000000001,924.5360000000001,980.8,1112.062,1202.347,1322.279,1648.364,1759.433,1846.326,2071.851,2544.386,3216.833,3698.316,3988.655,4358.181,4599.663,4820.235,5157.983,5307.371,5361.762,5356.276,5312.349,5367.639,5489.241999999999,5555.444,5481.004,5402.331,5285.630999999999,5478.793000000001,5714.585999999999,6207.9259999999995,6540.965999999999,6651.309,6463.231,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002-04-01,24.088,40.442,55.383,53.98,61.468999999999994,66.64399999999999,61.625,62.395,64.327,62.59,62.596000000000004,67.282,70.492,70.55199999999999,73.528,91.37700000000001,90.35,99.57,128.83700000000002,153.565,216.52599999999998,283.60200000000003,367.548,414.95300000000003,640.533,678.09,772.695,823.518,917.914,969.815,885.975,737.8560000000001,825.94,1007.4639999999999,1321.523,1710.608,1849.191,1971.195,2439.528,2672.9570000000003,2966.395,3279.7129999999997,3515.745,3612.565,3931.528,4151.643,4330.944,4538.306,4761.274,4844.839,5041.460999999999,5200.101,5175.284000000001,5296.48,5389.236,5494.717,5784.295999999999,6037.236,6180.003000000001,6364.549,6475.309,6663.170999999999,6681.229,6877.405,7166.522,7363.668000000001,7181.474,7134.839,7290.116,-9999.0,-9999.0
2002-05-01,36.436,46.906000000000006,51.784,58.369,59.027,58.626999999999995,59.952,61.79,66.904,70.194,72.315,71.693,70.812,77.658,77.23899999999999,73.675,80.92,109.505,168.93,198.505,277.019,334.30300000000005,404.216,468.88300000000004,555.519,598.837,616.802,612.138,599.221,725.22,786.325,918.023,916.284,988.485,1139.7839999999999,1387.3029999999999,1657.463,1749.7879999999998,2003.7939999999999,2208.069,2524.955,2744.1279999999997,2986.8940000000002,3194.389,3403.4120000000003,3538.055,3706.685,3831.527,4039.9770000000003,4344.904,4553.8240000000005,4872.144,5029.509,5205.138,5403.846,5615.34,5975.2480000000005,6133.807,6359.137,6610.099,6834.5,7073.951,7198.06,7310.052,7337.9169999999995,7254.477,7207.633000000001,7061.342,6924.108,-9999.0,-9999.0
2002-06-01,35.176,41.996,47.266999999999996,49.625,53.6,58.856,61.808,63.946999999999996,69.134,69.907,68.153,72.532,72.396,68.781,71.646,71.97800000000001,72.184,63.852,63.217,64.975,75.235,109.163,165.045,285.281,411.074,474.181,552.764,586.148,681.678,707.7439999999999,777.538,872.8919999999999,941.403,845.055,1003.47,1247.433,1604.267,1860.3729999999998,1921.579,2106.728,2365.6839999999997,2529.535,2773.435,3067.678,3325.3190000000004,3577.639,3672.737,3986.9590000000003,4081.196,4493.276,4706.919,4900.724,5124.657999999999,5317.749,5612.286,5961.321999999999,6185.409000000001,6622.047,6775.507,6908.414000000001,6916.69,6896.2609999999995,6966.922,6965.138000000001,7183.736,7057.170999999999,6971.637,6721.25,6572.313,6399.012,6235.588000000001
2002-07-01,32.701,34.796,37.605,44.331,46.638999999999996,49.934,55.302,63.348,64.684,63.762,65.033,70.043,72.377,74.798,95.988,87.90799999999999,91.611,91.09100000000001,95.755,93.963,116.42299999999999,215.644,332.57599999999996,387.168,424.741,502.61400000000003,534.112,488.07300000000004,491.25199999999995,546.3240000000001,690.178,806.437,854.102,933.324,992.9110000000001,1077.097,1214.149,1491.608,1769.953,1987.009,2237.357,2552.399,2736.678,2990.179,3113.1209999999996,3248.764,3547.6440000000002,3968.7870000000003,4228.6140000000005,4361.657999999999,4792.8820000000005,5134.259,5605.022,5820.871999999999,5936.58,6118.911,6342.571999999999,6676.876,6992.201,7159.154,7260.058000000001,7315.687,7492.871999999999,7384.909000000001,7436.444,7504.552,7536.741,7232.735,7135.95,6831.401999999999,-9999.0
2002-08-01,39.991,50.833999999999996,58.848,58.113,65.05199999999999,69.256,73.058,71.742,70.37899999999999,73.161,76.505,77.748,76.264,75.867,77.40100000000001,77.847,77.36,79.38,82.57700000000001,87.94200000000001,100.88600000000001,107.77799999999999,110.23299999999999,136.517,155.386,217.365,231.282,263.848,295.41200000000003,371.756,514.685,612.5,685.5930000000001,769.7360000000001,964.7280000000001,1114.307,1198.938,1347.336,1584.839,1840.451,2107.729,2273.214,2455.268,2724.783,2917.289,3293.679,3692.8459999999995,4010.414,4232.775,4526.549,4601.275,4834.81,5141.814,5372.576,5646.045,5974.21,6194.359,6387.363,6570.89,6664.536,6740.286,6858.008000000001,6984.481,7031.2519999999995,7100.488,7157.84,7113.460999999999,7039.56,6970.606,7027.732,7871.971
2002-09-01,35.080999999999996,49.67100000000001,56.673,56.706,57.562,53.65,58.187,60.632,60.168,57.646,57.17,59.077,62.33,62.703,63.84,62.198,61.602,60.651,66.47399999999999,67.301,70.406,77.806,104.09899999999999,128.488,152.859,214.263,260.442,274.05,309.832,381.685,472.901,608.33,721.4830000000001,883.3539999999999,1047.818,1223.253,1416.277,1584.549,1731.524,1909.71,2104.993,2331.109,2574.1620000000003,2666.815,2897.829,3135.6609999999996,3399.889,3600.6609999999996,3844.0,3984.0190000000002,4223.893,4442.542,4499.212,4745.607,5047.142,5236.583,5400.811,5504.253000000001,5698.451999999999,5882.245,5979.385,6129.687,6328.149,6462.246999999999,6524.295999999999,6529.137,6605.359,6541.460999999999,6406.536999999999,6497.794,-9999.0
2002-10-01,18.798,31.084,35.345,36.915,40.604,45.582,48.448,46.074,50.586999999999996,50.937,51.25899999999999,57.276,58.718999999999994,55.873999999999995,55.081,56.547,63.365,81.665,98.319,114.697,134.893,156.078,174.745,190.851,244.59599999999998,289.505,306.754,320.81,324.178,456.44199999999995,568.476,674.804,861.832,971.943,1163.056,1366.787,1528.355,1653.075,1871.445,2120.562,2303.362,2517.2329999999997,2824.833,3026.005,3310.9309999999996,3770.313,4091.724,4297.425,4509.332,4641.712,4694.843,4729.157999999999,4896.92,5239.82,5510.14,5510.019,5683.4169999999995,5678.39,5625.481,5550.62,5648.019,5857.725,5809.544,5799.802,5873.297,5887.079000000001,5910.892,5877.754,6248.24,5808.744000000001,-9999.0
2002-11-01,16.419,35.275,44.006,48.481,49.698,51.126000000000005,54.056999999999995,53.97,52.976000000000006,52.586000000000006,53.38399999999999,53.125,57.483999999999995,61.108000000000004,57.245,60.358000000000004,57.97,55.629,63.832,72.497,85.141,107.273,145.64700000000002,163.641,221.887,294.871,295.36400000000003,338.76300000000003,380.42400000000004,493.408,657.308,712.742,878.91,1152.175,1337.838,1546.42,1865.605,2005.7620000000002,2152.456,2475.6710000000003,2589.64,2896.586,3297.699,3695.268,4005.3459999999995,4229.913,4489.142,4830.26,5321.398,5782.927,6004.39,6521.57,6995.058000000001,7347.069,7531.986999999999,7675.464,7859.356,7931.866999999999,8032.025,7833.5509999999995,7163.593000000001,7013.975,6990.085999999999,6452.944,6362.392,6467.1669999999995,6496.552,6395.273,6282.856,-9999.0,-9999.0
2002-12-01,11.59,29.857,39.676,45.563,46.086000000000006,49.577,49.605,50.785,51.008,48.833999999999996,45.385,46.637,46.226000000000006,46.82,47.358000000000004,48.762,54.55,53.923,47.043,41.685,51.908,85.287,123.319,165.87,164.699,190.544,248.828,396.936,373.731,493.49,520.104,761.268,976.0210000000001,1269.463,1300.306,1529.4589999999998,1801.517,2048.4970000000003,2380.19,2712.822,2902.8720000000003,3150.9429999999998,3424.3540000000003,3717.728,3882.511,4154.735,4380.197,4531.639,4619.933,4742.952,4864.887,4731.247,4707.649,4645.869000000001,4856.518,4776.595,4564.419,4305.165,4206.885,4281.474,4394.58,4437.587,4407.939,4510.777,4568.705,4857.145,4996.141,5056.931,-9999.0,-9999.0,-9999.0
2003-01-01,21.789,34.321,37.4,38.223,40.858000000000004,43.668,45.021,44.896,45.501000000000005,44.656000000000006,45.166000000000004,45.832,48.403,60.128,65.706,76.79,91.889,125.914,154.389,181.579,234.611,293.522,354.685,390.05300000000005,463.875,522.819,546.068,622.759,750.79,1073.685,1290.244,1478.6,1585.568,1483.4229999999998,1788.1629999999998,2101.198,2185.077,2536.085,2750.845,2823.163,2932.4040000000005,3370.6279999999997,3749.46,3885.204,4246.276,4544.163,4850.682,4853.771,4854.417,4906.859,5042.315,5024.221,4928.883,4954.531,5133.0109999999995,5395.643,5634.056,5832.019,5867.353,6283.419,6071.880999999999,6050.028,6436.185,6314.478,6223.319,5618.611,4556.087,4677.552,-9999.0,-9999.0,-9999.0
2003-02-01,22.835,43.549,47.778,49.787,49.558,50.28,50.675,49.881,50.489,50.021,51.713,52.571000000000005,52.159,54.006,54.327,56.659,51.663000000000004,66.414,73.625,84.34299999999999,116.61200000000001,168.178,225.889,332.119,470.02099999999996,611.744,669.028,646.326,563.03,561.9680000000001,603.071,722.414,976.49,1502.1129999999998,1704.0410000000002,1877.719,2328.156,2660.13,2905.492,3284.857,3708.387,3887.098,4086.362,4337.88,4279.17,4440.605,4626.5779999999995,4693.263,4702.034000000001,4819.032,5027.9259999999995,5358.625,5563.196999999999,5723.624,5912.149,6125.267,6205.547,6072.0380000000005,5974.61,6103.65,6168.642,6299.647,6385.978,6241.541,6109.415,6068.545,6201.728,6218.349,6409.859,6655.834,-9999.0
2003-03-01,22.439,37.858000000000004,49.536,51.891999999999996,51.21,49.262,48.678000000000004,49.29600000000001,50.698,55.852,57.94,55.59,52.02,50.321999999999996,49.857,49.836999999999996,51.556000000000004,52.801,53.028999999999996,50.097,50.01,65.454,119.14399999999999,159.185,287.978,446.795,554.087,603.722,691.2080000000001,899.2510000000001,1090.743,1105.776,1139.5430000000001,1145.974,1490.535,1684.355,1784.332,2111.074,2353.923,2791.663,3215.272,3444.633,3532.933,3955.62,4115.428,4279.904,4510.156,4662.74,4836.005,4949.625,5142.729,5236.967000000001,5349.638000000001,5362.344,5523.439,5606.323,5656.634,5668.382,5704.818,5781.956,5920.268,5928.034000000001,6112.906999999999,6185.608,6367.9169999999995,6534.053000000001,6603.85,6603.062,-9999.0,-9999.0,-9999.0
2003-04-01,46.231,49.486999999999995,52.485,53.906000000000006,55.093,57.195,59.552,63.215,72.64,71.18,70.15899999999999,71.314,76.774,76.705,88.00299999999999,107.82600000000001,133.44299999999998,152.938,185.407,206.25400000000002,247.79,345.37800000000004,420.903,486.267,556.552,557.543,577.691,659.081,826.1239999999999,834.9019999999999,803.08,977.091,1065.67,1230.857,1395.345,1710.295,2007.175,2142.805,2443.014,2697.66,3088.4390000000003,3548.925,3785.164,3984.92,4037.6279999999997,4221.148,4354.944,4508.786,4666.523,4929.497,5078.6990000000005,5084.329000000001,5418.204000000001,5612.102,5711.799,5927.726,6173.3859999999995,6493.604,6525.8730000000005,6836.221,7085.205,7282.847,7505.8330000000005,7660.145,7680.838000000001,7420.994000000001,7325.548000000001,5876.705,-9999.0,-9999.0,-9999.0
2003-05-01,26.73,35.948,41.495,45.668,45.623000000000005,51.068000000000005,54.534,66.96300000000001,57.193999999999996,60.385,69.915,67.083,64.649,75.016,74.16199999999999,69.09,74.6,80.00399999999999,75.328,68.542,62.028,56.336999999999996,102.85,249.137,364.369,413.093,495.47900000000004,432.69699999999995,436.415,407.069,558.0319999999999,752.6610000000001,1018.064,1094.708,1228.425,1336.352,1735.606,2014.828,2270.724,2429.871,2641.792,2750.59,3204.094,3456.777,3738.2709999999997,3934.23,4020.6059999999998,4230.572,4238.062,4368.954000000001,4596.170999999999,4908.272,5067.405,5363.396,5641.819,5629.32,5760.284000000001,6083.857,6453.621999999999,6799.905,7136.825,7412.731,7638.423000000001,7834.076,8026.361999999999,8208.488000000001,8385.39,8804.525,-9999.0,-9999.0,-9999.0
2003-06-01,43.224,50.648,55.808,58.928000000000004,61.942,68.861,73.825,73.84,65.329,63.45,63.998999999999995,63.556999999999995,65.61399999999999,65.834,65.17399999999999,65.372,59.635,53.485,56.891000000000005,58.093999999999994,64.538,78.818,103.16,129.845,203.06400000000002,300.347,420.153,400.931,396.31800000000004,434.546,473.705,535.985,720.388,892.01,1052.532,1249.279,1308.823,1557.953,1862.14,2174.5170000000003,2465.011,2715.673,2874.256,3098.264,3212.509,3551.5570000000002,3756.597,4065.9320000000002,4409.763,4783.315,5016.567,5343.959,5609.67,5874.3330000000005,6188.217,6487.191999999999,6723.1140000000005,7088.209,7357.35,7576.685,7757.069,7930.581,7998.355,7933.096,7907.17,7847.556,7807.27,7719.255,-9999.0,-9999.0,-9999.0
2003-07-01,33.804,39.287,45.045,52.458999999999996,51.985,56.27,57.146,60.493,69.523,72.832,72.542,75.204,74.811,76.687,86.664,93.70700000000001,105.07700000000001,117.76100000000001,114.022,159.858,200.717,297.439,343.574,319.377,292.98900000000003,313.27099999999996,336.587,349.333,398.81699999999995,484.30400000000003,513.379,590.187,680.304,744.086,870.701,1020.878,1208.81,1381.526,1541.05,1809.989,2115.645,2387.027,2650.796,2922.441,3190.867,3478.792,3647.506,3840.288,4134.963,4389.415,4751.126,5077.581,5320.286999999999,5669.329000000001,6086.892,6447.621999999999,6710.988,7001.089,7051.059,7191.624,7285.389,7346.6759999999995,7382.821,7438.874,7433.9890000000005,7399.694,7289.166,7269.709,7384.076,-9999.0,-9999.0
2003-08-01,57.93,60.95,55.45,52.763000000000005,56.716,61.622,65.372,66.939,62.123999999999995,71.345,73.851,71.81,74.584,76.725,82.62299999999999,84.95299999999999,87.23,81.203,83.523,80.211,82.402,103.648,132.767,155.597,183.979,221.322,199.053,268.656,281.39599999999996,289.337,358.014,476.91900000000004,595.029,757.977,897.4830000000001,1115.6760000000002,1316.4360000000001,1449.191,1707.358,1913.3629999999998,2138.959,2425.27,2673.027,2848.43,2839.7940000000003,2948.178,3112.185,3514.2929999999997,3876.397,4537.065,4991.01,5244.085,5439.920999999999,5701.818,6031.065,6296.065,6515.9580000000005,6726.295999999999,6887.91,7051.264,7206.956999999999,7274.36,7397.696,7454.8769999999995,7559.181,7584.525,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2003-09-01,29.365,36.732,41.50899999999999,46.653,50.262,51.214,54.372,52.006,51.952,55.24100000000001,63.472,62.545,61.971000000000004,61.236000000000004,67.869,62.284,61.621,61.79,69.98100000000001,90.461,101.321,127.17399999999999,148.74200000000002,156.458,163.599,178.139,225.292,286.256,356.04400000000004,394.655,477.725,551.73,620.9540000000001,806.697,985.687,1188.633,1438.9070000000002,1648.9289999999999,1827.8239999999998,1993.2179999999998,2231.64,2455.68,2811.364,3024.8709999999996,3101.887,3277.685,3734.4759999999997,4228.146,4533.138,4944.7390000000005,5219.822,5417.789000000001,5439.941999999999,5678.72,6297.005,6455.401999999999,6616.071999999999,6926.934,7062.741,7246.274,7397.525,7400.13,7321.653,7286.475,7306.786,7363.808000000001,7366.424,7525.145,7589.517,7592.151,7605.575
2003-10-01,17.398,32.235,43.18899999999999,46.706,48.342,49.273,50.79,53.596000000000004,54.547,53.254,52.773,56.48,59.626999999999995,60.731,61.861000000000004,62.185,57.528,55.677,72.78699999999999,97.225,123.961,144.78,183.917,194.838,229.99200000000002,234.262,204.498,268.58,326.967,384.056,490.094,661.998,787.242,951.697,1084.01,1202.711,1425.875,1749.832,1948.24,2123.606,2336.84,2567.754,2728.272,2902.57,3236.0040000000004,3506.52,3845.0640000000003,4094.3379999999997,4261.348,4389.967000000001,4481.075,4648.228,4693.996,4854.115,4891.015,4919.359,5216.266,5279.137,5404.183000000001,5479.8730000000005,5555.8369999999995,5825.1990000000005,6076.991,6270.507,6357.427,6599.13,6782.415,6883.448,6894.595,7062.6990000000005,-9999.0
2003-11-01,15.198,37.429,43.266999999999996,49.559,49.016999999999996,49.003,49.284,50.36,51.272,51.823,50.651,48.873999999999995,47.315,47.538999999999994,49.045,49.285,49.688,53.556000000000004,63.248000000000005,86.096,105.89,116.89299999999999,172.28599999999997,238.054,220.655,256.317,285.07099999999997,309.975,311.559,385.542,428.55699999999996,552.837,893.552,1010.552,1260.601,1467.195,1474.496,1657.912,1890.861,2100.8720000000003,2300.0820000000003,2578.968,2839.613,3084.4790000000003,3407.1479999999997,3828.88,4206.917,4561.46,4946.84,5192.798,5555.116,5763.7119999999995,5999.630999999999,6018.722,6095.661999999999,6125.43,6237.686,6129.3240000000005,6144.9619999999995,6080.3769999999995,6434.637,6423.329000000001,6658.563,6199.901999999999,6267.378000000001,6127.066,6123.406,5988.078,5731.2480000000005,5199.168,-9999.0
2003-12-01,7.757999999999999,31.541999999999998,40.152,42.835,46.882,49.027,49.236999999999995,51.477,52.242,52.621,54.156000000000006,57.838,53.166000000000004,53.242,50.324,49.449,51.156000000000006,53.49100000000001,64.74600000000001,83.568,100.26299999999999,131.63,169.113,215.209,272.382,298.118,321.143,339.392,438.17900000000003,579.481,678.431,706.8430000000001,933.429,1191.278,1618.332,1796.872,1997.611,2094.065,2282.4339999999997,2437.2070000000003,2555.381,2841.3390000000004,3121.07,3341.1659999999997,3720.772,3928.56,4089.3959999999997,4217.182,4299.349,4506.259,4632.9529999999995,4485.590999999999,4647.873,4788.901,5017.833,5049.935,5001.975,5010.287,4869.218,4721.543,4562.2970000000005,4331.3820000000005,4222.773,4096.398,3883.8920000000003,3799.84,3904.03,3832.5879999999997,-9999.0,-9999.0,-9999.0
