,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
1990-04-01,32.504,37.846,41.667,45.818000000000005,50.562,54.982,56.099,56.25,56.453,57.086000000000006,58.827,62.053999999999995,63.803000000000004,64.78,72.75,86.633,97.12799999999999,127.37700000000001,158.881,204.075,257.589,299.26099999999997,346.504,366.92,398.50800000000004,406.296,493.365,560.901,617.472,694.072,778.3969999999999,914.508,1084.695,1274.9560000000001,1429.568,1582.9070000000002,1778.914,1985.933,2273.306,2506.17,2799.8340000000003,3078.092,3300.3909999999996,3553.86,3777.873,4045.125,4290.161,4531.585,4794.655,5087.295999999999,5294.12,5468.281,5659.771,5896.044,6087.96,6220.154,6377.201999999999,6568.465999999999,6706.718000000001,6885.196999999999,7132.161999999999,7213.757,7367.843000000001,7544.158,7683.9169999999995,7756.693,7823.424,7857.9490000000005,7674.996,7708.01,7840.418000000001
1990-05-01,43.92100000000001,50.41,58.885,63.13,63.998000000000005,65.11,66.91,65.161,65.983,68.358,68.961,67.858,68.40899999999999,68.303,73.818,77.581,82.72,87.81700000000001,90.87100000000001,104.553,115.48700000000001,129.493,179.546,268.815,352.45,416.48900000000003,468.93199999999996,501.15,467.413,501.67,546.0369999999999,591.665,771.01,1007.9019999999999,1171.535,1331.9189999999999,1588.275,1714.274,1989.8239999999998,2243.12,2484.231,2723.5359999999996,2929.518,3094.7129999999997,3274.27,3484.698,3730.308,3910.2940000000003,4126.22,4440.295,4653.554,4812.834,5093.645,5533.090999999999,5868.769,6208.444,6419.238,6826.445,7090.477,7361.59,7469.797,7597.465999999999,7659.859,7593.026,7744.375,7602.316,7220.888000000001,6927.776999999999,7328.549,7147.694,-9999.0
1990-06-01,37.378,42.591,46.806999999999995,53.379,54.211999999999996,54.772,55.901,58.663999999999994,60.85,60.586000000000006,59.545,62.048,66.316,70.575,74.517,78.94800000000001,82.795,104.446,113.303,130.30200000000002,156.654,194.82299999999998,236.102,300.08,341.795,347.032,368.345,434.814,483.56,484.027,530.9119999999999,638.411,735.9760000000001,804.4989999999999,979.252,1223.672,1386.747,1505.0079999999998,1735.5439999999999,1938.3870000000002,2173.847,2374.185,2587.623,2868.225,3127.952,3330.643,3572.9809999999998,3881.2740000000003,4216.86,4442.379,4913.865,5246.755999999999,5724.674,6114.505999999999,6324.991999999999,6627.443,7011.920999999999,7138.130999999999,7271.111,7327.07,7407.363,7409.4580000000005,7647.584,7864.857,7816.404,7430.561,7241.878000000001,7172.8769999999995,-9999.0,-9999.0,-9999.0
1990-07-01,50.222,51.721000000000004,53.263000000000005,57.622,60.343,59.611000000000004,62.363,64.39399999999999,68.782,71.639,74.875,80.622,83.777,86.238,91.93299999999999,91.736,93.11,95.37299999999999,99.445,107.65799999999999,119.12700000000001,148.72299999999998,186.11700000000002,240.12599999999998,272.67,299.166,289.63599999999997,336.914,354.87,372.825,450.57599999999996,521.365,612.461,758.953,878.1410000000001,1010.9730000000001,1152.4769999999999,1356.755,1552.604,1717.511,1923.764,2183.479,2423.515,2664.1240000000003,2880.0290000000005,3084.635,3378.61,3628.7690000000002,3972.638,4217.775,4532.460999999999,5015.137,5383.404,5800.401,6057.95,6294.133000000001,6472.266,6582.734,6690.3730000000005,6771.698,6863.468000000001,6913.996999999999,6821.177,6773.366999999999,6726.205,6623.6140000000005,6618.861,6723.767,6809.209,-9999.0,-9999.0
1990-08-01,47.802,53.111000000000004,56.501000000000005,57.733999999999995,54.282,52.043,53.997,54.36,58.093999999999994,60.763000000000005,61.986000000000004,62.672,63.934,65.847,70.009,74.464,77.152,80.656,81.88600000000001,92.86399999999999,99.846,101.89,117.228,134.231,170.18,203.354,227.34599999999998,252.872,285.716,348.32199999999995,394.426,485.653,602.549,705.35,830.503,960.127,1113.08,1281.5610000000001,1484.351,1687.493,1893.965,2083.376,2371.659,2602.153,2799.422,3050.75,3344.362,3720.04,4052.2540000000004,4352.959,4662.026,5008.859,5279.307,5543.975,5789.28,6006.495,6321.658,6529.441,6648.045,6728.828,6837.101,6913.343000000001,6867.911,6827.3859999999995,6753.25,6656.585,6441.982,6414.389,6545.4890000000005,6267.398,6271.974
1990-09-01,27.699,34.029,41.245,44.825,46.879,49.685,52.413999999999994,58.768,58.576,56.824,59.45,62.246,62.949,64.278,65.319,68.36,78.054,86.8,101.86200000000001,104.191,113.382,129.684,147.93200000000002,165.05599999999998,189.35,196.90200000000002,238.735,258.29900000000004,313.431,390.54900000000004,449.18300000000005,528.619,612.359,704.618,854.8969999999999,1030.255,1206.2069999999999,1440.747,1646.036,1861.352,2050.125,2222.9339999999997,2452.911,2641.486,2826.5229999999997,3086.285,3430.798,3837.865,4155.02,4503.89,4842.675,5092.259,5180.839,5191.317,5202.343,5298.406999999999,5438.363,5653.165,5844.116,6135.49,6195.74,6327.512,6491.519,6615.536,6488.56,6394.717,6451.479,6552.794,6475.757,-9999.0,-9999.0
1990-10-01,25.343000000000004,36.179,42.753,45.175,48.298,50.644,51.343,51.653,52.68,54.55,55.28,56.318000000000005,58.538000000000004,59.44,65.3,73.545,79.71300000000001,81.337,86.89299999999999,96.18299999999999,105.665,115.64,126.699,134.957,147.58,179.81599999999997,196.53900000000002,211.43599999999998,233.78099999999998,286.214,361.04699999999997,478.577,615.313,762.2280000000001,912.824,1079.066,1242.411,1455.776,1654.701,1857.381,2048.165,2295.4970000000003,2564.626,2800.691,3032.841,3345.658,3726.327,4038.1059999999998,4312.275,4565.909000000001,4796.9259999999995,4951.072,5099.992,5278.285,5445.456,5482.1,5332.281999999999,5327.132,5389.977,5526.794,5528.744000000001,5444.630999999999,5614.119000000001,5473.960999999999,5983.092,5718.611,5734.5,5900.404,-9999.0,-9999.0,-9999.0
1990-11-01,16.935,28.925,38.792,39.857,43.141000000000005,45.211999999999996,47.025,49.497,50.474,51.585,53.238,53.489,54.711999999999996,56.806999999999995,62.907,64.779,74.902,86.40299999999999,95.818,109.167,124.45200000000001,135.827,154.412,175.033,210.46599999999998,244.487,286.54200000000003,337.61800000000005,404.434,499.85,572.685,706.612,821.498,905.189,1044.137,1202.911,1339.602,1559.295,1855.828,2036.275,2302.118,2564.765,2859.66,3237.171,3545.085,3867.403,4195.988,4505.268,4801.891,5044.073,5262.16,5488.302,5576.476,5509.669,5509.161999999999,5468.281999999999,5630.126,5584.794,5515.526,5438.971,5411.525,5284.3240000000005,5450.321999999999,5334.854,5300.584,5464.719,5069.0,4945.02,6037.696,-9999.0,-9999.0
1990-12-01,10.755,20.956,30.224,36.896,41.713,44.849,45.809,45.568000000000005,47.06100000000001,48.174,47.956,51.417,51.318999999999996,51.945,53.787,53.461000000000006,56.91,55.986000000000004,57.063,59.881,66.997,85.213,107.81700000000001,154.016,185.63,231.75400000000002,260.95,317.96299999999997,360.2,423.30300000000005,541.187,721.68,790.868,953.3710000000001,1149.777,1382.136,1598.432,1809.365,2114.674,2381.244,2656.992,3003.3109999999997,3318.377,3613.46,3888.5370000000003,4128.108,4420.079000000001,4704.4490000000005,4941.684,5186.168,5364.468000000001,5479.346,5695.29,5799.764,5755.934,5722.807,5647.6230000000005,5787.927,5519.986999999999,5710.946,5609.093000000001,5506.5509999999995,5699.95,5344.779,5225.643,5103.833,5077.351,-9999.0,-9999.0,-9999.0,-9999.0
1991-01-01,18.723,31.951,41.58,44.86,45.858000000000004,47.097,48.68899999999999,50.23,50.653,52.407,53.778,52.641999999999996,53.466,55.758,57.95399999999999,58.82,59.245,62.918,67.748,88.787,121.709,150.39600000000002,177.282,217.50099999999998,262.47900000000004,306.427,369.339,424.421,475.718,579.861,692.75,758.16,884.826,1009.1669999999999,1167.869,1409.995,1644.131,1967.973,2337.239,2698.958,3071.454,3585.938,4098.153,4493.476,4797.358,5150.5509999999995,5409.728,5713.101,5811.691,5965.552,6329.903,6554.642,6543.683000000001,6483.735,6601.344,6473.575,6399.198,6379.694,6279.276,6146.52,6014.41,6051.668000000001,5746.066999999999,5788.959,5774.392,5785.598000000001,5723.243,5595.368,5618.972,-9999.0,-9999.0
1991-02-01,19.524,32.634,45.43,50.085,51.294,52.672,54.113,55.512,56.11600000000001,58.788000000000004,62.108999999999995,64.57,65.598,70.96,76.995,80.615,83.51700000000001,93.90100000000001,119.785,144.673,164.73,207.25799999999998,299.98,386.255,438.25800000000004,502.897,559.752,669.201,788.068,945.42,970.73,1079.473,1255.038,1431.829,1747.0020000000002,1846.547,2230.192,2688.758,2962.1929999999998,3204.725,3540.316,3871.695,4166.43,4417.241,4597.166,4875.664000000001,5093.843,5219.661,5200.76,5335.943,5498.545999999999,5572.465999999999,5609.915,5724.8640000000005,5688.728,5784.191,5915.465,5991.058000000001,6248.703,6467.641,6312.028,6426.04,6677.9980000000005,6365.767,6617.432,6590.43,5410.17,5512.084,5688.169,5670.845,5746.306
1991-03-01,24.76,36.783,47.703,50.979,54.424,55.015,57.716,56.666000000000004,56.92,58.46,63.103,64.51,63.891000000000005,62.647,67.822,66.033,66.928,73.957,84.291,100.12899999999999,137.045,178.702,226.355,321.97700000000003,429.05400000000003,565.159,659.225,827.0939999999999,1009.668,1031.407,1095.609,1141.493,1334.9489999999998,1346.629,1317.8020000000001,1533.19,1902.1660000000002,2061.47,2318.8720000000003,2637.6240000000003,2910.4509999999996,3387.718,3675.2729999999997,3970.8590000000004,4161.935,4338.753,4561.642,4666.017,4842.205,4950.353,5191.185,5292.75,5289.435,5395.443,5416.666,5520.128000000001,5543.7519999999995,5537.161999999999,5574.55,5609.486,5772.115,5574.87,5362.659000000001,6142.5,5508.98,6429.637,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1991-04-01,30.964000000000002,36.943000000000005,45.29600000000001,48.818999999999996,50.727,53.56,56.193999999999996,57.842,61.783,65.764,63.771,66.176,68.405,69.072,70.089,70.426,78.024,101.90899999999999,145.305,180.396,228.517,306.654,374.472,457.75800000000004,552.0840000000001,652.694,700.273,780.5219999999999,807.429,863.7539999999999,1065.0819999999999,1149.888,1270.37,1456.997,1564.546,1655.315,1865.4270000000001,2149.5,2414.1839999999997,2759.163,3119.402,3457.5009999999997,3662.337,3871.405,4099.255,4272.7609999999995,4474.064,4608.179,4738.832,4902.345,5078.4890000000005,5130.106,5259.599,5326.544,5649.07,5783.721,5996.121,6046.999,6185.681,6129.534000000001,6286.169,6384.701,6431.786999999999,6631.521,6631.456999999999,6421.363,6364.465999999999,6173.798000000001,-9999.0,-9999.0,-9999.0
1991-05-01,29.674,38.564,49.422,54.905,57.062,60.87,63.088,68.001,69.054,69.822,69.297,70.73100000000001,69.714,70.083,74.763,85.235,97.76299999999999,106.87100000000001,115.73100000000001,127.809,185.423,251.329,304.478,347.37199999999996,448.542,557.03,629.341,673.7360000000001,757.475,768.59,799.9860000000001,870.2710000000001,978.3489999999999,1140.362,1288.67,1620.734,1854.871,1918.6860000000001,2119.136,2323.967,2554.008,2820.8,3142.195,3396.111,3670.789,3850.198,4052.705,4279.393,4514.968,4722.579000000001,4926.482,5061.069,5399.159000000001,5695.985,6045.359,6297.874,6502.557,6726.309,6687.595,6832.081,6731.335999999999,6590.977,6207.736999999999,6167.528,6217.186,6168.276,5753.401,6233.3240000000005,6980.119000000001,-9999.0,-9999.0
1991-06-01,29.339000000000002,36.376999999999995,42.056999999999995,44.94,48.339,51.504,52.541000000000004,58.104,64.98100000000001,66.781,69.661,69.15100000000001,75.968,75.506,76.972,82.59700000000001,103.149,121.28200000000001,159.063,203.94,260.815,323.95099999999996,380.582,425.728,440.95099999999996,533.602,573.872,552.4580000000001,589.278,644.595,714.8739999999999,824.4889999999999,964.488,1143.425,1265.55,1392.582,1513.374,1713.7620000000002,2035.23,2297.485,2544.424,2763.667,3050.577,3320.8709999999996,3584.6420000000003,3791.888,4029.7690000000002,4247.071,4431.2029999999995,4600.420999999999,4924.143,5117.920999999999,5453.781,5760.553000000001,6067.389,6195.109,6360.409000000001,6374.151,6380.981,6643.302,6701.328,6578.472,6566.7480000000005,6421.33,6149.397,6082.638000000001,5976.361,5724.772,5169.112,3926.991,6218.41
1991-07-01,39.508,44.196000000000005,52.025,63.351000000000006,63.163999999999994,66.85600000000001,70.393,76.077,85.917,86.792,82.89200000000001,76.078,80.839,90.915,76.858,78.527,87.286,86.395,95.523,114.402,119.57700000000001,147.399,204.139,292.538,336.98699999999997,381.968,409.694,411.76099999999997,402.83099999999996,433.846,495.785,596.811,674.835,719.745,834.992,957.716,1136.861,1380.4979999999998,1622.918,1893.769,2172.996,2387.229,2596.61,2732.7929999999997,2992.17,3255.9559999999997,3509.873,3887.531,4271.326,4737.825,5055.125,5228.785,5562.119000000001,5817.494000000001,5958.725,6144.63,6392.871,6534.4580000000005,6625.812,6748.695,6722.969,6850.2480000000005,6669.936,6711.241,6639.996,6551.264,7059.7080000000005,6891.130999999999,7059.988,-9999.0,-9999.0
1991-08-01,42.708,46.463,53.775,57.861000000000004,60.583,63.052,62.83,64.812,67.807,66.843,68.661,70.524,71.78,75.729,80.258,84.82600000000001,85.516,83.33200000000001,83.06,87.73700000000001,91.666,106.10600000000001,120.444,138.155,157.993,199.34400000000002,225.908,266.024,327.806,346.88300000000004,383.01,481.595,618.48,757.279,913.835,1077.433,1249.4,1470.5970000000002,1699.213,1925.464,2196.101,2402.37,2614.683,2790.301,2995.474,3125.699,3142.4509999999996,3206.808,3782.962,4238.383,4665.201,5023.407999999999,5441.383000000001,5790.6230000000005,6042.709,6154.097,6178.585999999999,6284.603,6338.805,6306.298000000001,6294.015,6364.436,6455.095,6221.409000000001,6115.666,6235.477,6654.463000000001,6752.508000000001,7096.816999999999,7847.459,-9999.0
1991-09-01,29.391,40.299,50.855,56.228,56.021,54.387,52.141000000000005,51.382,54.356,56.497,56.158,57.988,61.126999999999995,62.111000000000004,65.024,70.127,77.583,81.495,85.509,88.273,90.339,99.516,107.85799999999999,123.088,136.14600000000002,158.373,204.00400000000002,234.62099999999998,252.16,307.235,384.848,478.45300000000003,545.614,664.258,823.8889999999999,941.207,1126.688,1330.055,1551.624,1755.755,2025.911,2281.299,2455.656,2616.1679999999997,2774.428,3058.6220000000003,3385.216,3545.2509999999997,3638.408,4027.875,4395.854,4642.698,4735.742,4965.624,5200.604,5412.806,5624.931,5850.028,6000.557,5925.746,6117.941,6334.111999999999,6429.233,6517.408,6580.861999999999,6264.2919999999995,5849.632,5920.729,6136.1269999999995,-9999.0,-9999.0
1991-10-01,18.457,29.4,37.916,44.57,50.881,52.217,54.644,55.736999999999995,56.731,56.108000000000004,57.207,55.483000000000004,55.925,57.05,57.82,58.74100000000001,58.724,64.71,69.465,89.30799999999999,101.54,106.10600000000001,128.765,142.715,170.303,188.245,189.769,205.43,237.442,305.29900000000004,418.041,526.211,642.847,798.487,1005.257,1263.866,1544.6,1719.015,1953.6660000000002,2147.291,2395.7329999999997,2585.718,2804.8590000000004,3051.991,3300.03,3646.972,3922.277,4180.43,4461.134,4694.491,4871.202,5301.854,5591.722,5748.815,5884.460999999999,5885.638000000001,5847.227,5987.285,6086.866999999999,5906.621999999999,5973.843000000001,6127.99,6543.371,6709.485,6640.4980000000005,6853.95,6686.312,-9999.0,-9999.0,-9999.0,-9999.0
1991-11-01,26.581,40.306,45.873000000000005,47.894,50.63,52.854,53.397,54.086000000000006,54.808,55.497,56.931000000000004,56.769,58.725,59.133,60.295,60.321000000000005,66.69800000000001,83.713,86.898,100.454,118.329,147.108,180.90900000000002,209.622,243.507,300.35,419.129,494.668,530.75,601.122,742.564,850.4810000000001,940.095,997.197,1131.997,1285.905,1439.195,1658.519,1835.7479999999998,2032.201,2298.391,2519.299,2743.131,3101.3379999999997,3491.868,3757.867,4041.5759999999996,4184.375,4357.81,4535.75,4714.867,4863.965,4886.371,4969.767,5065.595,5154.857,5203.420999999999,5292.089,5428.696999999999,5437.956,5779.714,5600.669,5494.405,5631.318,5476.866999999999,5329.459,5749.597,-9999.0,-9999.0,-9999.0,-9999.0
1991-12-01,14.65,27.557,40.926,45.778,45.077,45.637,45.856,45.431999999999995,45.978,48.281000000000006,50.775,52.06,51.328,50.053000000000004,51.707,58.632,67.702,76.233,85.68,95.544,93.855,127.025,144.722,202.46599999999998,231.69,264.837,321.774,336.059,351.60900000000004,421.49800000000005,437.05400000000003,477.91,540.295,675.6410000000001,853.7589999999999,1051.06,1160.181,1353.398,1494.503,1702.8020000000001,1976.622,2165.492,2421.14,2878.278,3208.672,3604.809,3899.574,4159.017,4378.71,4522.106,4626.736,4798.065,4872.358,4982.236,5032.215,5175.748,5187.606,5179.468,5214.728,5205.715999999999,5008.154,4991.188,5014.476,4580.723,4774.72,-9999.0,4131.909000000001,-9999.0,-9999.0,-9999.0,-9999.0
1992-01-01,12.492,22.906,33.275,39.841,42.028999999999996,43.541000000000004,44.636,45.663999999999994,46.518,45.801,44.36600000000001,45.151,46.53,48.133,50.768,50.508,53.773,58.409,69.633,84.355,93.51899999999999,117.074,145.48,194.005,221.58,237.12599999999998,247.739,282.39599999999996,290.594,316.83,373.29900000000004,459.005,539.771,630.482,847.547,1045.09,1355.5870000000002,1527.004,1716.112,2005.139,2417.005,2691.566,2990.066,3395.7470000000003,3786.603,4113.840999999999,4240.083,4476.005999999999,4600.738,4878.7,5080.643,5204.406,5094.888,5062.897,5053.442,5019.017,5080.433,5532.36,5763.7390000000005,5874.494000000001,6106.441999999999,6076.1630000000005,6048.643,5907.77,5787.472,5658.566,5489.555,5544.084,5530.221,5677.351,-9999.0
1992-02-01,20.351,30.359,39.068000000000005,41.608000000000004,43.781000000000006,45.504,46.132,46.138000000000005,48.885,56.027,57.173,57.493,56.795,54.036,57.7,57.81,57.865,58.168,68.044,76.195,90.539,115.09100000000001,143.41299999999998,187.99900000000002,264.875,345.708,417.569,517.688,569.857,635.498,750.471,793.615,867.908,1088.453,1341.6429999999998,1577.8310000000001,1824.704,2070.2870000000003,2410.709,2630.4309999999996,2930.397,3302.1220000000003,3577.282,3869.085,4136.729,4546.432,4770.897,4938.139,5152.195,5496.653,5729.793000000001,5839.765,6031.733,6347.8240000000005,6295.041,6337.149,6192.004,6266.485,6289.298000000001,6279.5,6232.361999999999,6390.734,6262.236999999999,6040.569,5916.975,5550.319,5413.151999999999,5153.191,4771.015,5115.043,-9999.0
1992-03-01,27.708000000000002,32.604,41.378,46.032,48.457,51.051,54.083,55.437,54.33,55.468,56.82,60.093,66.217,76.435,86.306,90.14399999999999,98.661,104.316,124.13600000000001,163.52,222.30900000000003,266.992,293.536,321.128,360.455,423.81699999999995,444.491,499.28,576.964,609.217,701.383,849.545,1042.688,1214.503,1378.274,1657.99,1898.263,2091.77,2435.139,2697.386,2929.506,3186.7929999999997,3479.526,3735.402,4062.078,4409.487,4635.865,4870.8820000000005,5085.539000000001,5310.38,5495.678000000001,5638.741,5776.308000000001,5809.436,5853.5380000000005,5923.205,5894.736999999999,5839.2,5865.768,6029.358,6045.738,5958.6230000000005,5887.356,5962.96,5935.328,5865.29,5868.168000000001,5878.366,5965.603,5409.265,-9999.0
1992-04-01,33.965,37.971,44.913000000000004,50.43,53.843,55.571000000000005,57.06100000000001,59.917,59.821000000000005,63.43,68.158,72.53399999999999,77.623,79.854,81.792,90.145,110.60799999999999,135.734,179.31599999999997,233.81,277.572,326.019,359.463,392.12699999999995,437.63699999999994,437.2,461.265,530.964,563.867,640.6669999999999,735.3960000000001,933.7660000000001,1063.978,1229.3139999999999,1448.5,1678.379,1942.8129999999999,2192.488,2376.989,2572.4770000000003,2799.845,3156.0890000000004,3474.2459999999996,3731.7259999999997,4033.0240000000003,4317.513,4541.755,4790.411,5049.023,5284.026,5499.763000000001,5621.387,5812.693,5892.607,6032.555,6194.985,6335.874,6505.831999999999,6483.353,6476.991,6566.111,6478.974,6416.35,6224.323,6053.173000000001,6213.569,5982.8330000000005,5856.451999999999,6127.465999999999,5885.635,-9999.0
1992-05-01,42.233000000000004,49.698,58.568999999999996,61.148,61.18600000000001,60.99,61.239,62.115,64.45,63.25,65.262,68.671,71.688,74.77600000000001,76.782,79.84100000000001,86.959,94.102,106.696,114.516,126.887,151.129,174.192,233.75400000000002,281.619,346.31300000000005,402.42199999999997,455.043,520.68,561.922,645.28,695.794,752.9069999999999,905.2810000000001,1082.349,1220.901,1415.471,1622.1960000000001,1870.872,2243.053,2524.769,2785.687,3047.7309999999998,3305.093,3560.5490000000004,3795.329,4014.6009999999997,4268.965999999999,4497.7029999999995,4572.4929999999995,4771.635,5008.6179999999995,5241.267,5513.149,5962.909000000001,6188.675,6405.065,6656.126,6781.821999999999,6954.434,7032.7480000000005,7218.041,7301.053000000001,7260.107,7233.88,7528.365,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1992-06-01,47.816,50.075,56.906000000000006,60.945,61.17100000000001,65.961,66.348,70.204,72.863,80.314,78.77,78.339,78.211,75.26,71.845,74.218,80.048,85.56299999999999,91.98200000000001,111.135,130.101,155.969,199.583,275.057,330.282,381.579,416.202,451.281,472.30199999999996,487.88599999999997,516.896,582.383,755.6260000000001,900.477,994.3839999999999,1098.8319999999999,1256.637,1409.533,1591.0279999999998,1834.0,2057.044,2285.415,2631.198,2986.962,3293.355,3578.696,3803.415,4000.265,4271.157,4666.9529999999995,5131.997,5506.232,5726.213000000001,6114.093000000001,6375.42,6594.576,6721.022,6787.534000000001,6835.225,6922.7609999999995,6990.44,7002.425,6789.766,6755.095,6619.715999999999,6429.951999999999,6492.908,-9999.0,-9999.0,-9999.0,-9999.0
1992-07-01,50.543,53.879,57.782,58.005,58.538000000000004,58.883,61.742,66.465,70.824,71.295,74.505,77.97399999999999,84.583,88.363,91.355,93.119,96.245,105.044,109.523,115.714,132.565,151.13299999999998,180.38,213.457,242.637,295.603,335.514,370.815,353.525,399.749,442.29900000000004,489.37199999999996,609.039,731.765,856.992,1022.96,1196.027,1365.842,1528.756,1675.261,1928.489,2152.3579999999997,2467.5820000000003,2771.328,3035.6690000000003,3221.55,3450.5359999999996,3653.265,3920.1459999999997,4129.31,4527.448,4909.359,5263.312,5410.9580000000005,5582.517,5912.535,6076.846,6168.928000000001,6229.714,6270.328,6169.405,6204.895,6359.349,6425.639,6534.119000000001,6410.558000000001,6332.682,6285.844,5535.2609999999995,-9999.0,-9999.0
1992-08-01,38.326,42.931999999999995,49.648999999999994,50.8,49.11,49.448,50.763000000000005,55.035,57.808,60.626999999999995,65.209,67.869,69.971,71.154,70.078,72.768,78.436,91.301,99.009,120.389,132.559,143.774,159.07299999999998,176.979,205.283,217.60299999999998,247.97099999999998,271.801,302.548,340.223,386.236,465.905,573.9169999999999,660.935,786.74,930.3889999999999,1059.309,1211.258,1352.6470000000002,1509.934,1747.489,2011.578,2272.904,2542.615,2799.788,3027.1220000000003,3244.437,3513.972,3928.85,4535.537,4927.907999999999,5186.471,5460.846,5658.87,5874.706999999999,6099.126,6257.861,6321.264,6370.491999999999,6485.937,6557.982,6561.316999999999,6507.175,6457.443,6524.186,6591.383000000001,6777.48,7106.28,-9999.0,-9999.0,-9999.0
1992-09-01,29.184,34.979,41.763999999999996,45.177,46.641999999999996,45.913000000000004,46.711000000000006,46.417,50.628,54.29,54.055,53.998999999999995,54.644,54.131,55.51,58.873000000000005,63.979,79.82,87.728,97.979,102.053,108.536,121.96700000000001,149.369,179.016,217.31799999999998,237.699,255.09900000000002,294.259,341.785,401.88599999999997,500.55199999999996,603.706,710.725,827.325,935.22,1099.875,1298.34,1469.765,1703.473,1944.25,2153.57,2379.422,2643.4559999999997,2932.3720000000003,3285.242,3589.968,3918.927,4252.715,4552.409000000001,4797.138,5174.415,5380.088000000001,5503.874,5482.645,5328.177,5380.181,5466.920999999999,5601.8,5718.174,5886.733,5995.397,6083.911,6129.206,6352.868,6335.214,6380.985,6487.099,6609.892,6309.411999999999,-9999.0
1992-10-01,23.195999999999998,29.320999999999998,38.441,41.943999999999996,46.108999999999995,48.233000000000004,49.483999999999995,50.607,53.129,54.758,56.606,57.562,61.17100000000001,62.071000000000005,63.293,68.881,72.738,81.833,94.395,113.943,128.908,151.717,186.84099999999998,229.132,244.668,241.7,275.26,330.811,410.27099999999996,468.486,522.503,641.089,735.268,864.675,1012.81,1174.346,1333.1879999999999,1548.4279999999999,1762.922,1976.4379999999999,2217.395,2472.743,2713.6009999999997,2946.2259999999997,3177.8909999999996,3362.2470000000003,3588.942,3705.414,3996.315,4298.436,4595.486,4724.068,4914.061,5007.1990000000005,5058.062,5023.435,4948.749,5046.712,5238.062,5332.813,5476.566,5650.613,5902.604,5796.58,5746.491,5841.946999999999,5549.259,5605.1630000000005,5664.291,5630.669,5927.311
1992-11-01,19.59,29.201999999999998,36.458,39.758,40.115,40.891,42.718,43.778,44.42100000000001,44.28,45.803999999999995,49.04,50.166000000000004,52.217,53.754,53.566,55.785,62.458,64.53,70.77600000000001,80.017,96.509,107.664,120.045,146.22,180.446,196.959,216.351,232.815,282.815,373.533,453.77099999999996,541.4,670.289,835.3480000000001,1008.834,1101.876,1326.231,1518.134,1748.533,1980.6889999999999,2143.404,2454.1839999999997,2884.402,3192.099,3492.034,3857.116,4251.015,4591.34,4759.583,4934.673,5204.545999999999,5384.66,5509.88,5662.911999999999,5758.95,5877.113,5828.213000000001,5805.641,5827.76,5908.001,6171.9490000000005,6079.397,6080.225,5874.349,5676.7519999999995,5574.35,5294.785,5414.512,5989.935,-9999.0
1992-12-01,21.783,29.663,39.582,44.446999999999996,46.422,48.013000000000005,47.18,49.506,52.333,53.986999999999995,54.638000000000005,54.497,55.809,57.626000000000005,61.269,67.512,77.976,92.99600000000001,108.88799999999999,117.03399999999999,123.521,130.85399999999998,145.769,174.747,204.8,249.71400000000003,309.598,247.282,249.25,315.472,403.911,549.714,728.909,882.0369999999999,1021.0089999999999,1136.463,1404.1029999999998,1637.146,1816.851,2017.297,2083.481,2253.376,2652.548,3094.485,3429.1659999999997,3792.114,4033.583,4296.674,4724.1990000000005,4976.535,5480.7609999999995,5657.044,5851.187,5924.35,5837.474,5801.488,5846.472,5891.79,5815.170999999999,5625.033,5631.096,5702.007,5688.284000000001,5616.613,5498.446999999999,5314.9259999999995,4942.561,4436.976,4137.562,4742.4220000000005,-9999.0
1993-01-01,22.784000000000002,33.404,38.94,42.306999999999995,43.185,44.708,43.163999999999994,43.777,44.282,44.58,45.638999999999996,46.891999999999996,49.027,52.146,53.523,53.333,52.378,53.433,59.475,70.911,85.751,101.454,111.685,151.517,199.77,214.775,236.225,278.616,319.519,305.395,397.339,532.453,632.6080000000001,775.87,869.414,1071.641,1232.482,1464.139,1744.59,2038.604,2408.58,2641.863,2932.926,3397.62,3698.0040000000004,3899.837,4104.188,4492.028,4803.958,5160.814,5430.246,5664.186,5881.741,5937.931,5880.105,5814.189,5887.269,5963.393,5707.763000000001,5607.94,5394.156999999999,5224.495,5034.713,4889.5740000000005,4741.090999999999,4663.736,4689.608,4406.737,4121.465,-9999.0,-9999.0
