Optical Thickness in 15to20 km Level                                            
Year/Lat    Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
    -66.5 0.0405 0.0373 0.0342 0.0316 0.0290 0.0267 0.0246 0.0226 0.0208 0.0191 0.0177 0.0162
    -74.3 0.0411 0.0378 0.0347 0.0320 0.0294 0.0271 0.0249 0.0230 0.0211 0.0194 0.0179 0.0164
    -82.2 0.0398 0.0366 0.0336 0.0310 0.0285 0.0262 0.0241 0.0222 0.0204 0.0188 0.0174 0.0159
    -90.0 0.0396 0.0365 0.0335 0.0309 0.0284 0.0261 0.0241 0.0222 0.0204 0.0187 0.0173 0.0159
1859 90.0 0.0146 0.0135 0.0126 0.0117 0.0108 0.0099 0.0093 0.0088 0.0082 0.0078 0.0072 0.0067
     82.2 0.0146 0.0135 0.0125 0.0117 0.0108 0.0099 0.0093 0.0087 0.0082 0.0078 0.0072 0.0067
     74.3 0.0143 0.0132 0.0123 0.0115 0.0106 0.0097 0.0091 0.0086 0.0080 0.0076 0.0071 0.0065
     66.5 0.0141 0.0131 0.0121 0.0113 0.0105 0.0096 0.0090 0.0084 0.0079 0.0075 0.0070 0.0064
     58.7 0.0139 0.0128 0.0119 0.0111 0.0103 0.0094 0.0088 0.0083 0.0078 0.0074 0.0068 0.0063
     50.9 0.0134 0.0124 0.0115 0.0107 0.0099 0.0091 0.0085 0.0080 0.0075 0.0071 0.0066 0.0061
     43.0 0.0126 0.0117 0.0108 0.0101 0.0093 0.0086 0.0080 0.0075 0.0071 0.0067 0.0062 0.0058
     35.2 0.0108 0.0100 0.0092 0.0086 0.0080 0.0073 0.0068 0.0065 0.0061 0.0057 0.0053 0.0049
     27.4 0.0072 0.0067 0.0062 0.0058 0.0053 0.0049 0.0046 0.0043 0.0040 0.0038 0.0036 0.0033
     19.6 0.0042 0.0039 0.0036 0.0034 0.0031 0.0029 0.0027 0.0025 0.0024 0.0022 0.0021 0.0019
     11.7 0.0031 0.0028 0.0026 0.0025 0.0023 0.0021 0.0019 0.0018 0.0017 0.0016 0.0015 0.0014
      3.9 0.0026 0.0024 0.0022 0.0021 0.0019 0.0018 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012
     -3.9 0.0028 0.0026 0.0024 0.0022 0.0021 0.0019 0.0018 0.0017 0.0016 0.0015 0.0014 0.0013
    -11.7 0.0034 0.0032 0.0029 0.0028 0.0025 0.0023 0.0022 0.0021 0.0019 0.0018 0.0017 0.0016
    -19.6 0.0045 0.0042 0.0039 0.0036 0.0033 0.0030 0.0029 0.0027 0.0025 0.0024 0.0022 0.0020
    -27.4 0.0067 0.0062 0.0057 0.0054 0.0049 0.0045 0.0042 0.0040 0.0037 0.0035 0.0033 0.0030
    -35.2 0.0097 0.0090 0.0083 0.0078 0.0072 0.0066 0.0061 0.0058 0.0054 0.0051 0.0048 0.0044
    -43.0 0.0120 0.0111 0.0103 0.0096 0.0089 0.0081 0.0076 0.0072 0.0067 0.0064 0.0059 0.0055
    -50.9 0.0133 0.0124 0.0115 0.0107 0.0099 0.0091 0.0085 0.0080 0.0075 0.0071 0.0066 0.0061
    -58.7 0.0144 0.0133 0.0123 0.0115 0.0106 0.0097 0.0091 0.0086 0.0081 0.0076 0.0071 0.0066
    -66.5 0.0149 0.0138 0.0128 0.0120 0.0110 0.0101 0.0095 0.0089 0.0084 0.0079 0.0074 0.0068
    -74.3 0.0151 0.0140 0.0130 0.0121 0.0112 0.0103 0.0096 0.0091 0.0085 0.0080 0.0075 0.0069
    -82.2 0.0146 0.0136 0.0126 0.0118 0.0108 0.0099 0.0093 0.0088 0.0082 0.0078 0.0072 0.0067
    -90.0 0.0146 0.0135 0.0125 0.0117 0.0108 0.0099 0.0093 0.0087 0.0082 0.0077 0.0072 0.0067
1860 90.0 0.0062 0.0058 0.0053 0.0049 0.0045 0.0042 0.0038 0.0035 0.0033 0.0030 0.0028 0.0025
     82.2 0.0062 0.0058 0.0053 0.0049 0.0045 0.0041 0.0038 0.0035 0.0032 0.0030 0.0028 0.0025
     74.3 0.0061 0.0056 0.0052 0.0048 0.0044 0.0041 0.0037 0.0034 0.0032 0.0029 0.0027 0.0025
     66.5 0.0060 0.0056 0.0051 0.0047 0.0044 0.0040 0.0037 0.0034 0.0031 0.0029 0.0027 0.0024
     58.7 0.0059 0.0055 0.0051 0.0046 0.0043 0.0039 0.0036 0.0033 0.0031 0.0028 0.0027 0.0024
     50.9 0.0057 0.0053 0.0049 0.0045 0.0041 0.0038 0.0035 0.0032 0.0030 0.0027 0.0026 0.0023
     43.0 0.0054 0.0050 0.0046 0.0042 0.0039 0.0036 0.0033 0.0030 0.0028 0.0026 0.0024 0.0022
     35.2 0.0046 0.0043 0.0039 0.0036 0.0033 0.0031 0.0028 0.0026 0.0024 0.0022 0.0021 0.0019
     27.4 0.0031 0.0028 0.0026 0.0024 0.0022 0.0020 0.0019 0.0017 0.0016 0.0015 0.0014 0.0012
     19.6 0.0018 0.0017 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007
     11.7 0.0013 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005
      3.9 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005
     -3.9 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005
    -11.7 0.0015 0.0014 0.0013 0.0011 0.0011 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006
    -19.6 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008
    -27.4 0.0028 0.0026 0.0024 0.0022 0.0021 0.0019 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012
    -35.2 0.0041 0.0038 0.0035 0.0032 0.0030 0.0027 0.0025 0.0023 0.0021 0.0020 0.0019 0.0017
    -43.0 0.0051 0.0047 0.0044 0.0040 0.0037 0.0034 0.0031 0.0029 0.0027 0.0024 0.0023 0.0021
    -50.9 0.0057 0.0053 0.0049 0.0044 0.0041 0.0038 0.0035 0.0032 0.0030 0.0027 0.0026 0.0023
    -58.7 0.0061 0.0057 0.0052 0.0048 0.0044 0.0041 0.0037 0.0035 0.0032 0.0029 0.0027 0.0025
    -66.5 0.0063 0.0059 0.0054 0.0050 0.0046 0.0042 0.0039 0.0036 0.0033 0.0030 0.0029 0.0026
    -74.3 0.0064 0.0060 0.0055 0.0050 0.0047 0.0043 0.0039 0.0036 0.0034 0.0031 0.0029 0.0026
    -82.2 0.0062 0.0058 0.0053 0.0049 0.0045 0.0042 0.0038 0.0035 0.0033 0.0030 0.0028 0.0025
    -90.0 0.0062 0.0058 0.0053 0.0049 0.0045 0.0041 0.0038 0.0035 0.0032 0.0030 0.0028 0.0025
1861 90.0 0.0023 0.0022 0.0020 0.0018 0.0017 0.0015 0.0014 0.0024 0.0036 0.0048 0.0060 0.0071
     82.2 0.0023 0.0022 0.0020 0.0018 0.0017 0.0015 0.0014 0.0024 0.0036 0.0048 0.0060 0.0071
     74.3 0.0023 0.0021 0.0019 0.0018 0.0017 0.0015 0.0014 0.0024 0.0035 0.0047 0.0058 0.0070
     66.5 0.0023 0.0021 0.0019 0.0017 0.0017 0.0015 0.0014 0.0024 0.0035 0.0046 0.0057 0.0069
     58.7 0.0022 0.0021 0.0019 0.0017 0.0016 0.0015 0.0014 0.0023 0.0034 0.0045 0.0056 0.0068
     50.9 0.0021 0.0020 0.0018 0.0017 0.0016 0.0014 0.0013 0.0022 0.0033 0.0044 0.0055 0.0065
     43.0 0.0020 0.0019 0.0017 0.0016 0.0015 0.0013 0.0012 0.0021 0.0031 0.0041 0.0051 0.0061
     35.2 0.0017 0.0016 0.0015 0.0013 0.0013 0.0011 0.0011 0.0018 0.0027 0.0035 0.0044 0.0053
     27.4 0.0012 0.0011 0.0010 0.0009 0.0008 0.0008 0.0007 0.0012 0.0018 0.0024 0.0029 0.0035
     19.6 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0007 0.0010 0.0014 0.0017 0.0021
     11.7 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003 0.0005 0.0008 0.0010 0.0012 0.0015
      3.9 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0004 0.0006 0.0009 0.0011 0.0013
     -3.9 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0005 0.0007 0.0009 0.0011 0.0014
    -11.7 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0006 0.0008 0.0011 0.0014 0.0017
    -19.6 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0007 0.0011 0.0015 0.0018 0.0022
    -27.4 0.0011 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0011 0.0016 0.0022 0.0027 0.0033
    -35.2 0.0016 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0016 0.0024 0.0032 0.0039 0.0047
    -43.0 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0020 0.0030 0.0039 0.0049 0.0058
    -50.9 0.0021 0.0020 0.0018 0.0016 0.0016 0.0014 0.0013 0.0022 0.0033 0.0044 0.0054 0.0065
    -58.7 0.0023 0.0021 0.0019 0.0018 0.0017 0.0015 0.0014 0.0024 0.0035 0.0047 0.0058 0.0070
    -66.5 0.0024 0.0022 0.0020 0.0018 0.0017 0.0016 0.0015 0.0025 0.0037 0.0049 0.0061 0.0073
    -74.3 0.0024 0.0022 0.0021 0.0019 0.0018 0.0016 0.0015 0.0025 0.0037 0.0049 0.0062 0.0074
    -82.2 0.0024 0.0022 0.0020 0.0018 0.0017 0.0015 0.0014 0.0024 0.0036 0.0048 0.0060 0.0071
    -90.0 0.0023 0.0022 0.0020 0.0018 0.0017 0.0015 0.0014 0.0024 0.0036 0.0048 0.0059 0.0071
1862 90.0 0.0083 0.0095 0.0107 0.0119 0.0131 0.0143 0.0146 0.0141 0.0136 0.0131 0.0126 0.0122
     82.2 0.0083 0.0095 0.0106 0.0119 0.0131 0.0143 0.0146 0.0141 0.0136 0.0131 0.0126 0.0122
     74.3 0.0081 0.0093 0.0104 0.0116 0.0128 0.0139 0.0143 0.0138 0.0133 0.0128 0.0123 0.0119
     66.5 0.0080 0.0091 0.0103 0.0115 0.0126 0.0138 0.0141 0.0136 0.0132 0.0126 0.0122 0.0118
     58.7 0.0079 0.0090 0.0101 0.0113 0.0124 0.0135 0.0139 0.0134 0.0129 0.0124 0.0120 0.0116
     50.9 0.0076 0.0087 0.0097 0.0109 0.0120 0.0131 0.0134 0.0129 0.0125 0.0120 0.0116 0.0112
     43.0 0.0072 0.0082 0.0092 0.0103 0.0113 0.0123 0.0126 0.0121 0.0117 0.0113 0.0109 0.0105
     35.2 0.0061 0.0070 0.0078 0.0088 0.0096 0.0105 0.0108 0.0104 0.0100 0.0096 0.0093 0.0090
     27.4 0.0041 0.0047 0.0052 0.0059 0.0064 0.0070 0.0072 0.0069 0.0067 0.0064 0.0062 0.0060
     19.6 0.0024 0.0027 0.0031 0.0034 0.0038 0.0041 0.0042 0.0041 0.0039 0.0038 0.0037 0.0035
     11.7 0.0017 0.0020 0.0022 0.0025 0.0027 0.0030 0.0031 0.0029 0.0029 0.0027 0.0026 0.0026
      3.9 0.0015 0.0017 0.0019 0.0021 0.0023 0.0025 0.0026 0.0025 0.0024 0.0023 0.0023 0.0022
     -3.9 0.0016 0.0018 0.0020 0.0023 0.0025 0.0027 0.0028 0.0027 0.0026 0.0025 0.0024 0.0023
    -11.7 0.0020 0.0022 0.0025 0.0028 0.0031 0.0033 0.0034 0.0033 0.0032 0.0031 0.0030 0.0029
    -19.6 0.0025 0.0029 0.0033 0.0037 0.0040 0.0044 0.0045 0.0043 0.0042 0.0040 0.0039 0.0037
    -27.4 0.0038 0.0043 0.0049 0.0054 0.0060 0.0065 0.0067 0.0064 0.0062 0.0060 0.0058 0.0056
    -35.2 0.0055 0.0063 0.0070 0.0079 0.0087 0.0094 0.0097 0.0093 0.0090 0.0087 0.0084 0.0081
    -43.0 0.0068 0.0078 0.0087 0.0098 0.0107 0.0117 0.0120 0.0115 0.0112 0.0107 0.0104 0.0100
    -50.9 0.0076 0.0087 0.0097 0.0109 0.0119 0.0130 0.0133 0.0129 0.0124 0.0119 0.0115 0.0111
    -58.7 0.0082 0.0093 0.0105 0.0117 0.0128 0.0140 0.0144 0.0138 0.0134 0.0128 0.0124 0.0120
    -66.5 0.0085 0.0097 0.0109 0.0121 0.0133 0.0145 0.0149 0.0144 0.0139 0.0133 0.0129 0.0124
    -74.3 0.0086 0.0098 0.0110 0.0123 0.0135 0.0147 0.0151 0.0146 0.0141 0.0135 0.0131 0.0126
    -82.2 0.0083 0.0095 0.0107 0.0119 0.0131 0.0143 0.0146 0.0141 0.0137 0.0131 0.0127 0.0122
    -90.0 0.0083 0.0095 0.0106 0.0119 0.0131 0.0142 0.0146 0.0141 0.0136 0.0131 0.0126 0.0122
1863 90.0 0.0116 0.0112 0.0107 0.0102 0.0097 0.0092 0.0088 0.0083 0.0079 0.0074 0.0070 0.0066
     82.2 0.0116 0.0112 0.0106 0.0102 0.0097 0.0092 0.0087 0.0083 0.0078 0.0074 0.0070 0.0066
     74.3 0.0114 0.0109 0.0104 0.0100 0.0094 0.0090 0.0086 0.0081 0.0077 0.0072 0.0069 0.0064
     66.5 0.0112 0.0108 0.0103 0.0098 0.0093 0.0089 0.0084 0.0080 0.0076 0.0071 0.0068 0.0064
     58.7 0.0110 0.0106 0.0101 0.0097 0.0092 0.0087 0.0083 0.0079 0.0074 0.0070 0.0067 0.0062
     50.9 0.0107 0.0102 0.0097 0.0093 0.0088 0.0084 0.0080 0.0076 0.0072 0.0068 0.0064 0.0060
     43.0 0.0100 0.0096 0.0092 0.0088 0.0083 0.0079 0.0075 0.0072 0.0068 0.0064 0.0061 0.0057
     35.2 0.0086 0.0082 0.0078 0.0075 0.0071 0.0068 0.0065 0.0061 0.0058 0.0055 0.0052 0.0049
     27.4 0.0057 0.0055 0.0052 0.0050 0.0048 0.0045 0.0043 0.0041 0.0039 0.0036 0.0035 0.0032
     19.6 0.0034 0.0032 0.0031 0.0029 0.0028 0.0027 0.0025 0.0024 0.0023 0.0021 0.0020 0.0019
     11.7 0.0024 0.0023 0.0022 0.0021 0.0020 0.0019 0.0018 0.0017 0.0016 0.0015 0.0015 0.0014
      3.9 0.0021 0.0020 0.0019 0.0018 0.0017 0.0016 0.0016 0.0015 0.0014 0.0013 0.0013 0.0012
     -3.9 0.0022 0.0021 0.0020 0.0019 0.0018 0.0017 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012
    -11.7 0.0027 0.0026 0.0025 0.0024 0.0023 0.0022 0.0021 0.0020 0.0018 0.0017 0.0017 0.0015
    -19.6 0.0036 0.0034 0.0033 0.0031 0.0030 0.0028 0.0027 0.0025 0.0024 0.0023 0.0022 0.0020
    -27.4 0.0053 0.0051 0.0049 0.0047 0.0044 0.0042 0.0040 0.0038 0.0036 0.0034 0.0032 0.0030
    -35.2 0.0077 0.0074 0.0070 0.0067 0.0064 0.0061 0.0058 0.0055 0.0052 0.0049 0.0047 0.0044
    -43.0 0.0095 0.0092 0.0087 0.0084 0.0079 0.0075 0.0072 0.0068 0.0064 0.0061 0.0058 0.0054
    -50.9 0.0106 0.0102 0.0097 0.0093 0.0088 0.0084 0.0080 0.0076 0.0072 0.0068 0.0064 0.0060
    -58.7 0.0114 0.0110 0.0105 0.0100 0.0095 0.0090 0.0086 0.0082 0.0077 0.0073 0.0069 0.0065
    -66.5 0.0119 0.0114 0.0109 0.0104 0.0098 0.0094 0.0089 0.0085 0.0080 0.0075 0.0072 0.0067
    -74.3 0.0120 0.0116 0.0110 0.0105 0.0100 0.0095 0.0091 0.0086 0.0081 0.0077 0.0073 0.0068
    -82.2 0.0117 0.0112 0.0107 0.0102 0.0097 0.0092 0.0088 0.0083 0.0079 0.0074 0.0071 0.0066
    -90.0 0.0116 0.0112 0.0106 0.0102 0.0096 0.0092 0.0087 0.0083 0.0078 0.0074 0.0070 0.0066
1864 90.0 0.0061 0.0057 0.0052 0.0049 0.0045 0.0042 0.0038 0.0035 0.0033 0.0032 0.0030 0.0028
     82.2 0.0061 0.0057 0.0052 0.0049 0.0045 0.0041 0.0038 0.0035 0.0033 0.0032 0.0030 0.0028
     74.3 0.0060 0.0056 0.0051 0.0048 0.0044 0.0041 0.0037 0.0034 0.0033 0.0031 0.0029 0.0027
     66.5 0.0059 0.0055 0.0051 0.0047 0.0044 0.0040 0.0037 0.0034 0.0032 0.0030 0.0029 0.0027
     58.7 0.0058 0.0054 0.0050 0.0046 0.0043 0.0039 0.0036 0.0033 0.0032 0.0030 0.0028 0.0027
     50.9 0.0056 0.0052 0.0048 0.0045 0.0041 0.0038 0.0035 0.0032 0.0031 0.0029 0.0027 0.0026
     43.0 0.0053 0.0049 0.0045 0.0042 0.0039 0.0036 0.0033 0.0030 0.0029 0.0027 0.0026 0.0024
     35.2 0.0045 0.0042 0.0039 0.0036 0.0033 0.0031 0.0028 0.0026 0.0025 0.0023 0.0022 0.0021
     27.4 0.0030 0.0028 0.0026 0.0024 0.0022 0.0020 0.0019 0.0017 0.0016 0.0016 0.0015 0.0014
     19.6 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0009 0.0008
     11.7 0.0013 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0007 0.0006 0.0006
      3.9 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0006 0.0005 0.0005
     -3.9 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0006 0.0005
    -11.7 0.0014 0.0013 0.0012 0.0011 0.0011 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0007
    -19.6 0.0019 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0009
    -27.4 0.0028 0.0026 0.0024 0.0022 0.0021 0.0019 0.0017 0.0016 0.0015 0.0014 0.0014 0.0013
    -35.2 0.0041 0.0038 0.0035 0.0032 0.0030 0.0027 0.0025 0.0023 0.0022 0.0021 0.0020 0.0019
    -43.0 0.0050 0.0047 0.0043 0.0040 0.0037 0.0034 0.0031 0.0029 0.0027 0.0026 0.0024 0.0023
    -50.9 0.0056 0.0052 0.0048 0.0044 0.0041 0.0038 0.0035 0.0032 0.0030 0.0029 0.0027 0.0026
    -58.7 0.0060 0.0056 0.0051 0.0048 0.0044 0.0041 0.0037 0.0035 0.0033 0.0031 0.0029 0.0027
    -66.5 0.0063 0.0058 0.0053 0.0050 0.0046 0.0042 0.0039 0.0036 0.0034 0.0032 0.0030 0.0029
    -74.3 0.0063 0.0059 0.0054 0.0050 0.0047 0.0043 0.0039 0.0036 0.0035 0.0033 0.0031 0.0029
    -82.2 0.0061 0.0057 0.0052 0.0049 0.0045 0.0042 0.0038 0.0035 0.0033 0.0032 0.0030 0.0028
    -90.0 0.0061 0.0057 0.0052 0.0049 0.0045 0.0041 0.0038 0.0035 0.0033 0.0032 0.0030 0.0028
1865 90.0 0.0026 0.0024 0.0023 0.0021 0.0020 0.0018 0.0017 0.0015 0.0014 0.0014 0.0013 0.0012
     82.2 0.0026 0.0024 0.0023 0.0021 0.0020 0.0018 0.0017 0.0015 0.0014 0.0014 0.0013 0.0012
     74.3 0.0026 0.0024 0.0022 0.0020 0.0019 0.0018 0.0017 0.0015 0.0014 0.0013 0.0012 0.0011
     66.5 0.0025 0.0024 0.0022 0.0020 0.0019 0.0017 0.0017 0.0015 0.0014 0.0013 0.0012 0.0011
     58.7 0.0025 0.0023 0.0021 0.0020 0.0019 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011
     50.9 0.0024 0.0022 0.0021 0.0019 0.0018 0.0017 0.0016 0.0014 0.0013 0.0012 0.0012 0.0011
     43.0 0.0023 0.0021 0.0019 0.0018 0.0017 0.0016 0.0015 0.0013 0.0012 0.0012 0.0011 0.0010
     35.2 0.0019 0.0018 0.0017 0.0015 0.0015 0.0013 0.0013 0.0011 0.0011 0.0010 0.0009 0.0009
     27.4 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006
     19.6 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003
     11.7 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002
      3.9 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002
     -3.9 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002
    -11.7 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003
    -19.6 0.0008 0.0007 0.0007 0.0006 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004
    -27.4 0.0012 0.0011 0.0010 0.0009 0.0009 0.0008 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005
    -35.2 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010 0.0009 0.0008 0.0008
    -43.0 0.0021 0.0020 0.0019 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012 0.0011 0.0010 0.0010
    -50.9 0.0024 0.0022 0.0021 0.0019 0.0018 0.0016 0.0016 0.0014 0.0013 0.0012 0.0012 0.0011
    -58.7 0.0026 0.0024 0.0022 0.0020 0.0019 0.0018 0.0017 0.0015 0.0014 0.0013 0.0012 0.0012
    -66.5 0.0027 0.0025 0.0023 0.0021 0.0020 0.0018 0.0017 0.0016 0.0015 0.0014 0.0013 0.0012
    -74.3 0.0027 0.0025 0.0023 0.0021 0.0021 0.0019 0.0018 0.0016 0.0015 0.0014 0.0013 0.0012
    -82.2 0.0026 0.0024 0.0023 0.0021 0.0020 0.0018 0.0017 0.0015 0.0014 0.0014 0.0013 0.0012
    -90.0 0.0026 0.0024 0.0023 0.0021 0.0020 0.0018 0.0017 0.0015 0.0014 0.0014 0.0013 0.0012
1866 90.0 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005
     82.2 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005
     74.3 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004
     66.5 0.0010 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004
     58.7 0.0010 0.0009 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004
     50.9 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004
     43.0 0.0009 0.0009 0.0008 0.0008 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0005 0.0004
     35.2 0.0008 0.0007 0.0007 0.0007 0.0006 0.0005 0.0005 0.0005 0.0005 0.0004 0.0004 0.0003
     27.4 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002
     19.6 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001
     11.7 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001
      3.9 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
     -3.9 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -11.7 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001
    -19.6 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001
    -27.4 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002
    -35.2 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003
    -43.0 0.0009 0.0008 0.0007 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004
    -50.9 0.0010 0.0009 0.0008 0.0008 0.0007 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004
    -58.7 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004
    -66.5 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0006 0.0006 0.0005
    -74.3 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0007 0.0007 0.0006 0.0006 0.0005
    -82.2 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005
    -90.0 0.0011 0.0010 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0005
1867 90.0 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
     82.2 0.0005 0.0005 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
     74.3 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
     66.5 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
     58.7 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
     50.9 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
     43.0 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
     35.2 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002
     27.4 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
     19.6 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
     11.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
      3.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
     -3.9 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -11.7 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -19.6 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
    -27.4 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
